101 50
1 28 253
2 30 826
3 11 179
4 50 933
5 41 816
6 30 661
7 37 666
8 30 52
9 39 618
10 12 244
11 48 961
12 1 48
13 40 574
14 41 648
15 39 475
16 5 469
17 19 150
18 32 776
19 29 400
20 39 748
21 25 538
22 48 214
23 46 443
24 2 303
25 10 35
26 6 905
27 21 947
28 12 281
29 37 891
30 19 846
31 27 307
32 49 935
33 36 501
34 24 836
35 10 672
36 32 595
37 33 570
38 2 954
39 48 350
40 41 896
41 22 684
42 26 412
43 11 239
44 40 307
45 6 31
46 39 458
47 32 484
48 19 859
49 26 563
50 15 107
51 1 589
52 11 628
53 50 99
54 19 746
55 49 331
56 5 892
57 34 117
58 17 871
59 18 561
60 24 701
61 39 256
62 17 124
63 50 21
64 38 565
65 46 568
66 41 119
67 43 846
68 23 787
69 39 656
70 20 330
71 43 697
72 49 855
73 15 728
74 18 130
75 6 144
76 1 289
77 48 412
78 38 551
79 5 51
80 20 418
81 46 462
82 49 990
83 43 791
84 12 548
85 4 819
86 34 845
87 18 501
88 18 570
89 39 694
90 33 380
91 25 720
92 11 564
93 18 392
94 12 35
95 16 510
96 44 630
97 19 209
98 39 921
99 26 131
100 50 141
101 43 840
1 196 29
2 372 52
3 391 58
4 335 98
5 239 73
6 485 67
7 345 20
8 291 77
9 391 89
10 283 86
11 280 48
12 500 44
13 351 16
14 232 100
15 429 12
16 241 60
17 149 61
18 475 50
19 236 72
20 485 97
21 154 67
22 415 31
23 458 15
24 273 84
25 189 48
26 428 18
27 310 91
28 285 87
29 366 34
30 381 30
31 440 48
32 236 34
33 458 32
34 110 13
35 322 100
36 384 63
37 120 81
38 128 94
39 493 63
40 262 12
41 412 82
42 313 45
43 497 40
44 248 88
45 385 26
46 338 20
47 155 79
48 154 58
49 352 75
50 237 96
1 16 81 34 58
2 42 78 90 50 63
3 29 40 19 10 12
4 37 19
5 35 68
6 39 61 78 13 6
7 15 81 95 70 6 40
8 17 20 44 77 23 30
9 12 20 18 31
10 39 23 7 43
11 17 21
12 21 81
13 2 53 78
14 5 15
15 17 14 21
16 10 11
17 11 32
18 44 51 86 82 63 25
19 5 3 61
20 11 82 75 76
21 21 20 32 49 43
22 19 65 76 5 30
23 36 57 74 82
24 21 44 32
25 28 73
26 28 84 32 55
27 12 9 99 64 12
28 36 59
29 45 12 13
30 22 15 60 4 56 68
31 13 88
32 50 28
33 28 67 66 86 54 69
34 17 51 18 54 60
35 13 61 72 60 53
36 28 14 73 77 52 31
37 31 83 54 79 5
38 4 29 3 31
39 21 57
40 40 81 93 24 25 61
41 14 99 83
42 10 14 100 81
43 5 58 42 64 21 15
44 40 14 38 50
45 32 60 92
46 44 85 56 33
47 42 56 40
48 15 39 54
49 6 3 45 33
50 48 92 75 4 32
51 3 51 74
52 8 42 70
53 8 30 33 94
54 33 72 55 69
55 2 25 16 63 14 8
56 17 2 4 69 32
57 33 79 15 72
58 15 33 98 30
59 18 49 2 35 7
60 26 80 25 99 30 68
61 44 81 30 2 46 55
62 3 85 51 88 74
63 6 42 98 35
64 2 48 94 14 16
65 32 63 15
66 33 99 19 55
67 41 31
68 27 79 2 55
