500 2
1 1 293
2 2 426
3 1 390
4 1 392
5 1 841
6 2 37
7 2 47
8 1 425
9 1 934
10 1 797
11 2 16
12 2 667
13 2 987
14 1 11
15 1 153
16 1 938
17 1 303
18 1 111
19 1 120
20 2 95
21 2 309
22 1 450
23 1 255
24 2 307
25 1 203
26 2 100
27 2 226
28 2 90
29 2 380
30 1 268
31 1 279
32 1 60
33 1 710
34 2 666
35 2 369
36 1 38
37 2 920
38 2 898
39 1 950
40 2 499
41 1 360
42 1 382
43 2 481
44 2 279
45 1 756
46 2 464
47 2 644
48 2 730
49 1 90
50 2 194
51 2 381
52 1 566
53 1 367
54 2 21
55 2 653
56 2 278
57 1 321
58 1 371
59 2 605
60 1 240
61 2 829
62 1 940
63 1 564
64 2 153
65 1 736
66 1 404
67 1 380
68 1 999
69 2 525
70 2 466
71 2 211
72 2 414
73 2 728
74 1 696
75 1 639
76 1 980
77 1 877
78 1 855
79 2 454
80 2 925
81 2 624
82 1 242
83 2 679
84 1 14
85 1 242
86 2 475
87 2 833
88 1 419
89 2 73
90 2 459
91 2 507
92 2 648
93 2 799
94 1 741
95 2 324
96 2 142
97 1 205
98 1 873
99 2 721
100 2 418
101 2 176
102 2 37
103 1 532
104 1 954
105 1 466
106 2 969
107 1 617
108 2 359
109 1 636
110 2 373
111 2 767
112 1 176
113 2 565
114 2 763
115 2 489
116 1 101
117 1 722
118 1 251
119 1 511
120 2 161
121 2 601
122 1 807
123 2 212
124 1 977
125 1 321
126 1 334
127 2 616
128 2 868
129 2 746
130 2 821
131 1 122
132 1 544
133 2 279
134 2 933
135 2 553
136 2 351
137 1 331
138 1 989
139 1 88
140 2 517
141 2 419
142 1 83
143 2 901
144 2 880
145 1 35
146 1 18
147 1 258
148 1 705
149 1 916
150 2 666
151 2 379
152 2 370
153 1 759
154 2 551
155 2 261
156 1 847
157 1 587
158 2 626
159 1 157
160 1 91
161 2 439
162 2 255
163 2 282
164 2 785
165 2 822
166 1 205
167 1 222
168 1 68
169 1 143
170 1 525
171 1 900
172 1 919
173 1 217
174 1 143
175 2 738
176 2 263
177 2 926
178 1 667
179 2 905
180 2 230
181 2 780
182 2 434
183 2 272
184 2 974
185 1 880
186 1 801
187 1 835
188 2 890
189 1 32
190 2 995
191 1 171
192 2 736
193 1 551
194 2 857
195 2 758
196 2 357
197 2 931
198 2 29
199 2 224
200 1 376
201 2 996
202 1 437
203 1 816
204 1 673
205 2 298
206 2 426
207 1 747
208 2 478
209 2 582
210 1 590
211 2 499
212 1 903
213 2 819
214 1 18
215 2 553
216 2 572
217 1 732
218 1 497
219 1 10
220 1 386
221 1 780
222 1 958
223 1 590
224 1 909
225 1 888
226 2 812
227 1 599
228 2 944
229 2 375
230 2 215
231 2 115
232 2 694
233 2 574
234 1 587
235 2 238
236 1 934
237 2 82
238 2 180
239 1 734
240 2 922
241 1 363
242 1 853
243 2 506
244 2 251
245 1 829
246 2 942
247 2 165
248 2 254
249 1 311
250 2 580
251 2 167
252 1 393
253 2 531
254 1 934
255 1 406
256 2 408
257 1 134
258 1 299
259 2 663
260 2 419
261 2 690
262 2 175
263 1 904
264 1 820
265 1 107
266 1 748
267 2 507
268 2 31
269 2 122
270 1 364
271 2 986
272 2 863
273 2 37
274 2 863
275 2 858
276 2 24
277 1 128
