101 100
1 58 606
2 78 701
3 96 843
4 99 462
5 12 213
6 41 201
7 37 206
8 39 216
9 21 344
10 6 529
11 87 26
12 36 884
13 30 900
14 90 372
15 57 709
16 70 831
17 39 654
18 45 828
19 61 614
20 87 64
21 100 316
22 100 677
23 51 539
24 39 446
25 13 314
26 84 604
27 76 579
28 53 650
29 82 669
30 21 788
31 36 293
32 71 281
33 51 840
34 4 476
35 52 144
36 98 467
37 32 706
38 70 823
39 48 498
40 37 985
41 58 693
42 50 575
43 95 52
44 18 578
45 9 863
46 64 816
47 8 281
48 16 65
49 100 294
50 83 65
51 40 63
52 81 386
53 96 598
54 1 515
55 47 116
56 41 963
57 88 342
58 99 284
59 26 483
60 66 26
61 21 869
62 20 312
63 63 901
64 37 559
65 6 810
66 83 79
67 89 165
68 2 497
69 47 666
70 68 410
71 33 530
72 24 808
73 74 710
74 80 475
75 54 375
76 4 215
77 84 568
78 62 108
79 2 258
80 34 164
81 99 84
82 51 273
83 14 810
84 75 26
85 4 187
86 37 642
87 62 479
88 94 660
89 38 260
90 12 630
91 41 672
92 52 845
93 42 988
94 91 746
95 53 667
96 21 213
97 48 360
98 24 456
99 66 778
100 40 597
101 92 335
1 191 55
2 210 93
3 112 29
4 222 90
5 416 22
6 365 28
7 296 70
8 201 88
9 346 47
10 275 43
11 485 97
12 237 36
13 205 24
14 145 96
15 140 70
16 339 89
17 274 86
18 184 29
19 239 41
20 388 96
21 274 54
22 235 35
23 406 69
24 364 24
25 274 51
26 209 64
27 331 62
28 249 69
29 393 99
30 156 99
31 373 10
32 467 82
33 412 35
34 340 37
35 267 39
36 303 53
37 112 13
38 384 57
39 256 66
40 326 85
41 311 89
42 435 19
43 358 52
44 192 63
45 466 59
46 440 71
47 175 59
48 402 59
49 478 67
50 270 85
51 229 65
52 433 22
53 369 69
54 245 49
55 370 96
56 252 49
57 365 84
58 303 55
59 390 16
60 415 98
61 114 81
62 472 44
63 443 72
64 326 29
65 380 36
66 277 83
67 194 58
68 411 31
69 291 61
70 208 47
71 469 36
72 387 30
73 161 16
74 215 29
75 223 26
76 399 89
77 354 75
78 366 49
79 300 23
80 432 39
81 379 10
82 106 90
83 358 20
84 292 17
85 304 56
86 347 19
87 309 59
88 135 63
89 194 39
90 184 99
91 171 51
92 276 33
93 150 83
94 399 56
95 194 29
96 156 60
97 160 33
98 167 10
99 282 46
100 107 18
1 59 73 23 16
2 91 89 12 47 32 57
3 24 15 58 37
4 1 69 4 25 8
5 11 97 28
6 99 7 57 26
7 42 99 27 94 44 97
8 72 11 62 37
9 61 72 32 85
10 76 40 35
11 47 80 53
12 26 75 54 68
13 14 61 91 65
14 92 57 77 70
15 36 44
16 94 2 35 28 87 39
17 45 88 23 46 37 56
18 3 26 87 34 72
19 25 23
20 6 38 17 85
21 42 46 86 10
22 21 80 44
23 74 75
24 56 84 69 7 71
25 55 79 98 54
26 24 30 44
27 95 31
28 96 34 13
29 37 35
30 22 82 67 71
31 68 75 95 40 1 65
32 29 4 42 36 21
33 53 7 1 51 94 48
34 59 24
35 25 63
36 49 91 59 73 83 21
37 5 78 61
38 16 30 88 99 66
39 70 30
40 89 2 46 33
41 87 42
42 2 98
43 85 40 42 8
44 37 17 62
45 52 21 30
46 92 77 89 30 100 38
47 45 8 27
48 13 82 22 38 70 60
49 71 58
50 72 87 9
51 89 99 7 55 75
52 6 29 57 73 51 24
53 40 85 75 54 65 64
54 35 3 78 5
55 49 101 16 49
56 10 64 93 60
57 59 45 4 39 1 29
58 60 52
59 80 30 9 1 74
60 32 64 29 59
61 75 69 8 85
62 90 86
63 85 15 3 4 13
64 38 10 33 98
65 84 21
66 1 39 6 40
67 92 74
68 25 43 57 94 9 95
69 84 84 99
70 97 2 100
71 12 95 101 73 50
72 67 43 89
73 90 35 89
74 64 78 47 86 99
75 55 28
76 26 72 28 65 89
77 55 13 9 54 57 86
78 56 28 54 67 32
79 71 49 54 48
80 19 18 34 55 80 19
81 19 4
82 21 86 51
83 17 32 87 4 29 78
84 82 64
85 42 83 22 67 34
86 33 72 9
87 85 73 47 41 78 20
88 5 55 91 80 47 51
89 11 11
90 20 42 57 13 19
91 86 70
92 56 26 32 71 67 84
93 70 24 19 94
94 16 13 24
95 1 64 3 39 58 29
96 88 30 48
97 68 40 28 59 42
98 73 40 76 36 82
99 48 45 34 98
100 53 100 47 101 7
101 33 7 3
102 94 9 39 65
103 58 42 39 40
104 93 76 2 43 14
105 81 77 29
106 95 96 16 26 19 86
107 30 36 20 80
108 54 96 1 68 85 98
109 51 10 6
110 30 94
111 42 85 19 80
112 28 87 18 63 25 47
113 10 26 54
114 13 60
115 78 72
116 53 18 12 67 87 56
117 11 75
118 61 31 23 22 37 88
119 88 8 94 44 80
120 100 56 40
121 59 70 62
122 71 31 53 70
123 71 2
124 93 50 3 49
125 96 94
126 31 71
127 36 23
128 25 21 88 7
129 34 10 17 12 78 98
130 69 79 24
131 58 96 17
132 99 93 66 1
133 68 13 23 89
134 64 52 16 71
135 77 46
136 29 59 64 71 54 2
137 58 20 26 1 90 67
138 17 99 39 83
139 86 93 69 30 85
140 77 10 31 73
141 44 39 5
142 61 46 38 91 32 76
143 91 51 67 42
144 2 37
145 19 46 89
146 58 54 3 20
147 88 7 5 76 66 100
148 84 13 25 50 81
149 85 12 89 95 91
150 80 87 97
151 57 62 85
152 18 71 39
153 61 50 32 83 21 20
154 81 61 30 100 71 47
155 49 39 51
156 24 60 65 29 1
157 70 88 3 30 82
158 70 51 94 37 80
159 57 65 72 61 14
160 22 84 50 78
161 5 101 16 15
162 47 74
163 23 88 97 77
164 98 3 94
165 7 63
166 1 33 64 6
167 32 100 10 83
168 91 48 34
169 26 45 74 81
170 91 39
171 26 95 33 94
172 54 69 22 99
173 85 47 95 73 22 28
174 65 58 64 16 57 91
175 18 60 35 41 63
176 72 22 61
177 79 71 91 27
178 94 15 34 35
179 94 74 90 45
180 56 48 12 36 8
181 16 23
182 33 30 44 72 46
183 70 60 97
184 53 28 15
185 98 80 16 30 26 13
186 99 13 43 9 100
187 75 63 45
188 61 5 4 33 101 23
189 50 72 79 74 94 4
190 43 55
191 61 31 66 56
192 35 2 21
193 81 78
194 44 9 21 78 93 26
195 82 34 84
196 98 80 1 32 20 8
197 10 36 11
198 84 97 19 45 77
199 98 14 16
200 94 39 31 11 83 20
201 45 73
202 53 93 12 51 27 97
203 30 76 89 71 80
204 90 91
205 88 100 12
206 12 18
207 4 51 30 81
208 3 77 78 38 73
209 33 68 72 66 33
210 81 99 16 12 76 98
211 72 92 77
212 63 54 96 51 15
213 63 65 92
214 72 99 68 15
215 38 85
216 70 61
217 30 30 24
218 41 77 35 10 76 59
219 26 43 98 32 24 13
220 30 99 4 94 62 92
221 30 37
222 74 3 33 26 65 10
223 100 87 52 101
224 11 66 89 96 44
225 32 12 101 88 64
226 53 30 27 8
227 43 72 81 26 85
228 7 46 28
229 67 93 98 1 80
230 55 10 2 55 6
231 28 96 32 63 49
232 14 88 29 89
233 44 38 23
234 97 22
235 26 78
236 69 76
237 36 11 85
238 14 80 68 100 31 92
239 8 3 61 35 78
240 38 12
241 33 54 71 10 88 79
242 11 53 86 94 8
243 36 44 85 1 65
244 45 76 29 39 75 31
245 95 16 34 41 33
246 96 29
247 65 18 77 93 40 17
248 42 98 78 27
249 95 57 68 61
250 41 58 15 48
251 38 99 88 46 61 26
252 44 48 54 90 34 5
253 64 97 37
254 3 4 99 79 33
255 7 80 18 22 72 11
256 75 8 40
257 80 47 62 98
258 29 55 69 59 12 26
259 70 66
260 100 55
261 20 99 22 77 21 35
262 26 8 44 55 32 59
263 20 75
264 30 3
265 89 4 16
266 61 85 11 95 90 75
267 61 26
268 24 90 4 33 48 12
269 69 66
270 20 30 95 47 23 26
271 42 65 70 30
272 63 31 70 20
273 54 77 78
274 89 98 77 20
275 51 4 52
276 90 27 85 15 99 83
277 31 62 13 91 41 22
278 75 18
279 32 14 45 53 49
280 93 96 33 61 60
281 41 16 34
282 57 58 34 85 99 44
283 17 59 75 11 73
284 71 6
285 99 43 11 61 99
286 19 56 80
287 77 11 36 54 87 62
288 27 3 99 14 34
289 48 54
290 21 47 90
291 67 40 22 79 18
292 11 52 41 42
293 77 18 61 98
294 55 2 39 37 77
295 85 82 53 6 31
296 100 57 34 1
297 75 56
298 72 30 18 57 74 83
299 19 33 68
300 5 81 93 67
301 57 101
302 36 93 30
303 53 48 72
304 61 96 13 50 91 98
305 36 97 7
306 91 99 84 47 19
307 30 5
308 9 97 44
309 80 74 97
310 69 92 99 62 47
311 1 95
312 84 4 38 25 91 43
313 31 8 87
314 15 65
315 2 90 4 53
316 65 53 71 67 90 46
317 77 38 44
318 95 99 32 38 87
319 47 41
320 15 13 25 10 78 40
321 56 48 51 95
322 10 94
323 10 31 7 52
324 30 5
325 24 27 74 100 83
326 72 69 28 93 100
327 19 14 73 18 61
328 12 72 42 6
329 93 23 10 88 45 91
330 28 83 7 49 22 55
331 27 68 48 82
332 81 101 37 65 100
333 91 22 100
334 76 97 25
335 63 16 82 55 61
336 76 46 38 40
337 37 92 52 84 47 34
338 81 77 63 56 64 35
339 83 48 88
340 95 81 22 58 14 54
341 45 40 54
342 26 40 58
343 14 22 30
344 63 96 33
345 18 83 13 31 48 10
346 86 101
347 87 23
348 10 29
349 50 94 29
350 11 28 7
351 57 82 6 39 48
352 78 49 40
353 19 29 73
354 40 25 65 59
355 47 6 67 25
356 2 34
357 21 32 70
358 21 73 95 51 8 101
359 68 98 10 96
360 90 97 99 63
361 60 85
362 56 94 54 59 43
363 39 87 35
364 71 69 25 83 3
365 15 56 16 93 40 64
366 11 3 12 35 15
367 45 42 94 18 68 55
368 16 59 45 30 17
369 16 83 90 5
370 81 91
371 82 22
372 90 56 54 46
373 46 24
374 26 97 28 75 42
375 28 60 48 87 10 36
376 23 44 93
377 98 25 81
378 17 31 56
379 79 8 40
380 18 15 14 59 92 17
381 5 17 14
382 21 14 92
383 88 33 38 7 57 101
384 31 43 99 6 22
385 53 39 18 59 10
386 29 83 19
387 23 25 73
