1000 50
1 26 264
2 14 352
3 32 874
4 32 231
5 18 147
6 10 904
7 31 992
8 46 763
9 6 151
10 42 368
11 40 931
12 46 441
13 24 544
14 14 54
15 14 52
16 6 61
17 39 662
18 14 519
19 44 749
20 3 984
21 16 284
22 9 334
23 30 84
24 39 882
25 32 255
26 43 627
27 29 428
28 2 875
29 47 677
30 16 457
31 1 184
32 27 861
33 28 922
34 46 156
35 50 887
36 27 103
37 43 10
38 39 385
39 2 285
40 14 534
41 3 746
42 40 763
43 39 162
44 27 741
45 2 573
46 44 256
47 46 56
48 25 808
49 19 752
50 10 434
51 10 812
52 26 534
53 30 30
54 41 534
55 2 785
56 40 513
57 43 924
58 3 949
59 30 312
60 39 496
61 5 737
62 20 992
63 45 292
64 33 66
65 48 738
66 33 123
67 11 692
68 10 188
69 47 614
70 30 113
71 22 881
72 31 536
73 1 277
74 5 442
75 8 283
76 38 222
77 28 984
78 18 548
79 15 224
80 38 169
81 12 777
82 15 473
83 40 557
84 49 633
85 41 478
86 41 675
87 45 222
88 48 241
89 41 211
90 14 555
91 38 444
92 4 754
93 31 740
94 28 306
95 44 620
96 29 649
97 31 714
98 30 718
99 41 583
100 11 183
101 34 606
102 2 564
103 31 777
104 21 638
105 13 287
106 34 573
107 12 874
108 35 200
109 7 700
110 45 754
111 2 699
112 6 157
113 26 965
114 50 587
115 13 24
116 19 467
117 37 667
118 12 743
119 37 504
120 22 755
121 20 763
122 13 11
123 47 132
124 19 944
125 43 601
126 27 885
127 16 124
128 48 121
129 32 923
130 1 933
131 45 321
132 43 603
133 22 542
134 26 743
135 39 991
136 23 902
137 4 523
138 38 179
139 32 377
140 26 444
141 25 139
142 9 71
143 24 72
144 42 632
145 45 687
146 17 324
147 38 478
148 36 129
149 48 212
150 26 683
151 18 82
152 25 998
153 12 823
154 38 176
155 37 106
156 19 490
157 39 626
158 30 30
159 41 822
160 17 851
161 1 80
162 33 570
163 13 272
164 23 598
165 32 331
166 32 777
167 32 807
168 19 321
169 40 567
170 20 138
171 41 270
172 40 559
173 23 623
174 26 579
175 21 42
176 36 875
177 47 707
178 1 648
179 20 936
180 47 123
181 46 302
182 25 968
183 50 585
184 10 695
185 46 320
186 30 268
187 35 611
188 18 485
189 25 553
190 39 601
191 30 698
192 26 676
193 48 87
194 21 335
195 24 894
196 9 996
197 19 653
198 36 402
199 22 119
200 34 650
201 25 370
202 21 50
203 12 767
204 30 699
205 13 72
206 22 532
207 35 13
208 38 726
209 23 67
210 27 224
211 27 324
212 37 916
213 35 749
214 41 59
215 3 46
216 4 628
217 49 923
218 46 191
219 27 761
220 27 484
221 8 68
222 11 610
223 20 60
224 2 480
225 37 106
226 9 287
227 18 712
228 41 435
229 46 227
230 37 783
231 21 642
232 38 390
233 18 485
234 20 559
235 15 57
236 19 400
237 34 941
238 27 611
239 5 625
240 7 38
241 35 581
242 49 627
243 31 146
244 37 749
245 10 559
246 17 628
247 20 124
248 22 669
249 45 197
250 40 897
251 50 172
252 20 841
253 30 311
254 49 797
255 1 888
256 3 572
257 6 884
258 40 693
259 5 570
260 2 196
261 47 684
262 11 414
263 5 652
264 27 600
265 49 821
266 10 576
267 18 151
268 29 35
269 50 190
270 28 561
271 35 92
272 34 996
273 6 881
274 7 598
275 14 262
276 36 952
277 10 79
278 39 246
279 25 539
280 42 350
281 28 564
282 16 686
283 13 475
284 47 961
285 6 32
286 37 68
287 46 958
288 26 477
289 15 584
290 2 793
291 46 306
292 30 695
293 43 88
294 46 665
295 18 583
296 17 413
297 31 750
298 11 168
299 5 881
300 43 374
301 43 943
302 50 85
303 45 512
304 24 111
305 35 158
306 36 337
307 4 277
308 30 62
309 32 831
310 19 838
311 44 34
312 2 257
313 16 283
314 13 732
315 20 546
316 8 180
317 7 601
318 1 912
319 4 432
320 3 961
321 49 65
322 46 81
323 5 402
324 11 696
325 28 539
326 47 203
327 5 642
328 22 296
329 8 379
330 35 582
331 2 849
332 3 890
333 13 334
334 6 747
335 18 22
336 38 554
337 36 605
338 42 947
339 21 210
340 10 658
341 24 476
342 27 39
343 46 945
344 25 307
345 24 322
346 27 78
347 22 559
348 30 677
349 50 240
350 5 372
351 49 556
352 45 209
353 49 730
354 28 546
355 43 727
356 5 540
357 2 123
358 17 511
359 21 402
360 47 79
361 3 183
362 44 493
363 28 479
364 46 36
365 28 639
366 15 995
367 27 93
368 45 288
369 3 192
370 31 697
371 21 815
372 33 872
373 29 229
374 24 144
375 21 429
376 42 231
377 15 35
378 38 835
379 42 563
380 5 633
381 49 985
382 8 256
383 38 34
384 50 265
385 11 884
386 32 974
387 31 626
388 13 80
389 5 937
390 3 484
391 43 141
392 48 906
393 1 184
394 18 99
395 37 455
396 38 148
397 12 170
398 3 385
399 29 933
400 42 356
401 1 817
402 28 624
403 40 544
404 36 263
405 32 472
406 2 379
407 34 638
408 45 293
409 49 249
410 26 514
411 12 430
412 6 65
413 8 406
414 33 735
415 37 403
416 8 625
417 36 124
418 19 351
419 32 198
420 19 209
421 14 406
422 46 36
423 24 713
424 9 585
425 11 403
426 36 583
427 16 345
428 50 591
429 31 43
430 27 24
431 32 948
432 8 870
433 26 26
434 38 804
435 36 847
436 10 588
437 34 612
438 22 959
439 27 95
440 31 911
441 20 167
442 49 354
443 11 144
444 45 498
445 34 244
446 30 995
447 9 835
448 26 621
449 14 141
450 14 946
451 11 130
452 9 352
453 38 806
454 38 810
455 38 382
