101 100
1 69 383
2 59 166
3 60 601
4 65 826
5 31 246
6 31 686
7 80 187
8 65 859
9 34 420
10 12 819
11 49 623
12 40 678
13 7 382
14 85 915
15 25 815
16 61 424
17 11 163
18 33 269
19 4 255
20 48 103
21 89 836
22 70 493
23 97 526
24 38 423
25 74 703
26 32 529
27 5 856
28 37 768
29 100 44
30 16 618
31 79 522
32 45 647
33 74 582
34 93 815
35 50 553
36 57 860
37 11 757
38 84 19
39 64 368
40 94 495
41 61 148
42 8 244
43 82 942
44 62 239
45 20 131
46 14 651
47 2 508
48 6 402
49 39 652
50 49 916
51 64 609
52 80 555
53 56 159
54 81 212
55 90 15
56 92 950
57 100 515
58 88 57
59 41 389
60 68 456
61 8 570
62 100 164
63 78 563
64 77 457
65 71 328
66 28 879
67 42 28
68 75 24
69 46 757
70 59 438
71 41 203
72 10 778
73 84 208
74 32 764
75 7 523
76 95 677
77 74 14
78 72 932
79 64 222
80 56 827
81 98 739
82 69 943
83 72 40
84 44 47
85 69 67
86 7 639
87 61 100
88 38 49
89 87 988
90 71 388
91 66 482
92 54 74
93 48 806
94 86 572
95 96 783
96 99 855
97 23 798
98 89 226
99 44 872
100 8 113
101 13 625
1 163 83
2 197 65
3 145 89
4 299 20
5 452 55
6 221 48
7 361 76
8 178 15
9 255 35
10 125 73
11 450 99
12 295 40
13 379 53
14 237 44
15 228 38
16 376 48
17 192 45
18 219 54
19 447 31
20 378 97
21 187 23
22 425 63
23 494 76
24 328 95
25 216 56
26 346 76
27 203 50
28 270 98
29 271 28
30 240 41
31 345 65
32 334 60
33 399 13
34 396 12
35 247 21
36 116 92
37 271 65
38 452 56
39 489 21
40 377 32
41 480 99
42 411 73
43 183 27
44 197 80
45 251 78
46 217 76
47 139 93
48 480 78
49 455 20
50 357 84
51 381 23
52 281 31
53 225 74
54 159 41
55 128 99
56 357 14
57 321 75
58 126 91
59 384 54
60 277 29
61 238 42
62 242 28
63 264 93
64 459 47
65 253 28
66 288 23
67 168 69
68 420 56
69 176 79
70 258 92
71 189 20
72 172 90
73 447 15
74 446 92
75 496 22
76 205 35
77 296 44
78 118 43
79 332 65
80 307 26
81 387 32
82 269 93
83 387 83
84 192 76
85 136 20
86 349 77
87 384 65
88 451 54
89 157 15
90 395 10
91 155 73
92 135 72
93 473 84
94 240 87
95 225 99
96 394 98
97 460 88
98 340 27
99 498 31
100 100 64
1 19 7 72 67 101 21
2 74 72 47 12 52 49
3 40 24 52 8 12
4 71 8 2 5 23
5 83 82 8 27
6 85 70 55 92 31
7 1 97 85 29 31 41
8 21 95 98 73 21
9 24 3
10 98 24 14 32 47 37
11 39 8
12 65 40
13 53 43 63 16 17
14 22 31 78 16 98 29
15 98 51 90 5 13
16 61 1 20 85
17 18 14
18 45 29 55 22
19 84 88 31
20 91 2 54
21 75 79 11 56 12
22 36 14 27 29 17
23 1 8
24 20 43 90 58 84 76
25 23 89 96 8 33
26 30 45 68 15 57 88
27 53 73
28 27 2 32 55 63
29 64 70 26 49 90
30 35 74 76 65
31 89 62 36
32 21 84 46 71 36 62
33 41 83 20 82 34
34 82 69 59
35 60 7
36 60 73 8
37 67 16
38 42 82 16 4
39 29 46 73
40 37 56 39
41 41 7 92 18 3 69
42 100 2 30 22 59 66
43 29 56 5 65 41 15
44 96 47
45 9 46
46 73 87 8 57 72 78
47 83 62 43
48 30 71
49 65 48 100
50 32 99 5 4 69 89
51 94 92 68 30 18
52 38 65 30 42 57 85
53 29 26 35 96
54 52 59 73 89
55 33 75 68
56 32 54
57 5 50 10 37
58 57 71 48 62
59 61 7
60 78 14
61 42 63
62 91 55
63 22 20 32 25
64 74 50 1
65 20 41 37 96 24 64
66 72 81 21 52 27 44
67 52 44 63 38 28
68 24 98 75 91 61
69 57 40 83 33 72
70 53 14 26 81 84
71 11 12 81 69
72 43 68 89 23 15
73 98 42 9 36 57
74 72 66 15 4 87
75 2 97
76 15 65 85 52 78
77 70 26
78 43 86 3 21
79 49 62 32 35
80 63 63 17 34 23 18
81 17 86 46 60 71 70
82 97 63 42 19 55 16
83 85 28 67 6
84 73 76 24 23 87 82
85 85 47 81
86 1 37 97 31
87 18 35 52 97 98 7
88 89 23 32 3 29 6
89 48 41 97 81
90 64 78
91 31 61 4 49
92 30 71 21
93 17 35 71 9 72
94 41 48
95 32 62 97 27 80 52
96 5 100 18 60
97 87 35 76 43
98 20 72
99 13 93 3 74 67 13
100 49 78 71 2 83
101 74 12 64 54 60
102 6 23 43
103 54 2 34
104 1 101 3 8 42
105 56 23 64
106 87 48 7 19 49 47
107 30 74 44
108 53 75
109 49 43
110 96 37 32 49 100
111 74 12 58 10
112 100 41 49 98
113 62 74 7 98 57 58
114 40 79 98 93
115 11 22
116 35 32 16 100 35
117 48 28 66 45 32
118 17 21 67 92 82 100
119 18 69 42 85 65 33
120 27 67
121 8 20 15
122 47 96 82 55 59
123 12 45 101 24
124 80 70 77
125 19 59 19 32
126 90 9
127 62 54 21 94 66
128 90 94 75 45
129 6 25
130 82 80 58
131 52 45 52
132 13 30 6
133 63 4 20
134 78 99 82
135 79 25 37 21 100 18
136 60 44
137 20 40 43 10 73 70
138 42 52 47
139 77 74 63 52 79 6
140 57 41 64 61 24
141 44 84
142 63 89 73 32
143 18 97
144 9 100
145 73 40 89 79 49
146 46 42 27
147 10 48 46 32 87 22
148 11 50 1 58 90 70
149 51 19 60 33 15
150 82 56 16 41
151 11 81 57 40 44
152 71 36 87 15 51 14
153 31 48 84 52 44
154 55 98
155 61 31 87 57
156 18 20 11 13
157 15 22 68 33 37
158 79 66
159 32 58
160 31 73 89
161 72 57
162 36 36 40 11 65
163 75 59 63 72
164 69 77 30 12 10
165 34 51 26 1 88 56
166 50 39
167 34 85
168 28 53
169 34 3 78
170 98 93 33 56
171 45 78 100
172 60 77 71 12 47
173 40 17
174 66 1 95
175 41 55 75
176 16 57 7 33
177 33 22 88 73 10 31
178 55 12 35
179 44 83 5 96
180 47 86 64 50 17
181 66 6 13 53
182 74 96 61 10 5 26
183 29 85 22 51 97
184 90 5 27
185 3 67 49
186 40 80
187 23 55
188 98 61 99 2
189 28 92 89 15
190 68 33
191 92 74 24 33 95
192 85 64
193 50 2 33 8 32 66
194 43 8 72 75
195 27 60
196 70 11 3 30 46 12
197 73 77 48 22 29
198 8 17 72 78 45
199 67 9 101 15
200 40 16 15 45 30 32
201 66 50
202 88 65
203 27 98 86 29 85
204 12 25 52 71
205 94 74 100
206 64 26 65 40
207 16 44 34 85 48 39
208 89 59 86 40 66 96
209 73 3
210 89 23 91
211 25 11
212 16 31 23
213 71 45 95 40
214 55 73
215 50 46 35 87 7 71
216 63 55 84 2 64
217 10 68 60 99 59
218 34 30 32 1
219 37 10
220 45 58 90 39 75
221 68 55 77
222 25 55 49 22 26 77
223 99 87 68 66 71
224 6 52 19 44 77
225 56 67 77 57 29 84
226 67 83 77 51 45
227 23 21 61 13 65
228 5 40 28 38 42 67
229 52 91 95 100 10
230 37 14
231 96 47 48
232 3 97 61
233 6 93 92 28 70 45
234 75 33 80 21 60
235 64 76 45
236 11 90 93
237 27 38 30 33
238 66 94
239 14 1 38 49 16 15
240 71 91 81 93 86
241 52 26 87
242 34 12 31
243 76 75 1 32
244 48 1 10
245 14 32 80
246 35 53 92
247 53 32 95 82
248 88 94 13
249 51 50
250 18 59 74 20 21
251 54 98
252 44 96 68 80 89 88
253 80 96 1 54
254 72 85 71
255 29 87 17 94
256 49 72 64 54 91 62
257 8 85 30 41 71 67
258 12 49 2 71
259 67 52 78 71 44
260 18 47 24 86 34
261 80 80 9 26 73
262 34 55 47
263 36 15 97
264 1 80 43
265 26 15 83 31 3
266 27 21
267 20 40 68 44 62
268 59 72
269 5 89 61 25 30 4
270 58 49 16
271 38 13 98 82 19
272 86 45 91 4 67
273 79 46
274 72 53
275 92 57 53 64 75 74
276 45 13 65 74 31
277 59 48 41 96 14 23
278 39 91 22 96 100
279 4 23 87 73 18
280 66 59 20 26
281 86 60 47 55 36
282 60 68 10 87
283 17 101 75 22
284 21 8 32
285 25 81 99 10 2 46
286 92 68 80
287 38 1
288 97 95 89 101 92 93
289 95 2
290 85 38 84 82 83 23
291 5 1 95
292 32 77 54 1 34
293 2 63 58 97 73 21
294 34 10
295 64 28
296 51 79
297 71 43 46
298 99 83
299 23 81 73 60 62 2
300 96 95
301 51 33 26 95 29
302 99 53 89 92 24 37
303 12 38 43 68 58 97
304 50 87
305 42 66 54 92
306 51 29 22 101 60 32
307 33 32 43 65 71
308 81 57 69
309 83 30 85
