2000 100
1 18 354
2 7 507
3 83 496
4 95 305
5 2 830
6 53 522
7 99 756
8 89 885
9 36 70
10 22 97
11 86 582
12 47 295
13 43 63
14 34 469
15 14 871
16 7 465
17 61 192
18 34 457
19 36 699
20 69 987
21 26 444
22 11 349
23 69 252
24 83 938
25 10 901
26 20 477
27 45 778
28 18 468
29 58 55
30 81 457
31 35 736
32 21 904
33 82 940
34 28 835
35 15 850
36 81 195
37 70 534
38 92 537
39 21 331
40 53 559
41 65 649
42 29 589
43 98 479
44 95 318
45 40 744
46 96 302
47 74 178
48 85 896
49 86 565
50 86 811
51 24 817
52 46 218
53 82 752
54 29 953
55 22 194
56 85 243
57 74 12
58 78 682
59 30 342
60 5 758
61 48 438
62 64 673
63 2 406
64 57 527
65 29 352
66 62 783
67 27 599
68 52 23
69 80 798
70 54 919
71 65 687
72 26 480
73 23 883
74 92 267
75 87 213
76 97 238
77 96 36
78 85 397
79 43 898
80 6 71
81 25 645
82 16 669
83 84 904
84 8 329
85 22 876
86 2 733
87 31 307
88 88 973
89 77 656
90 38 507
91 72 644
92 84 324
93 79 289
94 8 134
95 49 682
96 54 592
97 71 487
98 15 763
99 44 781
100 58 510
101 76 573
102 85 477
103 86 364
104 92 402
105 64 94
106 83 872
107 32 226
108 59 629
109 1 713
110 47 807
111 61 807
112 20 886
113 70 253
114 85 532
115 53 930
116 93 185
117 33 887
118 52 652
119 49 426
120 54 458
121 16 13
122 9 409
123 95 745
124 53 432
125 48 39
126 67 985
127 5 854
128 55 953
129 79 645
130 7 254
131 18 735
132 53 218
133 53 783
134 43 629
135 93 80
136 59 430
137 66 888
138 1 25
139 36 181
140 25 103
141 57 804
142 95 69
143 89 122
144 18 481
145 37 928
146 34 564
147 69 190
148 11 846
149 91 648
150 68 123
151 50 53
152 17 443
153 14 558
154 55 913
155 88 85
156 36 680
157 53 415
158 49 179
159 38 81
160 11 343
161 66 321
162 27 569
163 46 707
164 44 751
165 93 63
166 8 140
167 84 526
168 27 816
169 41 581
170 91 422
171 58 134
172 91 471
173 80 334
174 97 292
175 78 399
176 38 343
177 40 987
178 62 361
179 28 411
180 8 139
181 50 75
182 78 583
183 78 54
184 46 157
185 59 588
186 79 552
187 18 243
188 44 602
189 59 156
190 41 111
191 13 761
192 17 516
193 67 56
194 38 381
195 37 347
196 96 575
197 10 89
198 14 775
199 88 957
200 25 778
201 66 215
202 19 697
203 53 434
204 30 949
205 7 374
206 3 362
207 12 352
208 74 37
209 72 221
210 80 476
211 44 539
212 68 483
213 88 245
214 18 145
215 61 414
216 38 65
217 28 232
218 70 849
219 22 580
220 92 130
221 82 927
222 5 240
223 57 53
224 67 324
225 57 691
226 83 875
227 39 427
228 81 606
229 67 649
230 55 570
231 56 474
232 55 311
233 37 254
234 20 244
235 10 150
236 64 689
237 14 497
238 69 870
239 29 314
240 94 871
241 89 264
242 58 825
243 13 648
244 97 858
245 66 343
246 37 720
247 91 175
248 38 580
249 66 800
250 32 416
251 68 354
252 27 528
253 81 157
254 92 208
255 14 126
256 22 527
257 16 646
258 28 946
259 30 205
260 20 398
261 94 370
262 62 91
263 10 36
264 34 868
265 3 444
266 9 979
267 57 385
268 4 758
269 18 380
270 88 674
271 22 326
272 79 933
273 61 499
274 80 554
275 50 439
276 3 210
277 71 355
278 80 84
279 92 155
280 84 459
281 70 189
282 8 409
283 90 140
284 28 404
285 14 734
286 15 52
287 93 787
288 62 645
289 23 822
290 26 857
291 99 997
292 46 217
293 2 813
294 31 752
295 47 266
296 43 783
297 72 976
298 61 948
299 90 699
300 60 549
301 63 939
302 61 392
303 18 460
304 53 703
305 14 464
306 91 156
307 28 174
308 90 884
309 78 456
310 14 611
311 47 60
312 32 185
313 12 50
314 81 924
315 37 111
316 99 763
317 45 22
318 11 679
319 1 600
320 5 570
321 5 240
322 96 977
323 56 759
324 6 541
325 84 95
326 15 372
327 81 652
328 70 226
329 48 991
330 16 235
331 57 503
332 79 877
333 95 159
334 93 77
335 63 788
336 61 340
337 19 595
338 66 98
339 24 351
340 85 980
341 80 164
342 29 232
343 78 784
344 33 49
345 57 251
346 63 849
347 26 104
348 93 308
349 69 123
350 88 249
351 93 594
352 34 431
353 13 347
354 2 250
355 54 650
356 83 425
357 76 24
358 58 260
359 77 1000
360 48 445
361 20 504
362 6 915
363 46 471
364 44 272
365 17 873
366 94 676
367 47 795
368 92 899
369 90 580
370 82 624
371 85 195
372 64 833
373 60 987
374 90 106
375 30 903
376 51 764
377 41 366
378 65 363
379 74 357
380 23 561
381 78 818
382 23 498
383 31 853
384 98 95
385 41 560
386 42 203
387 17 378
388 87 433
389 15 70
390 81 793
391 3 583
392 79 842
393 49 850
394 13 444
395 2 882
396 85 264
397 45 74
398 55 309
399 15 218
400 30 556
401 40 961
402 48 648
403 25 572
404 23 364
405 50 207
406 49 355
407 56 593
408 17 161
409 33 502
410 45 532
411 56 981
412 16 858
413 36 406
414 93 27
415 48 637
416 39 927
417 77 640
418 71 552
419 58 799
420 69 440
421 64 647
422 68 139
423 64 767
424 21 328
425 29 106
426 71 966
427 70 796
428 83 464
429 45 725
430 63 55
431 3 850
432 86 978
433 40 535
434 87 466
435 27 545
436 15 865
437 56 858
438 14 780
439 40 798
440 21 397
441 44 922
442 79 624
443 24 624
444 22 941
445 2 141
446 44 687
447 69 117
448 74 264
449 7 182
450 92 301
451 21 57
452 75 321
453 55 987
454 81 794
455 58 458
456 71 636
457 65 928
458 34 817
459 26 365
460 74 540
461 25 981
462 50 700
463 42 860
464 49 139
465 97 910
466 15 907
467 59 666
468 38 492
469 86 441
470 97 817
471 57 905
472 27 235
473 44 996
474 59 931
475 18 720
476 33 283
477 85 348
478 92 751
479 9 481
480 32 73
481 60 251
482 53 577
483 56 677
484 17 228
485 38 514
486 57 741
487 60 166
488 80 414
489 9 51
490 100 159
491 8 595
492 23 573
493 48 722
494 69 54
495 49 924
496 53 689
497 45 184
498 48 761
499 74 698
500 31 681
501 55 557
502 61 162
503 9 228
504 23 464
505 87 474
506 94 197
507 6 89
508 94 490
509 89 517
510 73 143
511 15 714
512 13 814
513 81 199
514 35 850
515 89 835
516 72 548
517 91 164
518 94 642
519 63 143
520 80 221
521 66 515
522 79 289
523 63 960
524 27 373
525 15 634
526 68 576
527 75 31
528 30 513
529 54 38
530 75 924
531 82 94
532 100 525
533 99 122
534 56 538
535 2 511
536 63 181
537 26 691
538 100 197
539 54 51
540 77 631
541 38 884
542 43 272
543 31 390
544 11 642
545 60 223
546 70 523
547 3 638
548 84 273
549 86 614
550 3 715
551 26 238
552 94 65
553 38 327
554 89 366
555 14 639
556 8 676
557 37 401
558 16 133
559 93 342
560 69 318
561 35 808
562 96 710
563 73 135
564 69 439
565 30 213
566 59 786
567 34 629
568 61 901
569 57 765
570 76 525
571 95 203
572 42 872
573 30 600
574 91 709
575 10 371
576 34 150
577 20 236
578 77 846
579 1 527
580 96 294
581 53 400
582 81 124
583 8 146
584 88 81
585 34 42
586 67 110
587 45 509
588 7 543
589 83 138
590 81 702
591 100 630
592 78 959
593 30 603
594 53 646
595 86 342
596 52 564
597 43 712
598 7 139
599 63 149
600 13 530
601 43 672
602 14 698
603 53 159
604 69 135
605 84 475
606 61 371
607 46 221
608 14 431
609 16 647
610 29 214
611 21 289
612 36 746
613 87 358
614 3 84
615 80 562
616 18 927
617 1 311
618 13 678
619 80 800
620 22 832
621 72 62
622 79 756
623 92 928
624 1 702
625 55 807
626 86 674
627 21 363
628 62 583
629 82 143
630 13 829
631 61 888
632 67 862
633 34 789
634 66 451
635 69 548
636 51 168
637 49 544
638 25 580
639 82 496
640 43 182
641 14 996
642 12 951
643 41 158
644 3 448
645 60 438
646 28 57
647 51 643
648 28 213
649 16 216
650 72 29
651 13 947
652 66 705
653 42 924
654 70 881
655 11 723
656 12 823
657 9 617
658 1 617
659 29 174
660 95 617
661 32 923
662 83 953
663 67 801
664 57 181
665 42 264
666 3 97
667 65 780
668 42 826
669 62 357
670 50 772
671 26 949
672 66 29
673 73 281
674 51 742
675 4 683
676 50 881
677 69 402
678 59 832
679 57 296
680 44 753
681 12 69
682 16 238
683 9 617
684 28 363
685 31 846
686 83 216
