1000 50
1 3 933
2 26 566
3 12 502
4 5 328
5 7 281
6 26 852
7 41 243
8 2 166
9 43 82
10 42 546
11 24 23
12 14 358
13 7 745
14 43 548
15 8 369
16 4 807
17 48 301
18 43 336
19 24 630
20 29 218
21 32 272
22 21 815
23 28 106
24 1 546
25 49 284
26 17 950
27 30 377
28 2 632
29 46 133
30 1 872
31 25 688
32 41 669
33 42 865
34 37 356
35 26 465
36 46 691
37 50 700
38 38 665
39 17 989
40 22 863
41 37 348
42 15 839
43 15 689
44 23 31
45 5 712
46 22 470
47 44 148
48 11 408
49 19 130
50 4 794
51 9 970
52 31 750
53 28 891
54 29 830
55 49 957
56 3 749
57 41 509
58 41 544
59 25 797
60 4 445
61 13 151
62 14 277
63 18 662
64 32 641
65 39 694
66 43 241
67 48 96
68 22 910
69 7 194
70 49 114
71 50 983
72 44 121
73 3 852
74 10 167
75 40 598
76 4 152
77 38 592
78 13 782
79 3 97
80 2 244
81 24 124
82 38 116
83 7 910
84 15 253
85 26 409
86 39 723
87 44 899
88 41 778
89 21 617
90 35 629
91 22 81
92 21 681
93 19 950
94 35 510
95 29 998
96 29 881
97 31 420
98 38 15
99 11 148
100 28 313
101 26 690
102 31 174
103 5 514
104 44 72
105 37 136
106 49 660
107 7 571
108 44 432
109 23 158
110 39 914
111 45 557
112 16 724
113 31 588
114 47 266
115 15 956
116 28 259
117 13 83
118 7 926
119 45 714
120 47 981
121 1 146
122 7 145
123 30 21
124 41 491
125 14 438
126 2 364
127 35 335
128 12 697
129 31 72
130 7 622
131 48 704
132 37 95
133 37 587
134 14 219
135 39 733
136 13 817
137 13 45
138 33 531
139 40 254
140 44 534
141 21 783
142 32 883
143 11 966
144 38 262
145 22 434
146 36 913
147 30 329
148 1 739
149 10 881
150 25 760
151 1 266
152 27 713
153 40 994
154 6 416
155 49 482
156 7 375
157 17 978
158 23 901
159 40 934
160 19 599
161 6 46
162 8 965
163 49 773
164 7 206
165 19 479
166 1 569
167 22 796
168 33 743
169 32 377
170 34 469
171 35 465
172 33 971
173 39 412
174 2 972
175 17 37
176 34 162
177 21 798
178 39 985
179 1 333
180 21 403
181 39 534
182 10 214
183 41 42
184 12 216
185 1 459
186 33 574
187 22 804
188 40 666
189 44 90
190 6 886
191 20 76
192 47 593
193 23 404
194 31 600
195 38 108
196 32 565
197 22 664
198 10 139
199 9 150
200 10 180
201 18 651
202 9 216
203 21 183
204 10 288
205 40 867
206 47 861
207 14 444
208 29 678
209 5 728
210 3 190
211 36 71
212 50 84
213 27 247
214 24 909
215 12 720
216 20 147
217 32 448
218 11 316
219 46 597
220 36 55
221 15 652
222 2 12
223 19 149
224 25 473
225 21 678
226 31 818
227 48 438
228 9 432
229 29 335
230 23 145
231 13 404
232 38 369
233 44 586
234 41 721
235 35 941
236 14 868
237 43 450
238 41 181
239 26 147
240 18 461
241 1 255
242 10 328
243 23 934
244 34 379
245 5 928
246 26 492
247 42 566
248 42 912
249 31 351
250 42 818
251 39 658
252 16 244
253 47 143
254 18 216
255 45 749
256 16 68
257 11 463
258 9 188
259 9 171
260 50 544
261 11 872
262 17 639
263 3 833
264 16 374
265 40 633
266 19 392
267 4 226
268 19 280
269 44 693
270 42 187
271 20 705
272 17 958
273 27 315
274 40 22
275 5 730
276 14 187
277 7 612
278 40 808
279 32 319
280 32 304
281 18 633
282 21 814
283 27 142
284 9 655
285 6 283
286 46 840
287 7 499
288 16 364
289 2 715
290 48 527
291 37 161
292 34 953
293 48 542
294 1 615
295 47 228
296 7 297
297 40 181
298 35 213
299 8 752
300 45 184
301 30 325
302 27 362
303 8 25
304 39 322
305 37 536
306 42 777
307 32 197
308 25 570
309 50 256
310 40 24
311 37 202
312 22 253
313 5 30
314 31 715
315 38 480
316 21 89
317 31 769
318 39 833
319 15 607
320 28 668
321 47 810
322 24 552
323 28 204
324 50 936
325 14 541
326 45 730
327 42 404
328 45 913
329 34 637
330 14 553
331 39 1000
332 23 977
333 10 725
334 44 705
335 49 802
336 10 153
337 16 672
338 1 211
339 25 968
340 28 370
341 45 754
342 21 177
343 45 129
344 9 535
345 18 142
346 11 110
347 1 392
348 38 446
349 45 47
350 20 735
351 50 567
352 18 671
353 42 217
354 37 369
355 33 704
356 21 952
357 37 767
358 23 773
359 29 797
360 8 309
361 35 711
362 46 566
363 43 81
364 44 266
365 27 382
366 11 926
367 28 92
368 6 367
369 49 720
370 1 167
371 18 568
372 2 947
373 5 587
374 13 73
375 11 92
376 1 733
377 35 16
378 50 783
379 7 673
380 17 558
381 8 248
382 42 229
383 42 564
384 49 217
385 18 909
386 42 464
