500 100
1 99 872
2 51 855
3 45 552
4 5 696
5 15 239
6 34 470
7 45 66
8 100 528
9 79 730
10 91 40
11 88 171
12 93 769
13 49 782
14 81 622
15 15 970
16 56 102
17 29 204
18 98 503
19 1 671
20 97 334
21 60 747
22 27 674
23 27 142
24 78 382
25 83 635
26 4 573
27 93 420
28 2 729
29 17 653
30 80 724
31 45 407
32 23 755
33 70 557
34 19 584
35 33 133
36 65 985
37 6 386
38 38 479
39 26 238
40 33 70
41 9 748
42 17 369
43 13 443
44 79 653
45 25 386
46 59 978
47 28 686
48 91 270
49 24 760
50 76 521
51 57 966
52 67 382
53 26 530
54 32 98
55 17 131
56 35 471
57 7 940
58 82 644
59 37 393
60 30 514
61 60 662
62 70 511
63 10 601
64 98 394
65 87 665
66 68 534
67 64 66
68 36 386
69 45 456
70 95 126
71 94 300
72 27 608
73 82 637
74 77 230
75 32 225
76 24 68
77 66 752
78 6 923
79 20 918
80 32 922
81 97 248
82 6 630
83 70 647
84 93 680
85 85 565
86 95 745
87 10 337
88 59 531
89 11 996
90 25 368
91 59 331
92 90 178
93 77 237
94 7 552
95 92 295
96 60 249
97 25 544
98 99 740
99 90 408
100 10 487
101 63 164
102 77 495
103 51 603
104 32 290
105 26 523
106 82 883
107 36 767
108 85 627
109 30 136
110 12 667
111 30 439
112 83 722
113 12 35
114 100 790
115 23 649
116 6 448
117 35 143
118 90 255
119 80 467
120 79 326
121 87 959
122 15 327
123 17 370
124 55 768
125 53 899
126 92 909
127 55 686
128 71 715
129 43 673
130 85 501
131 78 648
132 16 976
133 6 879
134 56 316
135 65 633
136 76 739
137 36 637
138 57 49
139 45 427
140 39 141
141 100 433
142 3 763
143 92 237
144 46 326
145 13 333
146 84 856
147 73 840
148 36 540
149 80 421
150 17 768
151 15 679
152 34 325
153 26 610
154 27 663
155 75 148
156 21 156
157 30 526
158 92 783
159 17 990
160 47 115
161 22 230
162 28 773
163 82 365
164 46 596
165 98 335
166 30 319
167 80 399
168 87 269
169 92 46
170 29 102
171 59 524
172 32 948
173 4 714
174 46 548
175 47 517
176 93 529
177 26 376
178 78 265
179 67 866
180 9 11
181 4 266
182 11 461
183 97 156
184 42 504
185 2 995
186 22 702
187 52 312
188 65 408
189 15 341
190 100 971
191 2 861
192 9 469
193 4 375
194 77 595
195 9 44
196 58 702
197 21 319
198 19 879
199 73 292
200 47 23
201 59 616
202 42 608
203 100 81
204 98 446
205 74 620
206 86 69
207 84 262
208 69 491
209 41 576
210 73 152
211 17 307
212 100 255
213 36 696
214 54 700
215 33 642
216 6 832
217 35 72
218 11 820
219 100 478
220 48 427
221 62 898
222 86 861
223 55 658
224 61 968
225 82 36
226 29 246
