101 50
1 31 174
2 30 738
3 17 844
4 6 116
5 8 523
6 1 798
7 37 213
8 43 521
9 22 609
10 28 331
11 34 165
12 48 768
13 10 251
14 20 295
15 28 321
16 36 729
17 13 486
18 27 334
19 24 22
20 24 476
21 12 389
22 17 28
23 12 897
24 8 880
25 34 712
26 37 740
27 46 91
28 39 217
29 11 651
30 14 768
31 12 124
32 25 89
33 42 190
34 5 925
35 41 57
36 7 680
37 10 608
38 25 630
39 24 23
40 28 234
41 13 132
42 2 997
43 17 598
44 19 930
45 4 499
46 46 183
47 50 812
48 42 173
49 7 677
50 7 179
51 50 240
52 15 534
53 11 166
54 33 134
55 22 107
56 24 245
57 2 135
58 22 843
59 25 209
60 11 810
61 18 504
62 14 442
63 16 437
64 23 577
65 34 579
66 3 842
67 22 263
68 22 334
69 17 931
70 30 672
71 34 501
72 33 140
73 41 100
74 33 877
75 36 619
76 33 797
77 49 127
78 33 714
79 3 609
80 23 335
81 2 548
82 2 630
83 16 426
84 26 649
85 46 221
86 42 155
87 17 826
88 50 773
89 20 621
90 12 113
91 31 741
92 27 733
93 10 862
94 7 526
95 33 176
96 39 28
97 33 743
98 38 87
99 16 940
100 11 885
101 29 976
1 217 48
2 100 28
3 346 91
4 255 67
5 345 42
6 403 38
7 458 33
8 378 66
9 485 79
10 283 96
11 352 92
12 178 91
13 120 17
14 160 19
15 417 35
16 187 79
17 441 88
18 149 70
19 364 47
20 365 78
21 324 26
22 450 53
23 207 48
24 176 96
25 312 44
26 107 89
27 344 14
28 347 76
29 132 99
30 115 19
31 440 13
32 439 56
33 410 46
34 199 16
35 229 48
36 102 95
37 286 12
38 321 65
39 205 45
40 188 51
41 406 19
42 182 21
43 293 50
44 485 36
45 411 34
46 321 10
47 298 78
48 304 45
49 256 19
50 323 53
1 40 98 85
2 3 7
3 8 5 46 9
4 26 89
5 32 58 44
6 50 77 15 39
7 6 28
8 39 64 28
9 18 62 67 101 14
10 38 27 61
11 17 9 91 72
12 4 77 81 53 1 64
13 4 33 74 35 71
14 32 71 80 77
15 22 79 78 17
16 22 43
17 22 4 28 13
18 5 56
19 3 47 82 77
20 40 24 79 91 89 83
21 31 36 25
22 47 77 83 58
23 36 95
24 19 70 50 80 89
25 10 26 99 6 12
26 20 18 3 4 50 33
27 3 10 93 16 75
28 30 100
29 40 10 85 16 77 52
30 17 74 27
31 17 51
32 39 75 84 38
33 3 18
34 46 62 79
35 39 45 20 15 89 76
36 40 99 32 96 47
37 13 53 54
38 13 77 82
39 44 53 12
40 13 29
41 39 30 99
42 49 92 57 66 21
43 22 82 52 17
44 22 6 95
45 43 61
46 13 70 73
47 10 61
48 20 81
49 2 29 82 91 86 75
50 30 85 97 64 63
51 26 61
52 23 30 56
53 10 16 74 62
54 22 27 75 23 57
55 17 24 41 73 8 63
56 14 59 74
57 35 45 13 72 9
58 24 64 23 76 29
59 30 67 28 54
60 5 63 50 79 18
61 37 84 1
62 24 50
63 49 16 71 67 8
64 18 13
65 35 32 15 59 39 56
66 38 4 16
