101 100
1 13 366
2 6 136
3 39 486
4 18 358
5 53 951
6 25 566
7 1 835
8 31 196
9 81 81
10 82 568
11 12 529
12 89 63
13 54 674
14 21 600
15 71 303
16 76 58
17 63 743
18 71 366
19 77 568
20 48 271
21 95 455
22 62 75
23 18 50
24 60 644
25 81 562
26 2 936
27 98 783
28 53 217
29 52 566
30 90 936
31 10 315
32 74 995
33 53 756
34 63 424
35 38 488
36 16 67
37 63 355
38 2 530
39 35 668
40 41 573
41 5 226
42 26 987
43 10 995
44 100 18
45 83 180
46 53 569
47 11 27
48 56 19
49 65 114
50 44 259
51 85 553
52 41 376
53 54 850
54 40 199
55 86 17
56 86 709
57 23 753
58 15 577
59 91 416
60 13 320
61 20 646
62 78 361
63 69 405
64 62 866
65 17 712
66 27 535
67 80 624
68 41 927
69 85 790
70 30 805
71 21 372
72 13 600
73 21 151
74 25 64
75 46 502
76 21 368
77 30 155
78 27 860
79 66 433
80 83 882
81 86 140
82 39 994
83 30 847
84 23 359
85 43 504
86 41 770
87 92 58
88 71 284
89 4 271
90 15 47
91 26 815
92 98 618
93 3 484
94 12 564
95 3 750
96 65 647
97 4 636
98 42 734
99 85 962
100 66 172
101 64 549
1 287 95
2 386 99
3 123 17
4 184 36
5 338 70
6 185 86
7 440 47
8 294 22
9 304 92
10 419 36
11 316 84
12 329 35
13 400 61
14 421 46
15 398 58
16 446 30
17 250 88
18 452 62
19 134 16
20 107 95
21 423 89
22 166 47
23 178 13
24 233 47
25 352 47
26 212 18
27 253 56
28 347 93
29 346 63
30 207 21
31 161 44
32 361 57
33 332 71
34 339 21
35 136 81
36 313 16
37 466 89
38 269 47
39 217 10
40 428 11
41 479 56
42 136 46
43 368 39
44 277 34
45 365 46
46 180 69
47 229 54
48 321 88
49 274 35
50 386 61
51 316 92
52 382 26
53 390 53
54 389 56
55 389 37
56 477 11
57 325 92
58 359 79
59 469 45
60 232 12
61 353 88
62 433 16
63 197 23
64 164 31
65 249 83
66 331 48
67 411 34
68 389 44
69 287 95
70 405 35
71 259 19
72 342 77
73 367 73
74 298 76
75 424 79
76 499 53
77 100 44
78 328 59
79 263 67
80 221 90
81 481 29
82 239 91
83 192 47
84 111 42
85 482 30
86 120 53
87 292 37
88 334 90
89 234 18
90 187 76
91 102 89
92 490 50
93 468 33
94 399 97
95 344 43
96 451 60
97 116 40
98 248 83
99 135 35
100 248 38
1 78 35 91 24 93
2 26 87
3 35 49
4 36 31 44
5 38 7 44 100 5 10
6 42 91 10 67 49
7 75 59 69 37
8 70 14 16 84
9 50 90 69 80 61
10 9 28 29
11 28 33
12 29 64 63 18 85 4
13 79 95 25
14 60 33
15 55 90 88 54
16 86 26 35 85
17 22 66 79 45 92
18 89 46 18 58 20
19 31 100 90 62 98 22
20 40 36
21 37 90 50
22 93 46 54
23 32 37 59 18
24 73 21 97 74 77
25 19 27 54
26 75 57 10 70 14
27 80 31 79 76 13
28 42 70
29 73 73 89 20 4
30 86 94 5
31 54 94 2 7 73
32 34 35 89 97 98
33 72 16 87 50 25 30
34 41 28 79 38 15
35 47 57 38 69 88
36 1 77 5 26 69 86
37 25 77 30 29 60
38 86 7
39 31 70 98
40 1 39 69 94
41 63 61 85 6 100 59
42 98 11 57 72 98 80
43 31 36
44 95 44 16 74 32
45 79 54 5
46 40 11 50 81
47 10 48 22
48 34 9 86
49 83 38 55 16
50 59 45 3
51 80 71
52 68 81 50 90 64 24
53 53 94 10 24
54 63 45 34
55 78 76
56 3 17 85
57 90 39
58 80 78 88 68
59 62 84 49
60 99 89 53 100 79
61 90 26 97
62 100 3
63 26 54 56 44 46 90
64 67 53 20 44 3 87
65 65 66 48 46
66 36 61
67 38 43 82
68 78 72 33 15 70 77
69 85 30 76
70 11 16 82
71 72 74 24 28 15 31
72 39 35 23 12 8 84
73 9 77
74 10 80 96
75 50 87 77 91 1 5
76 97 59 16
77 69 6 44
78 13 21 25 2 39 44
79 46 69
80 17 43 3
81 53 25 28 52
82 93 92
83 79 82 64 72 39 20
84 59 11 55 70 24
85 36 66
86 56 79 31
87 19 48 82
88 3 45
89 75 72 25 75 17 83
90 36 28 32 15
91 88 67 32 20 72 52
