2000 100
1 71 709
2 99 758
3 34 813
4 60 832
5 13 491
6 75 72
7 41 139
8 63 967
9 11 856
10 84 713
11 89 202
12 77 545
13 92 137
14 37 498
15 41 302
16 47 160
17 91 668
18 55 321
19 52 445
20 94 929
21 75 572
22 6 346
23 31 679
24 63 371
25 71 600
26 16 809
27 91 691
28 97 628
29 18 258
30 23 413
31 53 960
32 51 194
33 53 116
34 22 832
35 56 603
36 59 179
37 16 644
38 48 778
39 41 286
40 74 496
41 89 762
42 100 939
43 49 48
44 4 683
45 35 438
46 20 159
47 23 108
48 53 198
49 75 734
50 34 948
51 63 896
52 87 367
53 55 489
54 92 434
55 74 246
56 30 753
57 14 946
58 31 717
59 85 54
60 2 232
61 51 809
62 13 146
63 59 518
64 78 285
65 25 907
66 63 844
67 22 266
68 44 953
69 57 901
70 53 407
71 97 124
72 29 554
73 74 914
74 76 312
75 74 567
76 10 214
77 11 960
78 11 868
79 12 316
80 83 824
81 60 412
82 46 225
83 80 724
84 91 589
85 44 653
86 24 732
87 27 636
88 53 500
89 65 556
90 9 793
91 16 409
92 40 778
93 56 129
94 13 315
95 90 917
96 11 246
97 13 957
98 63 536
99 64 350
100 18 908
101 94 271
102 57 715
103 44 721
104 43 633
105 32 173
106 98 974
107 20 602
108 35 395
109 19 108
110 90 431
111 64 63
112 17 329
113 7 631
114 59 88
115 79 231
116 84 111
117 59 393
118 75 938
119 3 453
120 4 306
121 59 409
122 37 448
123 100 369
124 43 34
125 1 103
126 93 988
127 23 318
128 49 704
129 100 912
130 57 239
131 92 751
132 75 958
133 15 134
134 6 501
135 57 760
136 85 299
137 61 47
138 56 241
139 78 305
140 74 599
141 80 472
142 92 354
143 15 270
144 11 892
145 51 817
146 8 916
147 30 507
148 8 875
149 66 753
150 88 580
151 54 241
152 66 729
153 81 964
154 89 269
155 25 907
156 6 253
157 86 852
158 32 645
159 14 239
160 29 883
161 23 81
162 90 477
163 39 458
164 43 659
165 53 286
166 1 529
167 36 685
168 95 949
169 58 204
170 44 64
171 35 531
172 100 676
173 84 511
174 81 257
175 21 384
176 28 104
177 41 668
178 26 702
179 25 421
180 39 393
181 90 886
182 24 751
183 65 237
184 92 645
185 80 144
186 58 620
187 88 666
188 85 317
189 95 950
190 31 121
191 33 663
192 91 618
193 38 733
194 79 693
195 19 215
196 56 382
197 44 664
198 94 237
199 95 806
200 35 944
201 34 89
202 100 802
203 70 356
204 15 575
205 57 672
206 35 231
207 79 94
208 60 150
209 2 619
210 84 813
211 97 675
212 92 15
213 50 783
214 86 58
215 10 785
216 6 788
217 74 308
218 2 347
219 49 84
220 26 15
221 57 28
222 40 113
223 67 576
224 83 622
225 73 631
226 94 903
227 73 401
228 89 764
229 42 425
230 92 840
231 72 829
232 33 357
233 90 90
234 21 35
235 21 925
236 54 828
237 95 639
238 56 182
239 30 375
240 90 195
241 25 122
242 29 44
243 7 697
244 52 632
245 46 358
246 30 610
247 61 541
248 87 122
249 32 140
250 24 395
251 66 885
252 26 999
253 48 693
254 10 251
255 80 85
256 29 844
257 45 884
258 21 891
259 43 382
260 45 367
261 11 423
262 66 311
263 36 367
264 70 689
265 97 785
266 48 890
267 40 845
268 98 303
269 63 41
270 57 600
271 50 642
272 93 359
273 4 554
274 57 451
275 79 37
276 31 892
277 15 218
278 84 738
279 30 881
280 75 198
281 11 903
282 52 176
283 47 30
284 78 38
285 27 204
286 39 265
287 74 304
288 36 154
289 34 190
290 37 240
291 24 138
292 29 291
293 96 526
294 81 160
295 17 740
296 20 70
297 27 819
298 65 632
299 28 460
300 91 666
301 34 83
302 24 288
303 30 419
304 100 651
305 39 193
306 34 678
307 20 620
308 72 404
309 61 553
310 96 749
311 41 906
312 82 89
313 93 532
314 100 792
315 37 295
316 71 741
317 21 583
318 32 820
319 58 305
320 44 498
321 34 656
322 40 599
323 36 86
324 89 136
325 51 34
326 35 482
327 83 977
328 41 611
329 4 202
330 80 553
331 10 669
332 95 383
333 99 285
334 71 747
335 74 23
336 50 342
337 100 953
338 87 985
339 44 224
340 79 272
341 50 865
342 70 418
343 14 671
344 21 940
345 29 62
346 70 830
347 96 691
348 68 817
349 18 959
350 42 944
351 66 174
352 52 220
353 17 145
354 22 199
355 8 31
356 48 841
357 28 374
358 97 168
359 38 318
360 44 314
361 68 713
362 49 139
363 66 648
364 41 329
365 21 212
366 77 312
367 26 867
368 41 258
369 67 460
370 16 327
371 9 737
372 36 820
373 62 319
374 94 580
375 84 984
376 23 713
377 100 624
378 70 102
379 57 577
380 48 836
381 22 20
382 50 950
383 88 238
384 65 775
385 62 425
386 67 343
387 50 462
388 98 719
389 75 790
390 86 864
391 11 300
392 80 250
393 5 156
394 32 379
395 87 381
396 55 525
397 4 800
398 10 196
399 97 673
400 72 325
401 63 44
402 93 881
403 58 366
404 69 610
405 23 380
406 83 870
407 50 596
408 63 664
409 10 698
410 16 920
411 12 800
412 27 864
413 58 523
414 11 375
415 38 742
416 7 553
417 62 658
418 75 509
419 11 860
420 75 874
421 11 906
422 81 155
423 96 650
424 9 209
425 11 33
426 14 570
427 75 674
428 31 198
429 78 814
430 67 106
431 28 322
432 22 132
433 35 148
434 19 391
435 38 489
436 18 170
437 69 838
438 10 300
439 38 631
440 13 536
441 45 64
442 6 350
443 60 995
444 86 41
445 54 736
446 70 386
447 67 315
448 89 605
449 6 937
450 56 477
451 77 908
452 38 739
453 48 828
454 100 116
455 9 873
456 82 307
457 35 694
458 18 372
459 30 838
460 56 458
461 53 267
462 22 102
463 73 924
464 68 267
465 86 824
466 42 294
467 9 630
468 32 645
469 80 50
470 52 73
471 70 751
472 74 342
473 77 415
474 3 324
475 99 721
476 96 410
477 57 273
478 5 741
479 3 695
480 28 190
481 38 508
482 100 425
483 68 464
484 54 709
485 73 47
486 99 968
487 75 361
488 29 30
489 83 378
490 58 479
491 88 632
492 23 719
493 85 120
494 23 11
495 1 467
496 46 548
497 99 786
498 87 722
499 19 946
500 7 439
501 3 772
502 4 476
503 13 187
504 14 327
505 89 315
506 19 192
507 96 105
508 38 583
509 31 217
510 49 545
511 48 976
512 38 704
513 55 41
514 95 697
515 22 889
516 36 327
517 87 875
518 63 639
519 30 156
520 80 792
521 70 74
522 88 440
523 81 168
524 38 554
525 75 320
526 85 599
527 88 819
528 11 549
529 80 650
530 7 572
531 86 72
532 85 174
533 46 796
534 7 659
535 88 999
536 53 423
537 30 350
538 18 689
539 79 859
540 26 390
541 66 297
542 23 211
543 51 432
544 9 502
545 76 375
546 76 967
547 91 822
548 41 209
549 51 284
550 20 609
551 4 799
552 56 208
553 61 622
554 35 847
555 64 570
556 94 60
557 68 845
558 77 874
559 67 943
560 53 81
561 94 562
562 59 531
563 79 231
564 93 437
565 82 824
566 98 791
567 79 211
568 55 830
569 25 696
570 24 182
571 60 303
572 47 65
573 53 427
574 66 851
575 13 769
576 62 369
577 73 828
578 70 891
579 24 134
580 65 165
581 96 941
582 90 478
583 83 632
584 68 883
585 31 734
586 37 433
587 53 990
588 80 336
589 7 901
590 56 951
591 85 934
592 58 343
593 80 307
594 25 281
595 52 181
596 6 746
597 85 641
598 44 861
599 31 951
600 72 614
601 51 865
602 39 281
603 19 489
604 58 508
605 64 635
606 77 700
607 94 519
608 60 118
609 25 757
610 1 312
611 13 194
612 29 614
613 88 991
614 59 179
615 11 634
616 96 867
617 7 993
618 64 796
619 84 55
620 63 181
621 100 220
622 7 121
623 61 528
624 31 387
625 65 239
626 92 786
627 32 718
628 9 84
629 41 939
630 71 941
631 93 127
632 95 117
633 39 276
634 49 358
635 19 264
636 52 596
637 51 716
638 74 14
639 80 247
640 51 133
641 9 353
642 53 134
643 34 11
644 36 581
645 94 335
646 57 12
647 18 138
648 7 919
649 81 887
650 89 895
651 29 514
652 11 352
653 8 235
654 88 196
655 51 121
656 32 217
657 95 786
658 72 59
659 89 292
660 28 477
661 65 341
662 71 489
663 60 485
664 43 226
665 27 758
666 5 514
667 85 104
668 13 700
669 7 750
670 78 587
671 50 733
672 65 39
673 77 725
674 98 16
675 59 46
676 8 520
677 45 383
678 43 980
679 75 193
680 47 926
681 47 302
682 16 596
683 36 330
684 57 85
685 86 503
686 22 403
687 27 160
688 81 340
689 32 963
690 8 242
691 60 17
692 90 875
693 99 242
694 95 815
695 47 209
696 24 797
697 89 852
698 17 432
699 11 79
700 77 453
701 15 743
702 19 547
703 2 65
704 78 839
705 82 402
706 32 850
707 28 175
708 29 431
709 77 748
710 80 124
711 35 938
712 8 422
713 48 667
714 84 16
715 68 928
716 19 395
717 28 197
718 77 437
719 29 979
720 27 158
721 64 350
722 11 633
723 53 319
724 18 607
725 50 762
726 50 242
727 74 390
728 77 359
729 78 153
730 6 600
731 36 404
732 30 850
733 70 483
734 41 548
735 80 271
736 55 874
737 38 600
738 96 136
739 54 791
740 48 55
741 67 644
742 54 295
743 30 828
744 85 760
745 90 213
746 96 801
747 48 150
748 8 314
749 25 48
750 52 78
751 80 44
752 37 44
753 21 265
754 74 621
755 83 692
756 17 862
757 87 747
758 80 726
759 1 712
760 44 780
761 43 773
762 26 206
763 27 536
764 6 379
765 74 447
766 56 460
767 75 184
768 62 324
769 40 983
770 11 758
771 52 912
772 74 994
773 6 109
774 92 677
775 43 577
776 86 415
777 12 622
778 41 555
779 59 233
780 87 160
781 36 848
782 96 45
783 77 780
784 14 171
785 19 254
786 47 853
787 9 147
788 28 742
789 50 83
790 16 43
791 34 231
792 39 492
793 52 25
794 90 799
795 100 890
796 2 763
797 53 931
798 21 299
799 87 66
800 66 261
801 83 207
802 49 947
803 87 363
804 9 71
805 49 306
806 32 638
807 37 518
808 16 850
809 26 118
810 18 962
811 69 143
812 66 644
813 14 691
814 92 580
815 35 923
816 98 525
817 20 288
818 19 106
819 7 934
820 81 905
821 63 247
822 41 400
823 2 456
824 98 574
825 80 232
826 47 394
827 45 209
828 17 497
829 24 746
830 94 664
831 5 238
832 63 918
833 98 918
834 53 487
835 11 788
836 25 234
837 36 31
838 82 652
839 25 444
840 72 579
841 25 413
842 25 362
843 23 585
844 28 922
845 22 404
846 24 108
847 74 904
848 36 89
849 91 941
850 98 383
851 85 73
852 18 456
853 86 821
854 22 661
855 94 968
856 21 702
857 46 544
858 45 474
859 23 485
860 22 459
861 27 315
862 68 600
863 2 753
864 12 769
865 25 410
866 57 953
867 23 733
868 72 732
869 35 891
870 85 113
871 56 386
872 4 382
873 23 510
874 77 892
875 93 566
876 14 704
877 68 113
878 50 470
879 57 34
880 28 335
881 3 791
882 8 678
883 100 734
884 94 217
885 58 88
886 97 405
887 39 903
888 90 985
889 89 888
890 32 343
891 24 528
892 9 711
893 98 712
894 41 404
895 19 899
896 51 578
897 81 13
898 73 76
899 47 244
900 63 802
901 68 832
902 34 971
903 71 153
904 65 108
905 36 20
906 72 441
907 62 169
908 95 506
909 98 275
910 64 56
911 84 1000
912 36 509
913 21 586
914 1 166
915 58 416
916 74 438
917 56 921
918 27 14
919 98 281
920 85 88
921 7 351
922 10 697
923 69 607
924 78 351
925 78 229
926 92 754
927 90 374
928 59 254
929 28 659
930 92 915
931 61 548
932 89 33
933 40 192
934 12 669
935 97 110
936 63 730
937 92 937
938 56 976
939 78 632
940 53 850
941 100 110
942 83 444
943 2 453
944 89 166
945 11 315
946 71 42
947 26 683
948 13 248
949 33 263
950 3 290
951 21 413
952 31 188
953 66 297
954 42 599
955 78 163
956 78 670
957 34 604
958 36 166
959 54 818
960 80 275
961 17 216
962 61 895
963 52 436
964 79 843
965 80 472
966 67 35
967 77 976
968 68 649
969 58 604
970 50 999
971 82 510
972 73 113
973 21 650
974 43 458
