500 2
1 2 737
2 2 139
3 2 108
4 1 266
5 1 779
6 2 199
7 1 115
8 1 981
9 1 410
10 1 207
11 2 114
12 1 630
13 1 423
14 1 53
15 1 338
16 2 454
17 1 315
18 2 551
19 2 777
20 1 337
21 2 603
22 1 57
23 2 465
24 1 515
25 1 364
26 1 523
27 2 98
28 2 51
29 1 128
30 1 330
31 1 225
32 2 714
33 2 324
34 2 254
35 2 181
36 1 336
37 1 471
38 2 106
39 2 932
40 2 138
41 2 754
42 2 524
43 2 100
44 2 185
45 1 621
46 1 380
47 2 953
48 1 156
49 1 488
50 1 418
51 1 93
52 1 469
53 2 779
54 1 480
55 2 139
56 1 849
57 2 847
58 2 123
59 1 474
60 2 640
61 1 829
62 1 42
63 2 20
64 1 717
65 1 875
66 2 707
67 1 724
68 2 43
69 1 937
70 1 669
71 2 780
72 1 914
73 2 877
74 2 678
75 1 791
76 1 625
77 1 294
78 2 826
79 1 320
80 2 467
81 1 738
82 1 38
83 2 691
84 1 571
85 2 715
86 1 525
87 1 677
88 1 490
89 2 323
90 1 27
91 1 377
92 2 67
93 2 153
94 2 865
95 1 976
96 1 618
97 1 785
98 2 747
99 1 742
100 2 557
101 2 337
102 2 394
103 1 799
104 2 167
105 1 752
106 2 356
107 2 277
108 2 429
109 2 447
110 1 100
111 1 776
112 2 148
113 2 721
114 2 614
115 1 422
116 1 67
117 2 673
118 2 287
119 1 876
120 2 897
121 2 969
122 1 317
123 1 236
124 1 134
125 1 979
126 1 503
127 1 670
128 2 948
129 2 70
130 1 405
131 2 436
132 2 831
133 1 469
134 1 153
135 1 10
136 1 155
137 1 712
138 2 497
139 2 704
140 1 231
141 2 512
142 2 464
143 2 963
144 1 433
145 1 16
146 2 901
147 2 985
148 2 437
149 1 586
150 2 666
151 2 268
152 1 565
153 1 408
154 2 413
155 2 414
156 1 629
157 2 221
158 2 547
159 2 137
160 2 349
161 2 794
162 1 863
163 2 308
164 2 270
165 2 70
166 1 15
167 1 789
168 2 74
169 1 99
170 1 425
171 1 149
172 1 112
173 1 748
174 2 526
175 2 849
176 1 354
177 1 571
178 1 954
179 1 425
180 1 867
181 2 716
182 2 767
183 2 535
184 2 543
185 2 294
186 2 734
187 2 784
188 1 178
189 2 113
190 1 106
191 2 639
192 2 404
193 1 682
194 2 723
195 1 48
196 1 189
197 1 700
198 2 144
199 2 289
200 2 716
201 2 493
202 2 284
203 2 237
204 2 22
205 2 850
206 1 726
207 1 910
208 1 817
209 2 621
210 1 74
211 1 371
212 2 409
213 1 418
214 1 815
215 2 941
216 2 542
217 1 858
218 2 745
219 2 731
220 1 660
221 2 862
