1000 2
1 1 325
2 2 689
3 1 591
4 1 305
5 2 170
6 1 933
7 2 463
8 2 949
9 2 295
10 2 554
11 2 884
12 2 146
13 2 443
14 1 46
15 2 699
16 2 944
17 1 960
18 2 535
19 1 477
20 1 366
21 2 441
22 1 916
23 1 802
24 2 285
25 1 570
26 2 396
27 1 315
28 1 70
29 2 629
30 2 246
31 1 826
32 1 491
33 1 866
34 2 140
35 1 348
36 1 415
37 1 600
38 1 503
39 1 901
40 2 268
41 2 94
42 1 36
43 1 854
44 1 471
45 1 308
46 1 414
47 1 140
48 1 66
49 2 550
50 1 550
51 2 228
52 2 89
53 1 396
54 1 31
55 2 581
56 2 777
57 2 592
58 2 498
59 2 309
60 1 363
61 1 488
62 1 751
63 2 190
64 2 58
65 1 207
66 2 162
67 2 188
68 2 132
69 2 656
70 2 750
71 2 834
72 1 782
73 1 681
74 1 634
75 2 35
76 2 261
77 1 342
78 1 882
79 2 285
80 2 327
81 2 406
82 1 621
83 2 907
84 2 65
85 2 209
86 1 23
87 1 417
88 1 10
89 2 906
90 1 628
91 1 367
92 2 869
93 2 351
94 2 179
95 2 312
96 2 967
97 1 488
98 1 905
99 1 998
100 1 471
101 1 451
102 1 988
103 1 562
104 2 739
105 1 338
106 1 826
107 2 960
108 2 989
109 1 31
110 2 534
111 2 359
112 1 293
113 1 72
114 1 348
115 2 932
116 1 47
117 2 603
118 1 188
119 1 145
120 2 501
121 1 922
122 1 568
123 1 77
124 2 710
125 1 244
126 2 289
127 2 424
128 2 354
129 2 111
130 1 109
131 1 179
132 1 213
133 1 656
134 1 350
135 2 715
136 1 665
137 2 614
138 2 594
139 1 210
140 1 676
141 1 525
142 1 912
143 2 675
144 1 65
145 2 388
146 1 191
147 2 87
148 1 433
149 1 744
150 2 40
151 1 837
152 2 242
153 2 842
154 1 999
155 2 134
156 2 944
157 1 937
158 2 304
159 2 522
160 2 601
161 2 244
162 2 665
163 2 854
164 2 949
165 2 356
166 2 258
167 2 951
168 1 796
169 1 147
170 1 643
171 2 79
172 2 900
173 2 798
174 2 16
175 1 202
176 1 589
177 2 154
178 2 811
179 1 549
180 1 418
181 1 988
182 2 521
183 1 369
184 2 10
185 2 848
186 1 11
187 2 703
188 1 865
189 2 331
190 1 293
191 2 441
192 1 549
193 1 186
194 1 141
195 1 139
196 1 249
197 2 346
198 1 16
199 2 892
200 1 591
201 2 300
202 1 87
203 1 860
204 1 679
205 1 331
206 2 223
207 2 729
208 1 458
209 1 393
210 2 544
211 2 302
212 1 810
213 1 858
214 1 605
215 2 470
216 1 186
217 2 898
218 1 586
219 2 90
220 1 178
221 1 526
222 1 39
223 1 279
224 2 474
225 1 721
226 1 428
227 1 986
228 1 228
229 2 317
230 1 501
231 1 488
232 1 140
233 1 760
234 2 639
235 1 231
236 1 447
237 1 646
238 2 250
239 2 446
240 1 272
241 2 294
242 2 519
243 1 619
244 2 907
245 1 928
246 1 739
247 1 933
248 2 98
249 2 641
250 1 432
251 1 228
252 1 633
253 1 572
254 1 647
255 1 97
256 2 335
257 2 909
258 2 127
259 1 566
260 1 770
261 2 294
262 2 290
263 2 272
264 1 488
265 1 169
266 2 964
267 2 768
268 2 899
269 1 322
270 2 498
271 1 884
272 2 312
273 1 991
274 2 767
275 2 57
276 1 663
277 2 133
278 1 238
279 2 108
280 1 862
281 2 848
282 1 616
283 2 310
284 2 857
285 1 447
286 1 197
287 2 116
288 2 729
289 1 491
290 1 465
291 2 838
292 2 849
293 1 255
294 2 907
295 1 661
296 2 279
297 2 15
298 2 466
299 1 759
300 1 681
301 1 240
302 1 85
303 2 441
304 2 381
305 2 806
306 1 807
307 1 427
308 2 301
309 2 404
310 1 853
311 2 562
312 2 409
313 2 553
314 2 438
315 2 627
316 2 498
317 2 234
318 1 157
319 1 819
320 2 56
321 1 688
322 2 406
323 2 306
324 1 609
325 2 881
326 1 793
327 2 518
328 1 332
329 2 303
330 2 412
331 1 60
332 2 175
333 1 607
334 2 483
335 2 233
336 2 983
337 2 587
338 2 338
339 2 208
340 1 140
341 2 364
342 1 767
343 1 53
344 2 185
345 2 157
346 1 408
347 2 472
348 1 398
349 2 898
350 1 441
351 2 393
352 2 640
353 1 863
354 2 89
355 1 132
356 2 684
357 1 609
358 2 822
359 2 860
360 1 234
361 1 463
362 2 22
363 1 1000
364 2 504
365 1 79
366 2 488
367 1 693
368 1 920
369 2 416
370 1 732
371 1 280
372 2 240
373 2 516
374 1 701
375 2 702
376 2 313
377 2 281
378 2 915
