1000 50
1 9 356
2 37 819
3 48 22
4 7 605
5 45 825
6 32 962
7 24 550
8 36 820
9 31 400
10 3 870
11 37 763
12 26 363
13 20 417
14 41 203
15 44 282
16 32 911
17 41 207
18 41 621
19 7 196
20 2 752
21 36 212
22 35 627
23 50 120
24 30 581
25 28 800
26 12 681
27 15 166
28 38 929
29 26 33
30 42 706
31 16 608
32 28 285
33 30 785
34 31 387
35 14 821
36 16 298
37 40 169
38 32 265
39 24 37
40 48 866
41 17 75
42 30 293
43 32 65
44 16 673
45 5 224
46 12 320
47 35 620
48 37 484
49 18 997
50 41 225
51 24 698
52 3 251
53 7 680
54 27 765
55 44 290
56 30 427
57 42 630
58 15 81
59 47 555
60 38 223
61 17 574
62 8 815
63 42 525
64 6 477
65 48 150
66 47 310
67 35 149
68 10 766
69 33 382
70 27 441
71 39 404
72 49 422
73 35 636
74 17 690
75 46 185
76 11 94
77 20 879
78 20 91
79 13 979
80 25 924
81 6 15
82 43 68
83 42 271
84 26 848
85 11 508
86 14 240
87 50 45
88 15 136
89 50 188
90 9 921
91 7 366
92 12 564
93 32 443
94 5 982
95 22 449
96 2 223
97 31 587
98 49 723
99 40 80
100 48 347
101 46 694
102 46 80
103 4 62
104 26 634
105 32 21
106 19 43
107 38 695
108 50 340
109 29 152
110 33 646
111 38 121
112 29 838
113 49 958
114 48 320
115 24 761
116 3 658
117 44 628
118 19 298
119 8 893
120 21 931
121 29 294
122 31 372
123 44 31
124 1 530
125 5 556
126 30 441
127 33 592
128 25 560
129 2 361
130 39 211
131 38 33
132 49 546
133 18 675
134 35 112
135 37 829
136 27 851
137 24 315
138 44 502
139 44 419
140 44 359
141 11 378
142 20 156
143 36 140
144 30 43
145 8 237
146 9 155
147 37 540
148 43 422
149 48 196
150 10 418
151 17 531
152 12 919
153 43 903
154 30 216
155 7 436
156 15 380
157 47 421
158 35 463
159 27 180
160 26 735
161 27 452
162 36 755
163 6 834
164 7 896
165 16 372
166 9 535
167 9 309
168 32 786
169 21 705
170 33 974
171 2 21
172 12 704
173 9 307
174 10 558
175 11 22
176 41 421
177 19 67
178 27 267
179 22 665
180 1 708
181 39 209
182 22 473
183 18 977
184 21 196
185 33 970
186 35 634
187 22 257
188 40 199
189 50 701
190 13 176
191 24 640
192 47 492
193 14 184
194 25 57
195 1 543
196 4 925
197 47 600
198 2 844
199 12 120
200 6 496
201 16 938
202 7 380
203 33 678
204 2 481
205 10 796
206 38 460
207 19 173
208 39 817
209 9 745
210 23 480
211 29 215
212 27 219
213 23 597
214 32 780
215 42 274
216 48 124
217 13 99
218 36 55
219 21 169
220 20 465
221 13 952
222 5 224
223 29 732
224 33 390
225 13 118
226 16 550
227 7 731
228 11 826
229 15 869
230 50 921
231 20 371
232 23 359
233 50 928
234 15 943
235 45 621
236 20 348
237 7 398
238 11 147
239 4 980
240 7 173
241 26 901
242 39 997
243 26 160
244 21 648
245 18 635
246 40 847
247 43 14
248 23 261
249 41 100
250 23 340
251 36 254
252 35 773
253 3 708
254 39 505
255 33 897
256 25 599
257 40 221
258 22 724
259 16 737
260 44 851
261 39 971
262 1 498
263 30 794
264 6 703
265 39 676
266 26 722
267 36 201
268 20 242
269 43 649
270 13 814
271 9 854
272 36 737
273 37 558
274 43 199
275 31 566
276 47 481
277 4 101
278 4 287
279 29 700
280 6 543
281 17 806
282 8 739
283 34 530
284 26 844
285 24 199
286 2 728
287 48 824
288 26 799
289 25 897
290 22 628
291 25 248
292 7 869
293 34 352
294 18 917
295 46 416
296 21 75
297 20 336
298 4 412
299 19 573
300 38 68
301 44 78
302 37 31
303 38 102
304 5 45
305 19 966
306 7 807
307 42 270
308 49 847
309 11 130
310 4 336
311 22 273
312 26 431
313 39 397
314 14 57
315 50 533
316 21 499
317 46 372
318 40 734
319 37 353
320 19 70
321 13 971
322 10 828
323 13 871
324 48 667
325 32 270
326 3 634
327 44 754
328 37 851
329 34 650
330 12 608
331 28 609
332 5 418
333 26 85
334 17 392
335 7 532
336 30 38
337 6 991
338 29 924
339 48 426
340 37 501
341 45 96
342 40 326
343 31 146
344 9 439
345 19 543
346 36 610
347 4 805
348 39 937
349 15 786
350 11 36
351 20 611
352 41 905
353 38 496
354 48 955
355 41 766
356 12 213
357 7 229
358 25 391
359 37 481
360 36 173
361 16 288
362 7 178
363 26 462
364 22 929
365 7 759
366 29 713
367 5 948
368 16 22
369 46 876
370 23 909
371 4 931
372 12 995
373 36 476
374 43 44
375 48 316
376 44 324
377 48 152
378 35 741
379 29 91
380 35 525
381 26 699
382 25 800
383 16 460
384 1 45
385 16 482
386 26 254
387 12 358
388 44 798
389 15 455
390 22 985
391 50 394
