2000 2
1 2 860
2 2 174
3 2 781
4 2 381
5 2 590
6 2 291
7 1 852
8 1 53
9 1 433
10 2 826
11 2 495
12 1 776
13 1 192
14 2 594
15 1 471
16 2 513
17 2 271
18 2 110
19 2 40
20 2 557
21 2 456
22 1 905
23 1 706
24 2 791
25 1 263
26 2 143
27 2 822
28 2 667
29 1 669
30 1 233
31 2 201
32 1 889
33 1 914
34 2 788
35 2 242
36 2 149
37 2 124
38 1 260
39 2 576
40 2 695
41 1 811
42 2 664
43 1 236
44 2 545
45 2 350
46 1 372
47 2 464
48 1 124
49 1 833
50 1 799
51 2 471
52 1 261
53 2 787
54 1 175
55 1 228
56 1 45
57 1 850
58 2 431
59 2 516
60 1 268
61 2 846
62 1 330
63 1 957
64 1 343
65 2 483
66 1 428
67 2 372
68 2 444
69 2 109
70 1 167
71 2 126
72 1 276
73 1 909
74 2 154
75 1 859
76 2 818
77 1 929
78 2 349
79 1 773
80 1 344
81 2 696
82 1 933
83 1 535
84 1 592
85 2 416
86 1 138
87 2 434
88 2 403
89 1 609
90 2 65
91 2 291
92 1 731
93 1 316
94 1 329
95 1 356
96 1 467
97 2 828
98 2 977
99 1 28
100 2 902
101 1 563
102 2 163
103 2 599
104 1 123
105 2 47
106 1 155
107 2 89
108 2 10
109 1 735
110 1 600
111 2 384
112 2 838
113 1 95
114 1 453
115 2 341
116 1 77
117 2 814
118 1 485
119 2 181
120 2 779
121 2 897
122 1 519
123 1 622
124 1 648
125 1 532
126 2 78
127 1 141
128 1 938
129 2 304
130 1 303
131 1 796
132 2 943
133 2 104
134 2 529
135 2 547
136 1 900
137 1 661
138 1 850
139 1 964
140 2 581
141 1 79
142 2 119
143 2 24
144 2 910
145 2 176
146 2 348
147 2 903
148 2 316
149 1 572
150 1 688
151 1 846
152 1 558
153 1 621
154 1 547
155 1 280
156 2 158
157 2 684
158 1 189
159 1 686
160 1 662
161 1 900
162 2 237
163 1 61
164 2 820
165 2 900
166 2 681
167 1 193
168 2 587
169 1 774
170 2 928
171 2 258
172 2 919
173 2 992
174 1 829
175 1 379
176 1 971
177 2 524
178 1 237
179 1 246
180 2 806
181 2 309
182 2 806
183 1 108
184 2 38
185 1 970
186 2 72
187 2 816
188 2 882
189 2 740
190 1 390
191 1 409
192 1 370
193 1 491
194 2 403
195 2 537
196 1 109
197 1 659
198 1 11
199 2 211
200 1 544
201 2 82
202 2 860
203 1 571
204 1 862
205 1 578
206 1 183
207 1 805
208 1 230
209 2 867
210 2 86
211 2 378
212 2 983
213 1 734
214 2 186
215 1 783
216 2 227
217 1 440
218 2 201
219 1 443
220 1 479
221 1 634
222 2 700
223 2 169
224 1 141
225 1 202
226 1 844
227 1 164
228 2 202
229 2 525
230 1 882
231 1 665
232 1 288
233 2 432
234 2 58
235 2 123
236 2 111
237 2 156
238 1 541
239 1 69
240 2 987
241 2 183
242 1 735
243 1 608
244 1 586
245 2 719
246 2 597
247 2 388
248 2 700
249 1 931
250 2 553
251 2 465
252 2 50
253 1 310
254 2 477
255 1 192
256 2 828
257 2 107
258 2 297
259 2 298
260 1 490
261 1 272
262 1 960
263 2 128
264 1 281
265 2 831
266 1 750
267 1 315
268 2 190
269 2 127
270 2 322
271 1 940
272 2 40
273 2 407
274 2 414
275 1 949
276 2 96
277 2 535
278 1 859
279 2 910
280 2 950
281 1 353
282 1 338
283 1 180
284 2 607
285 2 500
286 1 685
287 1 314
288 1 594
289 1 970
290 2 793
291 2 150
292 1 916
293 2 847
294 2 35
295 1 421
296 1 748
297 1 190
298 2 477
299 2 608
300 1 539
301 1 698
302 2 442
303 2 399
304 2 117
305 2 314
306 1 356
307 1 595
308 2 93
309 2 66
310 2 492
311 1 165
312 1 948
313 2 964
314 2 65
315 2 388
316 1 691
317 2 608
318 1 662
319 1 147
320 1 313
321 2 392
322 1 486
323 1 333
324 1 914
325 1 720
326 2 60
327 2 289
328 2 314
329 1 695
330 1 812
331 2 296
332 1 796
333 2 612
334 1 81
335 2 169
336 1 886
337 1 46
338 2 923
339 1 246
340 1 468
341 1 313
342 1 292
343 2 275
344 2 673
345 2 583
346 2 214
347 2 320
348 2 528
349 2 107
350 2 837
351 1 820
352 2 771
353 1 187
354 1 797
355 2 106
356 1 745
357 1 196
358 2 856
359 2 39
360 2 857
361 1 51
362 2 700
363 2 559
364 1 97
365 2 470
366 2 785
367 2 649
368 1 783
369 1 828
370 2 79
371 1 580
372 1 702
373 1 816
374 1 420
375 1 661
376 1 939
377 2 861
378 1 877
379 1 553
380 2 863
381 1 420
382 1 928
383 2 600
384 1 727
385 1 823
386 2 721
387 2 901
388 2 69
389 2 231
390 2 654
391 2 207
392 2 901
393 1 905
394 1 198
395 1 668
396 1 528
397 1 660
398 2 935
399 1 741
400 1 826
401 1 578
402 2 301
403 2 641
404 2 501
405 1 368
406 1 424
407 1 405
408 1 300
409 1 984
410 1 215
411 1 151
412 2 53
413 2 424
414 1 149
415 2 13
416 2 233
417 1 716
418 2 540
419 2 845
420 1 786
421 2 579
422 2 402
423 2 361
424 2 303
425 1 552
426 1 205
427 2 222
428 2 693
429 1 303
430 1 381
431 2 414
432 2 213
433 2 186
434 1 904
435 1 364
436 2 144
437 1 709
438 1 331
439 2 992
440 2 372
441 1 487
442 2 939
443 1 831
444 2 396
445 1 702
446 2 982
447 2 390
448 1 527
449 2 940
450 2 324
451 1 800
452 1 1000
453 1 312
454 1 307
455 2 838
456 2 684
457 2 394
458 1 540
459 2 829
460 1 13
461 2 159
462 1 235
463 2 145
464 1 344
465 2 883
466 1 47
467 1 314
468 1 88
469 1 897
470 1 153
471 2 193
472 2 751
473 1 465
474 1 221
475 1 350
476 2 250
477 1 240
478 1 637
479 1 613
480 2 309
481 1 503
482 2 606
483 2 153
484 2 354
485 2 483
486 1 266
487 2 714
488 2 633
489 2 246
490 2 277
491 2 194
492 2 654
493 1 983
494 1 826
495 1 941
496 2 832
497 1 840
498 1 742
499 1 635
500 2 207
501 2 524
502 1 30
503 2 257
504 1 776
505 2 175
506 2 794
507 1 838
508 2 565
509 1 336
510 1 436
511 1 820
512 1 111
513 2 978
514 1 556
515 2 804
516 2 783
517 1 599
518 2 32
519 2 451
520 1 935
521 2 77
522 2 326
523 1 31
524 2 347
525 2 608
526 2 69
527 2 874
528 2 767
529 2 351
530 1 757
531 1 933
532 1 682
533 2 520
534 2 489
535 2 287
536 1 352
537 2 254
538 1 577
539 1 56
540 2 699
541 2 671
542 1 161
543 2 690
544 2 282
545 1 696
546 1 609
547 2 502
548 2 248
549 2 528
550 1 348
551 1 367
552 1 512
553 1 929
554 1 488
555 2 16
556 2 562
557 1 744
558 2 362
559 2 878
560 1 602
561 1 692
562 1 144
563 2 255
564 2 798
565 2 700
566 2 328
567 2 962
568 2 729
569 1 438
570 1 447
571 2 198
572 1 20
573 2 841
574 2 81
575 2 382
576 1 701
577 2 148
578 1 443
579 2 320
580 2 916
581 2 245
582 2 835
583 2 405
584 2 943
585 1 412
586 2 206
587 1 508
588 1 583
589 1 427
590 2 674
591 1 270
592 2 61
593 1 784
594 2 682
595 2 380
596 2 930
597 1 878
598 2 211
599 1 394
600 2 446
601 1 606
602 1 816
603 2 579
604 2 848
605 1 944
606 1 521
607 2 996
608 2 896
609 1 89
610 1 661
611 1 802
612 1 462
613 2 24
614 1 274
615 2 816
616 1 697
617 1 337
618 1 608
619 2 873
620 1 543
621 2 424
622 1 404
623 2 422
624 2 191
625 2 959
626 1 245
627 1 862
628 1 929
629 2 154
630 2 770
631 1 843
632 2 576
633 1 99
634 2 60
635 1 741
636 1 164
637 2 417
638 1 687
639 2 192
640 2 710
641 2 969
642 2 594
643 2 107
644 1 801
645 1 486
646 1 350
647 1 332
648 2 914
649 1 335
650 2 462
651 1 510
652 2 680
653 1 114
654 1 550
655 1 96
656 1 656
657 1 141
658 2 621
659 2 583
660 1 637
661 2 222
662 2 785
663 2 564
664 1 507
665 1 661
666 1 75
667 2 911
668 1 743
669 2 332
670 1 564
671 1 922
672 1 252
673 2 72
674 2 874
675 1 770
676 2 460
677 2 316
678 2 748
679 2 814
680 1 407
681 1 65
682 1 366
683 2 748
684 2 66
685 2 213
686 2 357
687 1 347
688 2 401
689 1 691
690 1 118
691 2 738
692 1 358
693 2 647
694 1 592
695 1 696
696 1 457
697 1 445
698 1 345
699 2 515
700 1 701
701 1 233
702 1 399
703 1 42
704 2 503
705 1 978
706 1 494
707 2 577
708 1 696
709 1 599
710 2 504
711 2 534
712 2 944
713 1 848
714 2 798
715 1 449
716 2 711
717 1 912
718 1 114
719 2 344
720 1 379
721 2 420
722 1 518
723 1 491
724 2 466
725 1 744
726 2 602
727 1 858
728 2 466
729 2 861
730 2 504
731 2 160
732 1 237
733 2 35
734 1 113
735 1 411
736 1 581
737 2 502
738 2 918
739 1 604
740 2 154
741 1 368
742 1 378
743 1 647
744 2 281
745 2 851
746 1 384
747 2 731
748 2 191
749 2 42
750 2 987
751 2 828
752 1 90
753 2 411
754 1 86
755 1 273
756 1 1000
757 2 948
758 1 801
759 1 394
760 1 640
761 1 546
762 1 951
763 2 882
764 2 651
765 2 307
766 2 78
767 2 570
768 1 468
769 2 495
770 1 574
771 2 347
772 2 822
773 1 90
774 1 18
775 2 807
776 1 364
777 1 742
778 1 51
779 2 900
780 2 551
781 2 798
782 1 885
783 2 911
784 2 749
785 1 517
786 1 421
787 1 527
788 2 497
789 1 125
790 2 477
791 1 119
792 2 143
793 1 864
794 2 449
795 1 905
796 2 618
797 1 494
798 1 191
799 2 113
800 1 23
801 2 713
802 1 707
803 1 717
804 2 704
805 2 87
806 2 912
807 2 621
808 2 79
809 1 284
810 2 40
811 1 512
812 1 839
813 2 438
814 2 888
815 2 350
816 2 256
817 2 892
818 2 104
819 2 570
820 2 722
821 2 937
822 2 351
823 1 974
824 2 649
825 1 539
826 2 471
827 2 482
828 2 636
829 2 608
830 1 516
831 1 688
832 2 806
833 1 649
834 1 831
835 2 346
836 1 51
837 2 663
838 1 405
839 2 343
840 1 105
841 1 714
842 2 518
843 2 525
844 2 386
845 1 737
846 2 782
847 1 45
848 1 231
849 2 624
850 2 21
851 1 359
852 2 19
853 2 635
854 2 508
855 1 148
856 1 248
857 1 627
858 1 990
859 2 584
860 1 357
861 2 352
862 1 436
863 1 439
864 2 513
865 1 956
866 1 704
867 1 133
868 1 53
869 1 985
870 2 929
871 2 957
872 2 703
873 1 907
874 2 545
875 2 747
876 2 432
877 1 538
878 1 566
879 1 668
880 2 684
881 2 178
882 2 787
883 2 836
884 2 707
885 2 169
886 1 484
887 2 93
888 2 252
889 1 720
890 1 15
891 1 82
892 1 538
893 1 579
894 2 538
895 2 348
896 1 240
897 2 752
898 1 838
899 1 129
900 1 59
901 2 259
902 2 430
903 1 298
904 2 63
905 1 948
906 1 371
907 1 883
908 1 684
909 2 225
910 2 482
911 1 231
912 1 902
913 2 840
914 1 308
915 2 916
916 2 373
917 2 742
918 2 129
919 1 835
920 2 289
921 1 80
922 2 91
923 2 172
924 2 715
925 1 987
926 1 285
927 1 779
928 2 857
929 1 887
930 2 188
931 1 154
932 2 941
933 1 86
934 1 627
935 2 642
936 2 624
937 2 69
938 2 943
939 2 796
940 1 204
941 2 529
942 2 779
943 1 977
944 1 328
945 1 884
946 2 453
947 1 87
948 2 672
949 2 932
950 2 758
951 1 904
952 2 299
953 2 236
954 1 202
955 2 637
956 1 319
957 1 847
958 1 848
959 2 387
960 1 263
961 2 594
962 2 831
963 2 464
964 1 220
965 1 768
966 1 303
967 1 397
968 1 218
969 2 484
970 1 728
971 1 862
972 1 132
973 1 644
974 2 25
975 1 87
976 1 843
977 2 614
978 2 594
979 1 436
980 1 753
981 2 891
982 2 749
983 2 586
984 2 541
985 2 506
986 2 901
987 1 293
988 1 533
989 2 484
990 1 482
991 1 873
992 2 178
993 1 729
994 2 135
995 2 497
996 1 515
997 1 349
998 1 743
999 2 839
1000 2 275
1001 2 160
1002 2 41
1003 2 144
1004 2 10
1005 2 138
1006 1 528
1007 1 358
1008 2 19
1009 2 251
1010 1 94
1011 1 554
1012 1 192
1013 1 367
1014 2 973
1015 1 53
1016 1 436
1017 2 454
1018 2 717
1019 1 276
1020 2 971
1021 1 200
1022 2 663
1023 2 439
1024 2 54
1025 1 689
1026 2 267
1027 2 396
1028 2 571
1029 2 525
1030 1 373
1031 1 924
1032 2 638
1033 1 588
1034 1 1000
1035 1 198
1036 2 553
1037 2 414
1038 1 555
1039 1 437
1040 1 484
1041 1 751
1042 2 574
1043 2 477
1044 2 821
1045 2 216
1046 2 237
1047 2 595
1048 1 476
1049 2 54
1050 1 998
1051 1 396
1052 1 290
1053 1 585
1054 1 928
1055 2 353
1056 2 196
1057 2 743
1058 1 451
1059 2 232
1060 1 126
1061 2 519
1062 1 766
1063 2 136
1064 2 610
1065 1 396
1066 2 104
1067 2 887
1068 2 635
1069 1 691
1070 1 916
1071 1 768
1072 2 416
1073 2 523
1074 2 96
1075 2 789
1076 2 590
1077 1 436
1078 1 268
1079 1 557
1080 2 487
1081 1 540
1082 1 26
1083 2 429
1084 2 794
1085 1 608
1086 1 614
1087 1 620
1088 1 616
1089 1 100
1090 2 252
1091 2 839
1092 2 120
1093 2 768
1094 2 553
1095 2 168
1096 2 181
1097 2 711
1098 1 156
1099 1 314
1100 2 976
1101 1 695
1102 2 10
1103 2 514
1104 2 645
1105 2 675
1106 1 610
1107 1 871
1108 1 209
1109 2 728
1110 1 421
1111 2 799
1112 1 700
1113 2 486
1114 1 583
1115 2 543
1116 2 476
1117 1 706
1118 2 636
1119 1 786
1120 1 600
1121 2 554
1122 1 877
1123 2 585
1124 2 930
1125 2 390
1126 1 568
1127 1 41
1128 1 895
1129 1 97
1130 2 844
1131 1 56
1132 2 642
1133 2 112
1134 2 968
1135 1 230
1136 1 988
1137 1 635
1138 1 667
1139 1 171
1140 1 672
1141 1 568
1142 1 249
1143 1 870
1144 2 561
1145 2 777
1146 1 700
1147 2 91
1148 1 158
1149 1 229
1150 2 316
1151 2 205
1152 2 178
1153 2 435
1154 2 967
1155 1 254
1156 1 976
1157 2 983
1158 2 805
1159 1 312
1160 1 70
1161 2 183
1162 1 949
1163 1 110
1164 1 268
1165 1 32
1166 1 584
1167 1 258
1168 1 785
1169 1 253
1170 1 651
1171 1 163
1172 1 645
1173 1 728
1174 1 904
1175 2 763
1176 2 469
1177 2 345
1178 1 336
1179 2 619
1180 1 193
1181 2 569
1182 2 218
1183 2 37
1184 2 673
1185 1 117
1186 2 456
1187 2 952
1188 2 707
1189 1 383
1190 1 457
1191 1 438
1192 2 225
1193 1 173
1194 2 121
1195 2 323
1196 1 84
1197 1 583
1198 2 607
1199 1 715
1200 2 819
1201 1 411
1202 1 132
1203 1 559
1204 2 626
1205 2 640
1206 2 848
1207 2 848
1208 2 773
1209 1 189
1210 1 447
1211 1 980
1212 1 947
1213 2 504
1214 2 980
1215 2 734
1216 2 193
1217 1 501
1218 2 796
1219 2 853
1220 1 411
1221 2 192
1222 1 248
1223 1 807
1224 2 907
1225 1 163
1226 2 341
1227 2 720
1228 1 287
1229 2 269
1230 2 21
1231 1 301
1232 1 260
1233 1 732
1234 2 826
1235 2 120
1236 1 161
1237 2 11
1238 1 844
1239 1 217
1240 1 394
1241 2 310
1242 2 992
1243 2 656
1244 1 262
1245 2 153
1246 1 999
1247 2 44
1248 2 829
1249 1 25
1250 2 635
1251 1 103
1252 1 375
1253 1 764
1254 1 989
1255 1 476
1256 1 729
1257 1 29
1258 2 490
1259 1 90
1260 1 957
1261 1 61
1262 1 25
1263 2 950
1264 1 13
1265 1 660
1266 2 16
1267 2 509
1268 1 714
1269 2 660
1270 2 683
1271 1 484
1272 1 107
1273 2 215
1274 1 427
1275 1 297
1276 2 301
1277 2 719
1278 2 23
1279 2 192
1280 2 567
1281 2 50
1282 1 333
1283 2 169
1284 2 240
1285 1 62
1286 1 624
1287 2 517
1288 1 905
1289 2 720
1290 1 357
1291 2 368
1292 1 122
1293 2 583
1294 1 474
1295 1 608
1296 1 163
1297 1 865
1298 1 79
1299 2 247
1300 1 368
1301 2 333
1302 1 402
1303 1 501
1304 2 799
1305 1 101
1306 1 844
1307 1 396
1308 2 697
1309 1 100
1310 1 543
1311 1 633
1312 2 357
1313 1 327
1314 2 481
1315 2 880
1316 2 846
1317 1 320
1318 1 732
1319 1 341
1320 1 537
1321 2 819
1322 1 481
1323 2 738
1324 1 956
1325 2 421
1326 2 919
1327 1 36
1328 2 56
1329 1 720
1330 1 821
1331 1 777
1332 1 883
1333 2 838
1334 2 203
1335 2 133
1336 2 677
1337 2 945
1338 2 775
1339 1 651
1340 2 839
1341 1 983
1342 2 442
1343 2 905
1344 1 42
1345 1 244
1346 2 837
1347 1 644
1348 1 277
1349 2 93
1350 1 811
1351 1 677
1352 2 59
1353 2 181
1354 2 399
1355 2 169
1356 2 354
1357 2 808
1358 1 307
1359 1 563
1360 1 195
1361 1 365
1362 1 78
1363 2 872
1364 2 371
1365 1 598
1366 2 28
1367 1 910
1368 1 657
1369 1 552
1370 1 960
1371 2 543
1372 1 897
1373 2 163
1374 2 475
1375 2 542
1376 2 671
1377 1 417
1378 2 683
1379 2 647
1380 1 180
1381 2 529
1382 1 598
1383 1 666
1384 2 617
1385 1 292
1386 2 468
1387 2 648
1388 1 806
1389 1 707
1390 2 86
1391 1 653
1392 1 781
1393 1 922
1394 1 435
1395 1 657
1396 2 683
1397 1 330
1398 1 95
1399 2 737
1400 1 894
1401 1 156
1402 1 215
1403 2 796
1404 2 446
1405 1 321
1406 1 11
1407 1 687
1408 1 689
1409 2 650
1410 1 770
1411 1 20
1412 2 611
1413 2 961
1414 1 970
1415 1 491
1416 1 115
1417 2 488
1418 1 170
1419 2 337
1420 2 248
1421 2 948
1422 1 514
1423 2 989
1424 1 129
1425 1 351
1426 1 269
1427 1 605
1428 1 728
1429 2 531
1430 2 943
1431 2 953
1432 2 337
1433 2 201
1434 1 707
