101 100
1 5 556
2 52 919
3 54 288
4 91 269
5 79 971
6 100 587
7 46 917
8 41 272
9 27 892
10 18 218
11 81 661
12 83 888
13 57 894
14 74 157
15 31 604
16 58 394
17 79 711
18 77 142
19 1 265
20 71 732
21 54 404
22 41 674
23 92 436
24 80 909
25 36 577
26 27 174
27 32 57
28 71 581
29 89 921
30 61 687
31 88 32
32 16 335
33 46 395
34 20 459
35 50 693
36 56 202
37 30 708
38 41 970
39 59 412
40 98 723
41 14 838
42 48 393
43 4 66
44 92 668
45 64 516
46 100 454
47 14 930
48 4 96
49 33 588
50 96 705
51 9 884
52 4 548
53 98 922
54 48 404
55 58 755
56 90 121
57 35 336
58 37 716
59 36 567
60 86 490
61 10 649
62 90 317
63 25 954
64 32 883
65 50 556
66 13 24
67 94 392
68 16 399
69 12 382
70 26 539
71 18 386
72 9 499
73 28 552
74 72 273
75 69 989
76 45 205
77 43 384
78 40 103
79 72 570
80 87 800
81 17 620
82 30 554
83 95 779
84 9 583
85 54 847
86 84 13
87 3 327
88 45 649
89 12 674
90 71 853
91 28 552
92 50 277
93 99 43
94 21 188
95 66 833
96 35 98
97 32 23
98 89 479
99 87 743
100 8 126
101 79 121
1 379 67
2 376 91
3 248 32
4 119 64
5 476 56
6 131 67
7 247 59
8 418 73
9 376 84
10 412 11
11 381 74
12 488 92
13 208 36
14 423 89
15 396 11
16 255 91
17 401 54
18 330 62
19 418 59
20 286 52
21 250 93
22 190 32
23 185 26
24 189 14
25 138 41
26 190 49
27 325 82
28 338 45
29 403 69
30 211 37
31 135 46
32 110 100
33 177 36
34 333 82
35 322 71
36 429 93
37 135 15
38 294 70
39 202 62
40 166 30
41 339 49
42 275 82
43 365 69
44 336 94
45 422 93
46 290 48
47 408 64
48 186 84
49 348 76
50 139 98
51 353 75
52 459 37
53 355 43
54 219 96
55 237 26
56 482 27
57 161 43
58 208 19
59 272 96
60 322 56
61 252 61
62 149 98
63 295 53
64 185 77
65 470 30
66 190 50
67 246 58
68 341 100
69 103 38
70 414 15
71 217 58
72 101 91
73 206 77
74 167 75
75 144 49
76 326 93
77 416 45
78 434 57
79 265 30
80 171 68
81 101 50
82 235 30
83 426 36
84 304 57
85 257 83
86 247 77
87 382 60
88 204 41
89 436 29
90 354 57
91 378 16
92 123 90
93 498 22
94 199 48
95 395 92
96 493 39
97 387 24
98 162 88
99 468 100
100 497 18
1 51 89 19 59 70
2 17 24
3 12 73 22 75 13
4 85 66 58 87
5 8 2 94 73 15 9
6 23 71 57 23 56 62
7 44 10 83 92 63
8 60 89
9 47 15 35 80 97
10 21 7
11 31 16 24 21 63
12 5 77
13 41 52
14 16 84 62 94 83 47
15 41 34 61 99 97 32
16 60 73 17 86
17 20 39 51 94 34 65
18 96 32 74 17 50
19 88 2
20 95 35 85 22 30 91
21 59 12
22 12 61 72 48 53
23 66 66 74 77 65
24 53 81 74 33
25 72 92 51 53
26 84 29 48 89 67 53
27 88 101 34 73
28 9 74
29 83 77 19 6
30 18 33 4 12 88
31 11 37 93 34 21 48
32 7 43 90 16 22 21
33 31 22
34 17 28 44 59 98
35 5 92 88 78 18 71
36 20 30 8
37 18 16 78 50
38 74 75
39 34 54 81
40 72 37 23
41 37 14
42 39 1 5
43 35 25 83
44 95 38
45 33 100 6 83 99 23
46 15 79 74 61 38 69
47 6 68
48 26 100 9
49 70 54 68 49 82
50 74 12 3 95
51 23 2 60 97
52 44 74
53 60 92 60 52
