2000 100
1 66 118
2 8 300
3 12 360
4 54 793
5 32 643
6 7 777
7 100 482
8 72 115
9 7 602
10 75 836
11 86 352
12 48 586
13 69 132
14 46 565
15 6 299
16 19 564
17 69 517
18 2 39
19 66 691
20 87 595
21 80 344
22 13 384
23 49 464
24 69 573
25 40 753
26 95 648
27 29 787
28 48 37
29 5 942
30 5 192
31 87 687
32 39 968
33 6 505
34 50 228
35 3 551
36 72 68
37 23 890
38 65 404
39 48 858
40 62 298
41 24 953
42 46 895
43 62 941
44 85 205
45 47 457
46 23 449
47 77 821
48 27 855
49 62 214
50 71 684
51 28 454
52 5 661
53 22 195
54 12 283
55 97 456
56 41 743
57 32 494
58 67 250
59 29 798
60 9 431
61 86 950
62 85 599
63 63 422
64 58 131
65 53 407
66 98 502
67 67 15
68 29 372
69 47 21
70 25 732
71 38 219
72 6 464
73 49 426
74 18 426
75 50 192
76 47 977
77 26 285
78 41 607
79 39 27
80 56 905
81 94 487
82 33 266
83 60 367
84 64 28
85 55 321
86 83 413
87 93 892
88 74 335
89 18 739
90 86 274
91 96 97
92 22 324
93 59 693
94 1 360
95 24 398
96 67 919
97 24 698
98 78 92
99 55 623
100 90 490
101 91 131
102 38 85
103 58 713
104 44 227
105 87 581
106 18 833
107 38 990
108 29 362
109 14 559
110 100 447
111 9 849
112 78 426
113 100 935
114 82 725
115 8 144
116 26 65
117 29 737
118 61 220
119 46 352
120 74 721
121 6 392
122 49 132
123 37 384
124 64 825
125 62 640
126 49 797
127 14 742
128 15 400
129 16 573
130 65 952
131 96 145
132 17 551
133 8 850
134 37 805
135 83 366
136 75 982
137 20 143
138 94 332
139 30 779
140 19 552
141 39 126
142 89 463
143 80 956
144 85 808
145 74 201
146 51 110
147 33 12
148 73 92
149 64 36
150 90 107
151 94 870
152 29 624
153 9 753
154 8 780
155 11 339
156 14 416
157 97 464
158 92 260
159 3 123
160 80 772
161 51 342
162 87 102
163 10 998
164 34 732
165 90 410
166 55 112
167 87 68
168 58 45
169 64 320
170 72 285
171 40 72
172 98 798
173 25 504
174 67 277
175 17 973
176 52 840
177 91 279
178 39 117
179 36 60
180 53 463
181 55 891
182 19 64
183 33 370
184 65 137
185 36 417
186 36 266
187 11 61
188 10 310
189 35 125
190 41 414
191 9 186
192 37 132
193 20 593
194 72 306
195 22 181
196 93 664
197 60 156
198 17 828
199 2 351
200 22 539
201 83 223
202 51 858
203 77 175
204 1 352
205 8 613
206 78 976
207 62 63
208 37 386
209 80 886
210 100 236
211 9 525
212 65 566
213 64 573
214 28 261
215 26 685
216 75 196
217 69 374
218 68 776
219 85 619
220 61 490
221 61 525
222 65 14
223 44 239
224 11 612
225 82 697
226 88 877
227 58 40
228 34 619
229 5 75
230 99 504
231 10 579
232 50 313
233 43 885
234 77 393
235 85 108
236 2 83
237 58 544
238 52 164
239 50 152
240 48 45
241 88 14
242 93 92
243 24 46
244 67 963
245 67 881
246 43 335
247 32 816
248 4 327
249 66 979
250 2 39
251 31 515
252 18 913
253 66 705
254 96 729
255 35 738
256 42 189
257 51 532
258 30 906
259 54 245
260 58 924
261 93 351
262 1 46
263 29 706
264 3 135
265 3 299
266 24 713
267 14 341
268 43 500
269 86 507
270 19 588
271 49 389
272 3 409
273 27 456
274 54 949
275 98 541
276 18 366
277 95 342
278 77 526
279 6 466
280 38 845
281 75 665
282 64 381
283 17 207
284 48 194
285 30 555
286 36 59
287 49 853
288 63 540
289 40 517
290 20 511
291 66 355
292 85 459
293 86 868
294 49 517
295 98 661
296 66 339
297 25 436
298 12 95
299 4 1000
300 24 249
301 16 851
302 8 503
303 98 394
304 87 28
305 30 692
306 3 914
307 45 578
308 67 752
309 10 531
310 12 864
311 98 999
312 56 555
313 49 423
314 66 601
315 9 411
316 72 271
317 85 978
318 13 875
319 72 168
320 48 113
321 39 209
322 61 217
323 10 703
324 95 66
325 19 106
326 91 276
327 96 225
328 69 145
329 54 126
330 81 34
331 27 100
332 57 724
333 93 222
334 15 636
335 20 265
336 18 554
337 68 312
338 90 245
339 63 635
340 38 521
341 57 397
342 83 253
343 15 403
344 31 752
345 5 951
346 71 601
347 49 429
348 33 80
349 41 695
350 15 421
351 83 738
352 55 782
353 44 778
354 38 948
355 27 375
356 78 899
357 95 889
358 7 127
359 63 757
360 17 593
361 57 576
362 38 482
363 20 946
364 63 188
365 89 633
366 73 410
367 74 163
368 3 406
369 54 184
370 30 849
371 95 842
372 3 902
373 39 197
374 15 212
375 45 676
376 41 534
377 4 277
378 94 659
379 5 431
380 78 860
381 4 93
382 80 767
383 54 818
384 91 452
385 86 853
386 2 44
387 59 648
388 38 229
389 44 202
390 31 905
