1000 50
1 4 91
2 5 434
3 2 638
4 4 263
5 9 236
6 38 888
7 40 269
8 41 421
9 27 561
10 23 149
11 26 639
12 17 738
13 46 709
14 36 676
15 8 247
16 1 536
17 11 605
18 10 326
19 45 790
20 1 725
21 33 270
22 42 702
23 12 675
24 27 537
25 47 110
26 49 688
27 50 980
28 50 48
29 16 308
30 49 583
31 4 903
32 20 282
33 10 81
34 8 96
35 36 106
36 38 907
37 48 602
38 12 835
39 3 393
40 45 748
41 37 602
42 35 42
43 8 763
44 15 223
45 44 285
46 3 235
47 50 159
48 17 177
49 31 645
50 6 441
51 47 684
52 16 115
53 21 794
54 19 350
55 45 507
56 30 685
57 37 29
58 4 911
59 27 15
60 31 278
61 33 577
62 37 660
63 20 639
64 9 735
65 45 428
66 44 441
67 44 240
68 29 320
69 14 517
70 25 168
71 16 90
72 3 122
73 11 181
74 29 138
75 25 905
76 21 717
77 47 257
78 46 927
79 29 191
80 7 473
81 36 495
82 2 762
83 49 397
84 10 488
85 17 936
86 12 432
87 7 177
88 44 766
89 37 698
90 49 678
91 38 597
92 36 99
93 23 745
94 38 498
95 19 763
96 15 941
97 1 897
98 46 471
99 29 153
100 29 861
101 50 994
102 9 835
103 46 884
104 33 772
105 32 686
106 48 279
107 39 501
108 32 645
109 38 185
110 31 885
111 47 999
112 24 862
113 20 951
114 32 769
115 30 122
116 40 717
117 1 153
118 26 552
119 42 577
120 13 425
121 3 799
122 42 559
123 37 475
124 5 676
125 25 247
126 42 617
127 47 312
128 23 348
129 24 970
130 11 31
131 27 328
132 23 671
133 17 452
134 4 504
135 3 85
136 3 187
137 9 272
138 43 587
139 40 266
140 48 887
141 41 279
142 35 525
143 44 95
144 8 595
145 28 515
146 13 493
147 28 329
148 8 776
149 50 54
150 3 805
151 48 857
152 10 519
153 29 446
154 15 928
155 5 931
156 42 912
157 16 132
158 41 807
159 3 81
160 39 268
161 25 957
162 18 486
163 21 274
164 16 409
165 43 798
166 15 502
167 11 85
168 42 47
169 42 400
170 30 128
171 16 547
172 12 589
173 4 199
174 19 739
175 47 380
176 4 601
177 45 289
178 31 472
179 22 630
180 25 619
181 7 191
182 7 157
183 4 800
184 43 728
185 39 118
186 24 887
187 15 1000
188 14 104
189 32 798
190 30 986
191 41 469
192 28 965
193 39 861
194 4 819
195 1 711
196 1 533
197 32 787
198 17 97
199 8 576
200 12 366
201 50 489
202 48 328
203 48 592
204 30 322
205 42 709
206 8 308
207 7 811
208 7 932
209 36 907
210 50 749
211 12 647
212 26 191
213 23 250
214 28 359
215 10 291
216 42 94
217 37 626
218 49 383
219 17 193
220 10 734
221 33 924
222 33 19
223 18 637
224 14 294
225 26 875
226 26 746
227 28 390
228 48 709
229 22 350
230 32 849
231 7 677
232 22 139
233 1 631
234 7 37
235 29 107
236 43 792
237 1 437
238 48 389
239 17 761
240 5 948
241 48 385
242 11 359
243 50 525
244 37 270
245 26 801
246 12 954
247 33 311
248 43 901
249 12 312
250 39 611
251 3 811
252 24 107
253 1 680
254 14 765
255 6 716
256 36 663
257 40 531
258 48 14
259 50 754
260 6 877
261 40 657
262 37 958
263 12 833
264 13 178
265 43 349
266 46 323
267 34 842
268 23 274
269 1 573
270 32 721
271 6 350
272 5 827
273 32 13
