1000 100
1 31 38
2 7 527
3 93 110
4 44 616
5 47 540
6 84 235
7 8 633
8 31 516
9 61 258
10 53 560
11 97 716
12 95 705
13 41 877
14 52 67
15 78 810
16 8 286
17 54 524
18 31 235
19 16 168
20 17 826
21 12 716
22 68 316
23 2 801
24 100 941
25 87 690
26 52 85
27 30 135
28 16 835
29 35 280
30 96 285
31 52 974
32 66 933
33 85 167
34 100 249
35 92 906
36 75 300
37 77 47
38 4 49
39 57 922
40 19 936
41 52 447
42 96 68
43 52 690
44 37 941
45 40 434
46 91 235
47 51 377
48 66 609
49 91 683
50 11 13
51 65 388
52 32 777
53 29 527
54 38 65
55 44 863
56 63 453
57 75 928
58 1 495
59 41 626
60 16 183
61 55 685
62 16 594
63 5 881
64 71 275
65 76 101
66 4 449
67 94 212
68 44 660
69 70 845
70 6 444
71 34 876
72 51 843
73 26 89
74 56 152
75 18 516
76 27 648
77 1 94
78 10 752
79 19 929
80 43 541
81 54 492
82 59 139
83 94 283
84 73 578
85 98 182
86 70 609
87 1 378
88 63 663
89 93 717
90 68 903
91 83 496
92 1 626
93 15 68
94 69 467
95 43 358
96 78 600
97 2 656
98 78 801
99 95 779
100 58 854
101 5 380
102 43 721
103 83 334
104 94 745
105 89 227
106 15 599
107 5 590
108 15 332
109 85 921
110 35 306
111 14 222
112 82 154
113 48 554
114 33 886
115 20 316
116 55 422
117 73 274
118 62 965
119 9 451
120 88 552
121 29 298
122 44 790
123 43 282
124 51 289
125 36 619
126 8 233
127 45 221
128 45 810
129 8 334
130 98 531
131 27 472
132 97 118
133 91 125
134 52 529
135 10 691
136 29 581
137 91 147
138 94 606
139 83 267
140 8 906
141 5 609
142 66 148
143 28 464
144 83 806
145 95 57
146 87 878
147 54 531
148 45 96
149 50 245
150 79 229
151 12 511
152 52 283
153 52 248
154 61 577
155 3 177
156 90 942
157 62 238
158 3 78
159 37 166
160 47 796
161 85 71
162 90 711
163 70 267
164 52 653
165 23 73
166 71 899
167 93 659
168 24 887
169 67 250
170 28 603
171 34 140
172 68 933
173 61 762
174 45 953
175 4 273
176 84 583
177 49 401
178 36 688
179 39 24
180 69 935
181 29 15
182 23 49
183 91 423
184 35 578
185 11 410
186 2 614
187 50 996
188 83 551
189 47 102
190 8 678
191 35 715
192 39 189
193 51 686
194 27 24
195 96 787
196 38 693
197 78 101
198 91 772
199 28 499
200 41 671
201 15 189
202 7 608
203 47 446
204 53 580
205 78 898
206 91 490
207 37 60
208 91 883
209 32 574
210 47 160
211 22 361
212 38 641
213 78 243
214 66 626
215 17 591
216 67 524
217 35 449
218 78 979
219 67 655
220 48 982
221 11 836
222 89 681
223 57 465
224 66 997
225 87 631
226 71 636
227 23 167
228 41 865
229 79 434
230 51 553
231 18 62
232 43 777
233 19 601
234 90 821
235 82 655
236 27 199
237 51 999
238 75 60
239 74 413
240 5 439
241 73 624
242 82 962
243 55 77
244 7 93
245 82 890
246 34 679
247 58 319
248 52 997
249 39 167
250 99 425
251 86 893
252 86 675
253 19 20
254 44 113
255 44 232
256 99 940
257 68 638
258 9 317
259 92 880
260 80 956
261 71 863
262 45 458
263 93 143
264 13 42
265 1 117
266 100 855
267 5 842
268 83 301
269 40 417
270 26 890
271 17 712
272 21 155
273 15 104
274 13 964
275 90 578
276 82 839
277 74 512
278 45 876
279 86 57
280 93 908
281 95 669
282 52 735
283 85 677
284 19 112
285 65 158
286 100 713
287 74 208
288 86 883
289 99 766
290 67 129
291 84 609
292 2 565
293 57 11
294 76 652
295 28 240
296 48 424
297 94 317
298 85 464
299 91 872
300 100 369
301 92 561
302 51 232
303 37 747
304 99 468
305 80 31
306 19 942
307 71 841
308 27 911
309 27 783
310 94 232
311 84 609
312 8 852
313 51 713
314 27 108
315 47 790
316 87 506
317 42 276
318 72 722
319 96 240
320 76 644
321 87 304
322 99 940
323 74 229
324 33 834
325 74 38
326 23 833
327 74 920
328 32 831
329 58 183
330 95 850
331 30 21
332 59 614
333 40 775
334 98 381
335 84 691
336 54 61
337 91 679
338 40 988
339 68 779
340 90 313
341 11 82
342 79 587
343 33 350
344 13 843
345 62 935
346 8 501
347 33 627
348 14 111
349 19 107
350 35 972
351 30 112
352 85 912
353 91 954
354 22 65
355 94 974
356 27 352
357 10 766
358 93 503
359 26 146
360 92 872
361 36 872
362 9 22
363 60 606
364 51 179
365 99 959
366 30 618
367 29 540
368 59 977
369 56 78
370 52 607
371 85 460
372 60 443
373 28 368
374 99 168
375 100 781
376 8 955
377 48 994
378 64 245
379 22 272
380 11 330
381 54 544
382 80 236
383 2 249
384 66 28
385 91 84
386 7 939
387 40 910
388 60 853
389 23 542
390 94 557
391 53 266
392 97 97
393 54 111
394 46 532
395 38 317
396 40 278
397 16 414
398 91 311
399 33 502
400 87 408
401 61 357
402 13 57
403 40 556
404 8 241
405 88 13
406 70 742
407 52 455
408 99 354
409 74 458
410 73 856
411 60 183
412 59 559
413 44 36
414 88 23
415 20 983
416 84 620
417 81 641
418 40 971
419 4 968
420 60 791
421 33 488
422 84 493
423 13 612
424 1 973
425 4 357
426 29 197
427 29 225
428 3 490
429 32 820
430 86 150
431 50 618
432 85 397
433 80 554
434 56 454
435 59 317
436 20 859
437 7 436
438 54 18
439 5 782
440 34 74
441 66 971
442 55 673
443 7 806
444 14 656
445 56 270
446 15 459
447 52 724
448 76 179
449 33 14
450 96 666
451 20 236
452 11 415
453 94 56
454 36 799
455 81 666
456 42 540
457 30 322
458 69 697
459 23 422
460 29 227
461 78 604
462 53 694
463 66 461
464 37 488
465 84 575
466 80 558
467 53 986
468 45 571
469 91 962
470 55 446
471 48 391
472 83 498
473 67 234
474 16 399
475 26 170
476 47 587
477 85 656
478 7 551
479 24 478
480 66 818
481 67 741
482 63 268
483 20 626
484 98 448
485 55 935
486 54 751
487 12 731
488 68 360
489 82 479
490 77 560
491 81 168
492 55 270
493 4 266
494 47 686
495 97 663
496 31 428
497 58 18
498 51 525
499 96 391
500 16 70
501 39 126
502 57 645
503 97 733
504 18 732
505 96 652
506 90 85
507 97 790
508 37 77
509 90 875
510 43 960
511 89 708
512 27 544
513 76 247
514 87 18
515 71 257
516 2 922
517 67 742
518 38 747
519 76 216
520 58 87
521 20 592
522 81 372
523 25 265
524 8 211
525 61 719
526 85 532
527 52 565
528 1 826
529 18 519
530 87 185
531 35 559
532 99 207
533 53 711
534 57 997
535 88 84
536 9 774
537 48 32
538 51 651
539 89 204
540 71 678
541 2 585
542 36 352
543 1 180
544 53 40
545 16 693
546 92 243
547 69 257
548 63 274
549 26 393
550 89 908
551 84 665
552 41 358
553 47 219
554 45 567
555 75 870
556 16 474
557 62 82
558 12 896
559 91 292
560 85 756
561 25 806
562 2 187
563 87 254
564 66 53
565 73 109
566 10 53
567 3 135
568 48 218
569 2 501
570 34 207
571 68 583
572 78 763
573 65 168
574 51 371
575 30 979
576 40 496
577 84 437
578 67 544
579 71 73
580 22 649
581 54 165
582 8 724
583 28 652
584 62 354
585 79 438
586 8 51
587 83 407
588 66 539
589 34 99
590 33 174
591 73 134
592 43 233
593 71 934
594 10 206
595 16 447
596 98 234
597 93 744
598 24 555
599 42 314
600 17 418
601 83 697
602 35 991
603 84 826
604 54 436
605 54 945
606 93 834
607 74 453
608 43 369
609 10 21
610 65 123
611 90 475
612 20 244
613 84 774
614 42 490
