500 50
1 27 417
2 47 137
3 21 178
4 15 730
5 45 302
6 4 46
7 7 879
8 13 193
9 6 880
10 26 655
11 26 15
12 5 800
13 41 327
14 16 972
15 28 240
16 8 245
17 4 417
18 12 838
19 34 372
20 15 980
21 50 534
22 33 335
23 38 950
24 22 519
25 31 412
26 40 955
27 36 506
28 47 911
29 49 192
30 24 795
31 18 16
32 31 718
33 6 436
34 32 629
35 22 153
36 40 283
37 5 153
38 4 818
39 49 503
40 24 694
41 2 273
42 42 986
43 8 786
44 32 364
45 48 782
46 10 842
47 49 198
48 8 11
49 50 96
50 31 477
51 8 134
52 15 110
53 47 423
54 17 51
55 34 670
56 4 468
57 40 348
58 27 305
59 33 909
60 42 491
61 13 814
62 50 949
63 10 377
64 5 50
65 18 834
66 27 968
67 41 12
68 34 91
69 6 182
70 9 211
71 34 884
72 21 110
73 4 894
74 50 860
75 10 942
76 12 959
77 43 497
78 28 405
79 23 881
80 8 974
81 44 18
82 3 207
83 8 869
84 1 12
85 14 678
86 8 836
87 15 79
88 16 530
89 28 828
90 42 621
91 34 503
92 42 224
93 15 541
94 29 572
95 40 239
96 14 497
97 13 741
98 42 184
99 10 782
100 36 930
101 2 19
102 47 940
103 10 733
104 31 149
105 23 276
106 7 180
107 23 416
108 2 848
109 23 657
110 33 211
111 8 699
112 22 833
113 15 48
114 32 593
115 42 957
116 38 992
117 17 953
118 17 201
119 27 667
120 12 278
121 13 456
122 42 646
123 45 527
124 35 686
125 34 69
126 24 719
127 31 948
128 2 139
129 18 276
130 42 362
131 12 284
132 3 876
133 46 976
134 33 823
135 4 793
136 45 906
137 43 999
138 28 196
139 40 302
140 19 27
141 35 775
142 36 826
143 21 523
144 9 386
145 3 652
146 23 119
147 16 92
148 33 891
149 30 293
150 29 270
151 23 127
152 18 937
153 48 888
154 36 241
155 45 542
156 21 73
157 25 345
158 14 413
159 27 666
160 23 301
161 37 409
162 17 639
163 36 292
164 17 555
165 34 327
166 38 282
167 49 932
168 36 355
169 46 490
170 20 149
171 23 159
172 46 510
173 20 387
174 46 844
175 32 260
176 38 58
177 41 599
178 35 132
179 11 58
180 7 62
181 1 623
182 29 356
183 10 192
184 32 166
185 16 689
186 17 773
187 4 419
188 9 748
189 45 551
190 11 601
191 26 658
192 24 187
193 34 694
194 11 564
195 48 496
196 4 577
197 14 944
198 9 493
199 1 163
200 25 257
201 8 41
202 26 717
203 49 956
204 25 707
205 23 767
206 1 299
207 40 242
208 31 532
209 28 443
210 38 912
211 47 257
212 21 372
213 41 215
214 20 203
215 26 724
216 50 468
217 22 79
218 8 283
219 22 980
220 3 397
221 13 843
222 16 672
223 38 906
224 34 460
225 46 848
226 19 928
227 15 407
228 15 696
229 13 456
230 16 484
231 46 711
232 49 737
233 9 772
234 35 645
235 9 242
236 24 359
237 8 42
238 37 576
239 50 186
240 16 526
241 22 811
242 20 687
243 3 896
244 24 91
245 28 796
246 23 747
247 8 331
248 33 668
249 21 732
250 44 799
251 17 266
252 49 868
253 16 786
254 50 922
255 6 872
256 36 733
257 30 757
258 11 244
259 27 887
260 27 67
261 16 941
262 41 615
263 35 212
264 18 174
265 39 410
266 8 540
267 41 218
268 8 439
269 27 278
270 19 593
271 46 900
272 25 384
273 27 341
274 27 52
275 10 318
276 31 279
277 21 48
278 1 287
279 41 560
280 31 967
281 42 804
282 11 508
283 19 246
284 28 257
285 37 475
286 34 417
287 18 15
288 15 331
289 3 607
290 35 886
291 26 29
292 28 441
293 20 337
294 17 274
295 38 713
296 13 743
297 24 561
298 38 847
299 1 109
300 1 171
301 25 603
302 49 476
303 44 433
