2000 50
1 25 289
2 29 210
3 20 790
4 3 894
5 22 817
6 35 237
7 8 469
8 14 684
9 34 410
10 16 117
11 20 196
12 12 358
13 17 256
14 46 310
15 36 561
16 1 13
17 45 315
18 42 682
19 9 388
20 21 700
21 13 178
22 42 55
23 25 417
24 29 399
25 16 516
26 44 557
27 5 785
28 22 632
29 35 858
30 10 800
31 21 827
32 1 885
33 15 766
34 36 590
35 42 344
36 36 364
37 41 357
38 19 354
39 3 331
40 3 570
41 44 932
42 24 945
43 49 455
44 16 972
45 15 297
46 30 564
47 11 467
48 9 430
49 24 578
50 45 190
51 2 644
52 3 698
53 29 33
54 45 47
55 40 848
56 8 588
57 16 126
58 9 210
59 4 673
60 44 30
61 25 246
62 42 327
63 37 772
64 8 455
65 36 933
66 38 741
67 43 415
68 1 950
69 20 393
70 24 993
71 49 215
72 20 570
73 28 388
74 12 838
75 20 220
76 45 320
77 14 10
78 28 306
79 20 515
80 7 61
81 21 442
82 12 458
83 36 806
84 1 877
85 8 815
86 31 626
87 40 884
88 40 289
89 24 684
90 50 73
91 43 577
92 32 699
93 25 524
94 41 207
95 13 744
96 48 534
97 26 428
98 20 141
99 36 907
100 50 772
101 20 759
102 17 525
103 21 626
104 32 775
105 29 827
106 11 461
107 1 764
108 36 213
109 38 590
110 35 93
111 7 291
112 7 23
113 23 799
114 7 238
115 8 62
116 43 378
117 31 692
118 23 400
119 1 746
120 45 653
121 16 937
122 35 959
123 20 909
124 27 169
125 6 692
126 4 55
127 6 703
128 17 115
129 42 447
130 24 971
131 47 480
132 29 771
133 39 971
134 46 773
135 33 452
136 6 690
137 45 69
138 45 247
139 35 788
140 38 634
141 22 71
142 36 349
143 33 535
144 21 323
145 20 986
146 45 279
147 37 454
148 16 417
149 32 680
150 49 985
151 19 995
152 47 961
153 48 378
154 4 646
155 29 622
156 44 701
157 36 548
158 42 71
159 35 489
160 38 433
161 1 89
162 13 76
163 9 517
164 15 400
165 31 852
166 34 293
167 6 905
168 32 713
169 5 887
170 16 569
171 12 116
172 48 111
173 20 259
174 20 548
175 3 716
176 21 846
177 29 202
178 10 25
179 31 657
180 9 782
181 16 954
182 3 968
183 1 388
184 47 230
185 40 556
186 18 362
187 27 951
188 30 794
189 46 919
190 18 1000
191 38 786
192 21 682
193 50 784
194 21 902
195 20 906
196 12 447
197 28 577
198 39 225
199 14 578
200 24 23
201 6 651
202 17 286
203 8 659
204 31 349
205 44 294
206 18 874
207 1 795
208 18 435
209 46 895
210 35 374
211 15 276
212 8 320
213 23 883
214 35 308
215 22 672
216 49 992
217 31 766
218 3 902
219 44 496
220 28 226
221 20 662
222 3 587
223 3 271
224 24 685
225 31 186
226 47 980
227 32 530
228 33 820
229 12 144
230 16 212
231 27 568
232 26 626
233 29 874
234 43 464
235 2 900
236 19 553
237 26 149
238 40 628
239 33 276
240 44 419
241 26 49
242 50 258
243 1 933
244 8 931
245 18 702
246 22 374
247 40 775
248 26 459
249 19 930
250 7 536
251 22 277
252 2 966
253 33 499
254 34 828
255 7 657
256 36 324
257 4 105
258 45 66
259 5 660
260 50 539
261 15 19
262 11 452
263 41 377
264 50 436
265 30 338
266 40 943
267 1 107
268 37 158
269 19 250
270 5 294
271 40 563
272 36 747
273 46 951
274 8 356
275 14 874
276 32 469
277 4 874
278 12 652
279 17 519
280 28 608
281 37 512
282 16 832
283 13 630
284 35 785
285 30 406
286 8 248
287 15 567
288 37 714
289 11 973
290 32 668
291 30 166
292 26 973
293 26 719
294 3 466
295 23 334
296 4 285
297 24 233
298 36 452
299 40 991
300 25 465
301 21 141
302 46 165
303 49 119
304 37 449
305 11 749
306 3 878
307 30 795
308 28 497
309 39 316
310 37 211
311 44 649
312 44 861
313 45 262
314 4 487
315 4 208
316 39 326
317 37 229
318 26 948
319 32 268
320 30 377
321 36 700
322 27 577
323 37 314
324 26 47
325 33 375
326 35 805
327 17 716
328 29 320
329 32 747
330 8 759
331 38 686
332 1 787
333 47 416
334 13 561
335 12 185
336 8 319
337 35 544
338 5 743
339 49 26
340 2 350
341 17 57
342 32 963
343 18 242
344 13 751
345 33 327
346 34 180
347 45 326
348 10 443
349 45 420
350 38 557
351 5 43
352 21 828
353 43 333
354 12 228
355 40 156
356 6 178
357 34 268
358 23 133
359 34 446
360 32 222
361 28 453
362 34 935
363 2 446
364 26 141
365 30 727
366 31 377
367 15 193
368 47 280
369 27 758
370 7 924
371 22 175
372 7 180
373 2 339
374 21 311
375 19 995
376 16 728
377 50 933
378 29 958
379 44 990
380 37 249
381 26 812
382 25 148
383 42 272
384 42 724
385 15 31
386 44 950
387 41 994
388 41 426
389 26 279
390 35 933
391 5 137
392 13 780
393 39 524
394 4 483
395 41 533
396 11 570
397 33 563
398 16 551
399 19 117
400 3 675
401 7 356
402 32 631
403 17 792
404 32 608
405 38 248
406 31 117
407 15 231
408 39 100
409 20 727
410 16 296
411 2 478
412 9 116
413 19 230
414 13 841
415 10 911
416 47 762
417 22 32
418 36 579
419 38 890
420 19 151
421 45 327
422 46 945
423 24 622
424 46 568
425 49 374
426 47 744
427 30 852
428 43 625
429 42 258
430 10 211
431 13 165
432 25 947
433 42 239
434 29 538
435 44 553
436 5 630
437 29 727
438 23 870
439 21 887
440 7 599
441 13 66
442 46 200
443 30 116
444 36 623
445 4 951
446 24 681
447 20 445
448 19 714
449 49 500
450 36 67
451 15 210
452 38 36
453 21 507
454 41 940
455 30 496
456 13 948
457 2 205
458 41 19
459 27 667
460 16 526
461 4 526
462 26 233
463 43 910
464 46 82
465 40 62
466 4 124
467 4 768
468 3 832
469 18 562
470 37 463
471 42 338
472 46 807
473 37 907
474 22 462
475 6 425
476 9 925
477 9 68
478 36 678
479 35 778
480 4 674
481 30 562
482 11 130
483 2 546
484 7 278
485 43 369
486 8 764
487 38 145
488 1 108
489 14 807
490 24 170
491 31 45
492 24 973
493 35 685
494 40 200
495 6 599
496 7 376
497 21 579
498 38 413
499 11 681
500 3 409
501 38 210
502 30 918
503 13 884
504 46 763
505 3 100
506 34 220
507 48 262
508 11 541
509 30 228
510 30 832
511 15 813
512 36 245
513 6 490
514 13 177
515 34 779
516 17 323
517 2 20
518 38 627
519 13 688
520 8 903
521 40 18
522 17 86
523 24 371
524 48 732
525 33 981
526 44 563
527 29 373
528 15 27
529 29 706
530 21 987
531 25 636
532 23 71
533 12 585
534 5 456
535 40 495
536 19 943
537 7 822
538 7 958
539 12 707
540 25 504
541 29 249
542 16 351
543 7 814
544 17 110
545 16 822
546 46 477
547 13 183
548 32 493
549 46 264
550 30 548
551 33 714
552 4 291
553 48 539
554 27 258
555 24 917
556 27 221
557 27 314
558 24 856
559 4 740
560 11 168
561 8 827
562 35 755
563 26 970
564 35 348
565 36 642
566 20 300
567 46 669
568 14 365
569 18 468
570 33 950
571 15 526
572 3 12
573 47 306
574 32 274
575 16 326
576 11 970
577 21 575
578 50 601
579 47 607
580 13 645
581 38 92
582 41 726
583 12 88
584 8 32
585 21 981
586 19 404
587 26 696
588 26 806
589 20 775
590 8 130
591 10 333
592 11 159
593 42 432
594 31 172
595 23 584
596 31 230
597 6 643
598 37 841
599 36 825
600 25 695
601 43 827
602 25 938
603 16 418
604 24 668
605 28 805
606 26 420
607 8 963
608 41 843
609 31 392
610 17 302
611 4 629
612 33 329
613 14 859
614 4 688
615 4 312
616 38 485
617 9 288
618 13 893
619 38 976
620 23 741
621 21 964
622 38 643
623 36 488
624 34 240
625 40 320
626 32 264
627 39 228
628 24 693
629 35 874
630 39 621
631 8 645
632 8 188
633 42 651
634 36 153
635 40 966
636 10 387
637 6 812
638 50 676
639 6 787
640 44 791
641 9 638
642 30 510
643 13 983
644 12 760
645 48 650
646 18 838
647 22 603
648 19 813
649 19 941
650 50 586
651 22 788
652 27 490
653 24 645
654 32 167
655 22 612
656 9 260
657 45 93
658 50 895
659 24 863
660 26 55
661 7 369
662 43 851
663 15 732
664 27 433
665 45 216
666 40 217
667 9 255
668 38 449
669 8 86
670 3 88
671 33 272
672 26 509
673 31 639
674 34 174
675 16 959
676 41 143
677 48 632
678 44 563
679 1 724
680 13 779
681 50 283
682 50 895
683 41 783
684 32 500
685 10 410
686 48 736
687 22 480
688 34 414
689 33 984
690 36 372
691 43 35
692 40 801
693 27 465
694 9 102
695 2 861
696 11 268
697 20 931
698 31 598
699 22 54
700 7 457
701 7 591
702 16 289
703 27 1000
704 35 927
705 16 292
706 25 655
707 13 880
708 21 970
709 21 294
710 37 858
711 10 802
712 40 533
713 25 907
714 40 750
715 12 174
716 41 208
717 5 924
718 35 880
719 30 547
720 11 961
721 2 448
722 46 745
723 8 144
724 38 605
725 29 383
726 30 866
727 45 615
728 39 671
729 45 674
730 17 897
731 4 238
732 1 292
733 23 266
734 2 16
735 42 666
736 36 212
737 27 61
738 40 19
739 13 997
740 46 282
741 7 750
742 21 620
743 28 897
744 44 883
745 48 437
746 11 269
747 33 162
748 28 547
749 42 379
750 24 43
751 9 63
752 48 639
753 39 370
754 10 938
755 36 127
756 36 177
757 7 733
758 41 674
759 1 576
760 32 316
761 17 518
762 48 812
763 5 555
764 7 348
765 2 418
766 18 704
767 23 447
768 43 681
769 5 26
770 31 258
771 30 452
772 44 232
773 1 650
774 11 314
775 12 830
776 30 891
777 50 952
778 6 644
779 25 622
780 35 35
781 33 566
782 50 416
783 43 224
784 22 748
785 13 466
786 5 954
787 44 843
788 27 170
789 40 316
790 44 110
791 24 14
792 42 966
793 41 484
794 10 342
795 48 462
796 40 756
797 4 802
798 44 188
799 5 78
800 41 252
801 16 21
802 39 694
803 2 852
804 31 676
805 17 370
806 10 333
807 37 671
808 30 35
809 9 160
810 15 722
811 2 972
812 42 372
813 1 426
814 34 568
815 15 716
816 7 999
817 7 895
818 5 999
819 50 886
820 39 176
821 49 732
822 25 50
823 43 40
824 24 419
825 22 220
826 36 513
827 14 583
828 29 173
829 6 19
830 10 632
831 25 996
832 30 419
833 28 349
834 50 285
835 1 829
836 14 986
837 14 505
838 3 366
839 21 138
840 45 541
841 46 675
842 12 347
843 40 620
844 21 149
845 48 616
846 36 174
847 29 668
848 19 401
849 38 20
850 14 206
851 3 598
852 3 146
853 10 68
854 25 878
855 19 476
856 3 899
857 28 578
858 35 77
859 7 359
860 22 603
861 25 367
862 9 981
863 24 153
864 36 273
865 15 725
866 26 577
867 26 407
868 28 834
869 11 185
870 3 50
871 4 211
872 20 350
873 46 658
874 4 823
875 21 264
876 44 848
877 48 625
878 36 514
879 39 210
880 29 525
881 26 268
882 5 931
883 15 163
884 14 440
885 23 841
886 35 227
887 20 366
888 34 405
889 10 354
890 23 36
891 21 933
892 31 312
893 17 384
894 49 353
895 12 136
896 21 94
897 40 364
898 43 16
899 12 312
900 41 576
901 21 326
902 4 843
903 1 365
904 13 436
905 47 202
906 31 270
907 7 40
908 48 203
909 35 251
910 32 975
911 49 66
912 11 259
913 29 43
914 38 462
915 45 762
916 7 474
917 2 607
918 6 778
919 49 877
920 7 622
921 40 652
922 32 227
923 3 156
924 35 266
925 32 187
926 26 508
927 5 69
928 45 79
929 40 728
930 38 718
931 28 655
932 34 491
933 43 117
934 6 721
935 37 519
936 25 51
937 11 510
938 35 45
939 35 233
940 1 540
941 30 279
942 8 199
943 22 653
944 21 779
945 43 628
946 44 790
947 34 617
948 2 839
949 45 452
950 3 774
951 21 179
952 16 362
953 4 728
954 50 757
955 32 829
956 32 503
957 5 255
958 29 159
959 6 784
960 47 994
961 14 525
962 36 446
963 16 838
964 44 806
965 15 19
966 21 46
967 40 781
968 40 373
969 37 627
970 39 811
971 11 36
972 18 227
973 28 352
974 13 356
975 30 853
976 19 766
977 11 177
978 23 64
979 42 79
980 38 611
981 41 939
982 44 771
983 37 470
984 32 185
985 34 212
986 13 441
987 16 76
988 31 246
989 7 966
990 43 401
991 13 393
992 35 63
993 1 859
994 42 999
995 30 913
996 4 905
997 41 892
998 15 552
999 20 586
1000 19 422
1001 27 671
1002 22 761
1003 22 513
1004 23 643
1005 47 394
1006 8 820
1007 34 460
1008 29 322
1009 35 678
1010 36 281
1011 30 512
1012 46 51
1013 50 191
1014 40 64
1015 6 517
1016 15 482
1017 48 943
1018 29 15
1019 12 783
1020 31 48
1021 8 775
1022 19 313
1023 2 806
1024 49 929
1025 15 461
1026 44 626
1027 4 940
1028 19 48
1029 24 490
1030 29 426
1031 28 268
1032 27 525
1033 9 422
1034 31 552
1035 44 127
1036 19 489
1037 47 994
1038 7 221
1039 30 818
1040 14 298
1041 9 35
1042 41 244
1043 28 649
1044 46 991
1045 45 283
1046 14 702
1047 14 327
1048 27 868
1049 15 100
1050 24 645
1051 36 510
1052 39 371
1053 44 181
1054 31 310
1055 18 100
1056 46 444
1057 10 628
1058 48 439
1059 5 659
1060 6 145
1061 50 940
1062 28 29
1063 33 17
1064 1 526
1065 2 743
1066 27 369
1067 31 928
1068 40 433
1069 16 98
1070 44 821
1071 7 766
1072 50 726
1073 30 19
1074 34 44
1075 26 795
1076 48 676
1077 41 496
1078 31 918
1079 46 574
1080 47 101
1081 46 918
1082 45 912
1083 35 620
1084 46 795
1085 18 509
1086 24 817
1087 39 369
1088 22 669
1089 15 787
1090 30 811
1091 18 730
1092 41 328
1093 29 818
1094 3 59
1095 44 238
1096 13 687
1097 11 885
1098 3 148
1099 39 143
1100 21 650
1101 29 88
1102 29 593
1103 16 596
1104 47 304
1105 30 278
1106 4 938
1107 11 461
1108 3 185
1109 43 630
1110 26 872
1111 16 917
1112 33 50
1113 10 406
1114 16 524
1115 10 437
1116 47 366
1117 11 633
1118 46 75
1119 19 75
1120 31 639
1121 8 700
1122 3 486
1123 19 126
1124 25 319
1125 48 296
1126 19 518
1127 32 509
1128 10 417
1129 21 121
1130 26 718
1131 50 943
1132 32 699
1133 3 385
1134 1 321
1135 14 384
1136 17 950
1137 4 354
1138 29 661
1139 14 656
1140 20 457
1141 42 552
1142 25 807
1143 27 656
1144 6 848
1145 36 11
1146 35 960
1147 26 763
1148 28 713
1149 23 928
1150 26 195
1151 13 180
1152 25 476
1153 10 684
1154 7 439
1155 43 39
1156 17 677
1157 44 167
1158 48 249
1159 47 900
1160 35 691
1161 49 627
1162 37 92
1163 36 752
1164 32 450
1165 17 574
1166 49 788
1167 43 805
1168 9 749
1169 13 629
1170 36 175
1171 2 178
1172 23 910
1173 19 578
1174 13 329
1175 33 744
1176 30 401
1177 28 439
1178 1 995
1179 48 855
1180 48 165
1181 27 389
1182 47 574
1183 18 560
1184 3 958
1185 2 718
1186 38 326
1187 38 156
1188 33 773
1189 19 860
1190 35 693
1191 19 305
1192 3 351
1193 20 59
1194 22 845
1195 44 594
1196 38 267
1197 22 777
1198 35 626
1199 44 201
1200 28 479
1201 1 871
1202 18 780
1203 45 297
1204 41 528
1205 32 746
1206 24 692
1207 50 817
1208 9 734
1209 26 966
1210 34 73
1211 12 704
1212 9 91
1213 16 923
1214 15 378
1215 23 200
1216 31 406
1217 37 173
1218 31 682
1219 47 754
1220 7 682
1221 26 689
1222 23 287
1223 50 631
1224 15 410
1225 48 520
1226 43 594
1227 11 470
1228 37 623
1229 7 740
1230 10 808
1231 7 341
1232 4 936
1233 4 162
1234 33 532
1235 29 81
1236 20 92
1237 6 172
1238 32 581
1239 4 633
1240 8 895
1241 36 833
1242 37 25
1243 38 640
1244 26 602
1245 17 844
