500 100
1 43 976
2 69 437
3 33 665
4 87 926
5 2 396
6 83 392
7 12 891
8 69 49
9 99 482
10 35 232
11 53 705
12 67 742
13 94 673
14 88 748
15 84 420
16 36 44
17 53 392
18 46 642
19 89 452
20 96 304
21 72 878
22 5 711
23 3 373
24 95 873
25 41 518
26 47 85
27 20 962
28 8 355
29 59 700
30 26 395
31 81 763
32 5 705
33 69 165
34 67 631
35 64 572
36 6 417
37 71 353
38 20 276
39 87 321
40 2 774
41 60 806
42 58 462
43 2 757
44 30 304
45 86 297
46 34 46
47 36 594
48 100 429
49 35 491
50 58 529
51 2 921
52 92 947
53 81 672
54 42 213
55 68 573
56 27 769
57 70 571
58 93 206
59 36 391
60 59 665
61 29 745
62 48 737
63 65 310
64 19 892
65 82 505
66 77 129
67 84 349
68 42 47
69 22 246
70 20 51
71 1 1000
72 30 745
73 32 574
74 88 966
75 78 661
76 17 557
77 56 742
78 67 42
79 24 993
80 49 481
81 89 984
82 55 129
83 55 310
84 16 30
85 23 456
86 78 413
87 42 338
88 16 911
89 42 564
90 18 835
91 94 693
92 93 874
93 8 789
94 28 658
95 48 437
96 17 793
97 32 604
98 90 522
99 22 406
100 95 628
101 47 961
102 30 432
103 5 924
104 20 991
105 1 326
106 21 854
107 52 596
108 46 76
109 89 462
110 33 733
111 69 941
112 61 580
113 7 549
114 21 739
115 83 54
116 91 316
117 25 922
118 53 968
119 75 893
120 47 162
121 87 208
122 18 311
123 2 337
124 41 959
125 1 749
126 13 430
127 94 467
128 25 597
129 100 519
130 18 986
131 35 675
132 39 669
133 51 407
134 33 502
135 32 145
136 1 650
137 10 214
138 52 334
139 91 309
140 1 92
141 27 554
142 36 847
143 86 655
144 43 859
145 81 227
146 67 395
147 67 786
148 62 682
149 34 804
150 12 725
151 94 551
152 1 173
153 30 702
154 24 175
155 31 969
156 1 82
157 71 942
158 65 629
159 81 553
160 51 902
161 1 81
162 89 767
163 55 696
164 97 993
165 59 151
166 48 64
167 68 951
168 60 196
169 79 94
170 74 701
171 67 883
172 9 316
173 79 495
174 25 704
175 33 246
176 15 53
177 68 878
178 1 753
179 81 168
180 60 771
181 12 95
182 76 944
183 94 477
184 4 444
185 30 193
186 21 333
187 18 377
188 74 76
189 74 893
190 70 984
191 75 965
192 50 372
193 100 816
194 24 898
195 13 835
196 92 46
197 27 325
198 92 824
199 72 725
200 37 86
201 80 573
202 35 826
203 52 140
204 93 215
205 98 204
206 70 945
207 12 895
208 51 696
209 55 937
210 37 237
211 2 796
212 6 576
213 17 27
214 30 855
215 7 856
216 88 885
217 94 593
218 88 991
