500 100
1 62 719
2 21 276
3 78 880
4 56 633
5 21 241
6 12 217
7 99 545
8 66 54
9 27 998
10 12 863
11 85 164
12 54 54
13 41 727
14 35 886
15 38 37
16 88 302
17 64 562
18 87 286
19 59 827
20 54 59
21 90 561
22 8 837
23 56 523
24 8 151
25 11 895
26 15 215
27 55 867
28 53 775
29 80 980
30 47 109
31 13 804
32 62 676
33 66 164
34 11 212
35 69 135
36 80 800
37 10 375
38 32 230
39 67 122
40 61 263
41 52 609
42 79 897
43 99 123
44 4 620
45 78 700
46 93 340
47 6 403
48 86 509
49 63 704
50 30 501
51 73 730
52 94 97
53 56 788
54 4 743
55 9 507
56 89 290
57 12 811
58 87 964
59 89 18
60 79 237
61 98 483
62 84 271
63 98 232
64 53 862
65 5 411
66 61 343
67 3 129
68 39 810
69 63 569
70 64 175
71 33 712
72 46 191
73 64 792
74 79 563
75 36 495
76 66 162
77 66 942
78 98 413
79 34 217
80 44 820
81 1 581
82 58 692
83 99 664
84 51 796
85 42 715
86 79 134
87 88 996
88 41 640
89 71 963
90 84 614
91 44 776
92 32 978
93 62 777
94 43 110
95 46 883
96 98 484
97 45 324
98 8 559
99 54 131
100 26 570
101 80 909
102 77 146
103 5 726
104 99 452
105 39 685
106 46 797
107 15 479
108 31 75
109 3 667
110 18 997
111 86 703
112 37 337
113 18 573
114 18 546
115 74 822
116 25 291
117 81 841
118 31 229
119 14 556
120 58 691
121 76 897
122 43 437
123 21 394
124 1 624
125 22 310
126 25 831
127 88 623
128 98 720
129 82 49
130 53 163
131 77 359
132 58 241
133 8 829
134 87 582
135 80 393
136 27 687
137 20 326
138 95 570
139 86 256
140 87 852
141 75 701
142 90 868
143 75 922
144 10 758
145 58 363
146 45 302
147 25 720
148 18 135
149 40 855
150 2 818
151 62 433
152 7 584
153 47 113
154 42 571
155 10 699
156 49 37
157 96 600
158 30 17
159 29 433
160 14 616
161 89 601
162 100 436
163 20 723
164 62 960
165 56 521
166 90 575
167 1 274
168 59 506
169 64 129
170 34 538
171 77 38
172 53 108
173 42 651
174 12 379
175 56 910
176 61 502
177 22 200
178 8 176
179 36 299
180 16 79
181 73 100
182 14 886
183 59 909
184 29 205
185 37 132
186 4 840
187 3 756
188 36 887
189 41 681
190 34 563
191 78 865
192 24 721
193 2 571
194 5 982
195 44 452
196 17 198
197 39 171
198 12 91
199 41 472
200 88 16
201 11 705
202 66 882
203 35 152
204 77 499
205 61 995
206 56 394
207 63 14
208 97 710
209 59 69
210 78 635
211 75 199
212 19 928
213 73 249
214 65 943
215 47 386
216 43 122
217 32 691
218 43 164
219 22 289
220 28 833
221 51 914
222 87 122
223 94 972
224 51 372
225 55 61
226 1 839
227 57 816
228 99 848
229 25 295
230 51 923
231 32 172
232 96 154
233 98 932
234 92 35
235 90 583
236 81 71
237 41 112
238 22 146
239 50 949
240 59 658
241 61 794
242 66 463
243 82 245
244 30 81
245 18 312
246 96 188
247 48 448
248 33 597
249 97 916
250 92 546
251 35 548
252 32 739
253 85 643
254 35 655
255 83 477
256 1 261
257 65 768
258 10 891
259 45 496
260 44 422
261 8 472
262 67 875
263 63 137
264 45 52
265 51 267
266 10 670
267 68 200
268 69 301
269 51 522
270 50 286
271 62 673
272 21 614
273 32 29
274 92 546
275 98 258
276 77 404
277 28 327
278 89 720
279 89 289
280 80 491
281 94 679
282 85 35
283 90 448
284 58 540
285 21 870
286 16 171
287 11 425
288 19 193
289 42 443
290 50 23
291 27 291
292 7 643
293 52 824
294 14 137
295 40 95
296 36 656
297 25 564
298 20 542
299 42 584
300 63 442
301 60 884
302 13 844
303 81 694
304 2 987
305 68 932
306 49 645
307 97 345
308 49 786
309 25 931
310 47 35
311 82 279
312 41 672
313 62 489
314 76 617
315 76 323
316 47 582
317 44 999
318 86 605
319 35 476
320 23 247
321 28 18
322 20 841
323 74 586
324 15 666
325 49 636
326 22 878
327 53 745
328 10 423
329 66 489
330 15 145
331 14 894
332 55 253
333 44 510
334 68 586
335 47 837
336 28 154
337 94 156
338 92 509
339 33 631
340 49 237
341 84 451
342 14 790
343 62 74
344 68 172
345 61 705
346 96 439
347 8 397
348 37 448
349 55 345
350 57 655
351 29 50
352 43 963
353 86 706
354 87 244
355 19 521
356 52 587
357 96 921
358 85 913
359 60 210
360 4 640
361 50 469
362 4 451
363 14 243
364 62 178
365 31 197
366 81 931
367 89 179
368 25 187
369 66 602
370 16 130
371 78 390
372 69 221
373 95 357
374 22 508
375 72 909
376 38 910
377 57 685
378 8 618
379 66 679
380 33 119
381 85 289
382 68 20
383 98 450
384 48 974
385 29 568
386 86 993
387 12 888
388 41 358
389 21 140
390 69 826
391 100 255
392 6 114
393 10 358
394 1 990
395 84 391
396 2 140
397 55 982
398 78 317
399 33 483
400 67 737
401 46 109
402 92 103
403 42 183
404 20 708
405 55 104
406 89 603
407 37 993
408 89 535
409 38 283
410 35 217
411 38 449
412 97 468
413 18 62
414 21 314
415 11 464
416 63 538
417 45 670
418 32 230
419 66 463
420 24 395
421 68 73
422 64 605
423 48 195
424 17 574
425 70 237
426 55 338
427 46 204
428 40 143
429 84 263
430 41 490
431 84 74
432 53 424
433 38 188
434 71 918
435 28 512
436 3 585
437 90 684
438 86 206
439 68 390
440 54 584
441 11 548
442 79 813
443 100 211
444 32 484
445 87 495
446 29 218
447 40 378
448 82 125
449 41 437
450 86 877
451 65 781
452 74 184
453 2 728
454 88 309
455 33 859
456 87 419
457 20 945
458 10 167
459 36 774
460 34 167
461 78 993
462 88 617
463 57 955
464 88 852
465 82 929
466 44 130
467 82 658
468 50 734
469 93 397
470 62 322
471 79 318
472 60 16
473 62 803
474 65 782
475 24 489
476 26 49
477 93 285
478 45 85
479 95 15
480 33 944
481 24 80
482 24 413
483 74 122
484 69 903
485 72 545
486 90 18
487 32 32
488 64 885
489 89 954
490 30 943
491 44 771
492 20 222
493 93 570
494 93 435
495 4 261
496 14 478
497 6 518
498 12 988
499 42 328
500 96 466
1 204 72
2 355 19
3 387 58
4 422 42
5 285 66
6 208 15
7 388 15
8 297 11
9 267 62
10 231 51
11 245 41
12 454 81
13 361 41
14 366 98
15 282 46
16 286 96
17 461 19
18 324 79
19 459 14
20 241 55
21 138 27
22 165 45
23 316 96
24 467 52
25 159 77
26 253 85
27 354 18
28 118 86
29 185 23
30 292 40
31 263 82
32 167 21
33 410 84
34 243 69
35 432 100
36 418 75
37 348 40
38 374 37
39 221 79
40 480 12
41 368 67
42 108 60
43 199 30
44 414 36
45 188 44
46 251 37
47 127 16
48 141 80
49 274 64
50 134 78
51 463 81
52 356 78
53 120 33
54 147 88
55 219 42
56 323 19
57 191 27
58 474 43
59 329 75
60 173 91
61 472 84
62 466 90
63 282 14
64 123 99
65 369 17
66 292 84
67 383 94
68 398 22
69 207 29
70 207 32
71 127 17
72 283 39
73 466 12
74 178 62
75 462 39
76 225 96
77 471 100
78 451 75
79 281 56
80 382 37
81 488 53
82 256 15
83 325 37
84 430 74
85 282 22
86 329 68
87 312 31
88 396 50
89 314 12
90 196 18
91 147 11
92 294 71
93 441 45
94 422 30
95 435 38
96 310 53
97 427 58
98 243 97
99 303 14
100 409 100
1 28 64 228 120 247 200
2 19 200
3 4 74
4 78 477
5 69 218
6 36 377 120 271
7 91 5 403 475 431 468
8 14 388 281 296 355
9 92 377
10 31 488
11 41 383 334 254
12 72 33 177 392
13 76 402 36
14 76 266
15 35 204 105 376
16 74 203 193 110 408
17 50 2 478 419 206
18 100 390 246 334 377
19 62 318 41 57 456 112
20 36 405
21 23 287
22 31 118 364
23 78 148 83 8
24 87 26 152
25 11 77 410 453 450
26 78 92 424
27 8 138 364
28 23 20 12 257 437 412
29 95 145 236 45 492
30 8 191 224 312 274 242
31 30 373 92 491 163 198
32 33 241 95 489 321 447
33 62 230 254 39 133 449
34 100 288 42 250 452 316
35 8 226 476 110 120 492
36 98 490 18 78 157
37 48 145 341 251 366 15
38 84 196
39 96 443 281 138 204
40 78 360
41 18 30 353 197 279
42 30 254
43 45 229
44 66 176 425
45 5 32 218
46 100 330 92 300 143
47 63 13 5 131
48 73 145 441 395 40
49 32 211 167
50 72 72 242 356 173 67
51 35 96 108 330 357
52 43 409 115 16
53 76 203 389
54 87 180 109 219 386 257
55 35 204 393 114 119
56 67 71 29 347
57 50 119 256 351 358 139
58 82 334 254 435 62 253
59 98 358 282 436
60 18 288 52
61 78 214 189 76 482 293
62 8 86 236
63 62 456
64 74 294 96 354 466
65 54 240 251 394 360 355
66 53 357 344 221 359 205
67 7 63 296 431
68 36 116 188
69 54 14 102 354 63 51
70 74 241 262 209 123
71 36 310 131 238
72 37 364 301
73 87 179
74 37 376 331
75 24 210 234 403 76 347
76 36 258 90
77 93 338
78 13 114 33 257
79 58 488 413 205 442 304
80 88 89
81 54 450 384 491 217 162
82 31 132 181
83 2 264
84 52 354 181 41 302
85 5 77 313 197 38
86 81 259
87 10 473 96 262 198
88 47 446 416
89 51 355
90 98 224 263 163 298 304
91 62 157 424 138 83
92 80 311
93 18 118 222
94 56 287 436 9 163 50
95 86 79 493 432 414 357
96 66 397 26 388 249 499
97 44 44 242
98 56 106 146 446 420 40
99 26 59 308 45 95 437
100 54 34 376
101 62 117 280 108
102 66 479 130
103 35 13
104 80 80 371 490 246 381
105 97 472 209 291 143 428
106 16 207 410 121
107 21 19 114 215
108 79 263 214 108 146
109 87 354 26
110 21 74 270 370 452 30
111 58 460 53 26 93
112 26 13
113 51 380 264 30
114 69 373
115 30 271 176 133 185 35
116 45 78 206 454 453 411
117 34 384 35 192 436
118 94 399
119 32 134 180
120 91 246 193
121 80 392 257
122 86 89 428 357 322 18
123 72 497 401
124 37 411 371
125 83 296 62 499 280
126 35 311 257 22 17
127 9 47
128 2 175 418 1
129 86 297 2 112
130 12 158 392
131 31 360 175 304
132 87 304 29 340
133 23 376
134 85 49 69 234 186
135 2 350 40 496 348
136 7 432 55 259
137 5 193 93 489 44 158
138 20 375
139 10 215 188 102
140 98 264 203 28 406
141 47 322
142 31 187 436 65 451
143 20 29 15 153 401
144 98 266
145 90 379 254 445 222 103
146 81 180 230 42 35
147 28 442
148 33 126
149 57 437 70 426 287 300
150 4 176 55 134
151 64 13
152 98 192 331 43 121 109
153 9 236 463 320
154 78 295 294 181 374
155 71 191 93
156 20 42 474 407 498
157 63 480 336 383
158 76 297 308 126 302
159 89 205 223 333 472 450
160 15 454 452 353 176 434
161 79 311
162 42 200 402 391 189
163 80 41 84 139 144 247
164 52 183 379 19 466
165 68 310 351 96 400
166 99 183 169 469 380 239
167 60 99 45 12
168 53 394
169 58 411 63 265
170 43 108 312 500
171 62 253 145 202 329 312
172 94 35 401 84 313 323
173 79 271 8 113 197 245
174 99 272
175 93 390 492 261 331 461
176 53 205 107 259 115
177 44 40
178 48 451 202
179 87 91 242 240
180 79 66 358 465 405 412
181 73 295 34
182 83 100 164
183 67 277 217 392 13 273
184 50 300 274 200 167 266
185 25 338
186 68 129
187 78 94 187
188 71 345 270 438 118
189 65 204 431 62
190 20 77
191 77 303 353 265 191 89
192 79 335 16
193 94 430
194 48 319
195 1 221 369 439 465 64
196 59 391 454
197 80 448 426 162
198 37 246 463 493 401 278
199 52 405 95
200 79 499 181 297 390
201 80 245 140 266 272
202 88 227 230 207 41
203 2 488 144 328
204 5 162 91 15
205 52 56
206 71 292 93
207 48 193 228 479 323 389
208 83 316 8 278 82
209 16 21 14
210 19 80 32 1 451 50
211 18 469
212 77 390 343
213 84 292
214 5 288 273 156
215 70 314 367 254 177 210
216 100 35 315 434
217 44 345
218 94 473 124 345 474
219 64 440 480 259 46 251
220 81 385 203 265
221 35 168 72 273 28 379
222 9 387 298 83 121 410
223 14 212
224 95 309 119 408
225 91 299 192
226 65 87 465 71 336 333
227 29 5 345 10 97
228 100 346 416 460 488 475
229 20 414 132 5 456
230 16 404
231 73 389 472 149
232 51 49 384 29
233 35 60
234 36 137 454
235 72 298 281 256 168
236 87 92 382
237 4 421 424 32 171 349
238 15 184
239 78 359 120 49 247
240 2 291 378
241 65 269 207 329 53
242 8 47 156 147
243 93 169 63 171
244 50 172 90 347
245 54 440 184 190
246 51 155 5 259 264 300
247 92 38 157 229 241
248 82 416
249 91 7 76 39
250 29 115 306 450 23 487
251 72 380 22 406 202 298
252 80 228 61 153
253 10 139 418 93
254 61 332 269 67 244
255 6 97 26
256 38 359
257 36 152 269 114
258 67 220
259 1 106
260 3 223
261 5 345 196
262 11 421 207
263 54 497
264 51 51 488 361
265 55 222 347 57
266 17 219 56 347
267 39 209 99 117 418 167
268 75 194 94 228 483
269 88 224
270 32 191 290 372 365 474
271 6 138 401
272 62 274
273 8 56 151 320 89 383
274 81 405 309
275 93 451 135 58 399 178
276 68 265
277 90 288
278 99 9 437 43
279 47 211 385 223 183 361
280 48 210 161 494
281 76 111
282 93 463 483
283 33 296 365 324 177 316
284 6 364 107
285 68 9
286 36 209 433 461 236
287 5 319
288 25 69 343 58 260
289 47 314
290 77 243 446 291
291 91 159
292 8 130 266
293 48 118
294 100 314 143
295 6 201 188
296 44 196 333 80
297 29 321 232 43 6
298 55 352 362 166 57 167
299 97 23 423
300 21 199 67 271 280 78
301 68 310
302 40 268 382
303 14 299 389 491 333
304 79 443 278
305 50 285
306 20 387 487 59
307 53 16 302 312
308 67 452 151 68 489 445
309 30 196
310 1 215
311 5 402 220 296 102 455
312 39 130 205 122 296 224
313 62 176
314 89 177
315 96 365 247
316 84 401
317 92 476 357 477 381
318 39 217 136 392
319 13 392 498
320 66 334 79 371 153 338
321 40 411 270 67 269
322 83 238
323 45 329
324 58 194 40 72
325 5 19 362
326 32 398 484 469
327 90 55 19 147
328 42 310 432 97
329 79 252 86 82
330 90 10 246 482 230 460
331 89 340 12 104 213
332 19 62
333 14 98 231 2 266 408
334 86 86 274 442
335 45 54 282
336 47 114
337 11 291 180
338 66 451 165 215 271
339 20 131 39
340 46 142 367 303 118
341 97 225
342 92 441 82 249
343 72 459 108 268 59 375
344 44 181 348 437 194 292
345 28 370 8
346 65 460 115 259
347 8 236 318 228 241 54
348 51 21 414 99 372 326
349 74 45 17 203 461
350 15 325
351 88 67 31
352 56 373 315 293 442 500
353 45 341 356 72 186
354 41 354 399
355 46 186
356 39 323
357 91 482 94 335
358 39 480
359 46 407 5 117 255 273
360 73 203
361 89 423 166 273
362 82 167 381 149
363 6 478 490
364 98 113 499
365 19 28
366 51 127 329 326 48 46
367 46 331 337
368 51 237 191
369 66 22 482
370 16 446 469
371 77 426 498 26
372 59 405 194 199 478
373 42 199 313 38
374 46 325 125 94
375 46 434 207 129
376 99 387
377 21 327 49 116
378 61 217 88
379 42 6
380 93 388
381 23 235 237
382 27 280
383 68 496 39 441
384 7 428 228 115 402
385 36 274 472 32 494
386 87 476 293 289 64 98
387 32 467 423 392 69
388 90 89 108 312 291 102
389 1 388 291 129 15
390 26 203 499 471
391 51 145 150 130
392 51 76 392 129
393 20 238 237 28 486
394 41 134 308 390 244
395 22 46 369
396 42 83 341
397 58 27 222 326 414 149
398 85 421 161
399 76 239 479 438 478
400 18 236 126 93 373
401 40 357 455 4 338 39
402 32 113 436 410 69
403 63 325 233
404 63 232 77 234
405 63 371 119 58
406 91 306 278 226
407 92 204
408 4 244
409 33 134 52 73
410 86 227 96 93
411 34 202 468 156
412 35 268 79 474
413 69 473 264 33
414 68 140
415 53 304
416 20 436 374 417 318
417 67 463 257 285
418 42 50 23 449 160 355
419 97 404
420 77 281 47 106
421 62 238 208 30 94 462
422 6 190
423 65 251 1 130 426
424 47 126 454 388 230
425 9 69 424
426 72 492 339 350 320 228
427 88 205
428 56 369 451
429 73 103 26 213
430 39 296
431 70 98 204
432 99 457 473 53 47
433 77 18
434 20 407 167 17
435 23 289 318 312 48 177
436 50 57 482 24 274
437 6 259 53 117
438 70 132 262 284 102 205
439 25 424 352
440 55 249 327 325 195 368
441 26 7 84 81 19
442 22 250 492 64 283
443 39 15 326 17
444 6 6 471 367 349 195
445 35 318 124 443 269 210
446 15 423
447 96 339 348 256 103 165
448 77 164 67 252
449 80 259 49 119 432 124
450 45 476 320 231
451 90 310
452 7 362 365 197
453 50 230 292 478
454 54 359
455 65 142
456 83 107 455
457 63 225
458 50 337 214
459 39 435 235 17 437 284
460 10 435 296 284
461 37 393 199 345 48
462 4 333
463 47 476 170 185
464 8 95 3
465 57 422 191
466 90 293 237 215 284
467 46 278 122 77 81 195
468 50 308 193 355 325 155
469 77 168 262 196 70
470 85 172 223 191 289 324
471 32 272 255 435 55 3
472 21 281 248 299
473 16 347 133
474 97 443 267
475 99 73 268 270 32 243
476 27 353 167 483 384 398
477 43 98 329 378 431
478 50 109
479 95 139 40 134 332
480 14 310 113 124 281 421
481 48 80 352 120 386 462
482 92 393 226 137
483 98 237 293
484 66 155 222
485 40 349 216 38 106 182
486 45 288
487 34 117 139 218 430
488 22 169 203 438 150
489 87 365 60 354
490 40 484 176 268 391 402
491 38 468
492 76 96 490 426
493 34 342 337 49 217
494 45 268 284 111
495 18 81 84 172
496 27 161 462
497 23 467
498 34 169
