500 50
1 37 193
2 37 33
3 17 400
4 37 333
5 8 859
6 6 321
7 40 280
8 35 375
9 23 39
10 28 599
11 11 571
12 46 131
13 31 343
14 36 622
15 3 70
16 41 71
17 24 955
18 47 803
19 28 610
20 41 429
21 10 619
22 8 390
23 49 850
24 24 592
25 44 948
26 37 920
27 49 529
28 16 339
29 8 944
30 45 38
31 13 441
32 6 226
33 8 788
34 15 909
35 11 554
36 32 475
37 38 382
38 37 827
39 16 851
40 12 823
41 40 929
42 45 642
43 1 167
44 24 252
45 4 258
46 32 299
47 12 724
48 22 605
49 3 168
50 38 473
51 4 343
52 17 969
53 19 139
54 25 87
55 6 462
56 14 477
57 19 203
58 8 29
59 38 428
60 50 756
61 32 725
62 50 837
63 42 555
64 17 386
65 2 757
66 19 687
67 16 112
68 22 881
69 34 438
70 11 747
71 2 945
72 18 669
73 33 793
74 37 814
75 39 62
76 10 995
77 25 543
78 27 101
79 6 479
80 32 495
81 1 725
82 27 840
83 33 454
84 35 121
85 24 12
86 33 174
87 19 34
88 18 550
89 46 820
90 17 896
91 25 292
92 35 192
93 26 221
94 39 502
95 22 772
96 3 55
97 20 89
98 13 792
99 13 733
100 39 548
101 20 697
102 35 366
103 27 498
104 37 789
105 47 841
106 17 580
107 3 204
108 3 291
109 21 952
110 45 843
111 45 609
112 15 198
113 19 12
114 22 918
115 23 227
116 37 548
117 44 124
118 48 292
119 11 642
120 14 984
121 4 727
122 3 314
123 5 584
124 34 162
125 10 263
126 38 856
127 2 232
128 13 617
129 40 564
130 21 526
131 33 43
132 23 296
133 38 263
134 42 562
135 16 735
136 8 96
137 3 237
138 23 459
139 32 312
140 12 632
141 12 413
142 9 861
143 28 270
144 6 65
145 9 671
146 42 58
147 9 616
148 36 901
149 14 879
150 23 976
151 17 720
152 18 443
153 35 86
154 5 489
155 3 339
156 19 314
157 12 468
158 37 328
159 33 109
160 31 539
161 12 219
162 20 455
163 44 151
164 50 384
165 42 864
166 37 948
167 43 585
168 45 94
169 9 269
170 30 160
171 42 618
172 30 182
173 45 279
174 9 126
175 3 723
176 28 419
177 18 174
178 19 935
179 10 362
180 46 808
181 22 957
182 32 628
183 15 971
184 23 719
185 31 388
186 1 882
187 40 645
188 8 806
189 14 152
190 12 428
191 27 62
192 6 382
193 10 606
194 50 639
195 12 45
196 22 361
197 35 95
198 11 495
199 19 281
200 50 725
201 20 708
202 43 44
203 47 34
204 18 158
205 37 956
206 17 760
207 13 492
208 1 977
209 40 824
210 29 242
211 17 799
212 44 504
213 19 64
214 6 719
215 36 424
216 50 872
217 42 776
218 27 257
219 28 909
220 13 344
221 22 302
222 47 670
223 15 393
224 17 607
225 25 948
226 7 620
227 22 563
228 31 402
229 23 985
230 18 420
231 20 943
232 43 764
233 36 965
234 24 644
235 24 81
236 47 509
237 15 702
238 48 651
239 31 350
240 30 421
241 9 268
242 25 613
243 38 565
244 24 924
245 36 706
246 30 776
247 16 502
248 33 114
249 38 273
250 46 791
251 27 577
252 33 279
253 28 465
254 24 362
255 11 477
256 18 352
257 38 628
258 8 88
259 16 657
260 38 347
261 48 866
262 9 127
263 9 933
264 10 130
265 32 162
266 9 839
267 50 552
268 25 283
269 8 752
270 45 166
271 26 62
272 21 469
273 15 478
274 46 99
275 32 758
276 8 146
277 14 580
278 18 579
279 42 120
280 43 757
281 44 657
282 47 681
283 27 898
284 40 295
285 1 292
286 3 373
287 39 700
288 49 28
289 44 615
290 8 255
291 39 95
292 41 289
293 4 524
294 48 879
295 40 257
296 6 932
297 43 67
298 43 146
299 19 435
300 5 943
301 8 467
302 18 833
303 18 274
304 10 311
305 13 124
306 28 186
307 3 795
308 9 168
309 34 736
310 48 157
311 40 803
312 1 444
313 49 693
314 3 618
315 9 709
316 33 189
317 28 926
318 25 273
319 28 158
320 11 359
321 49 937
322 39 93
323 6 424
324 24 140
325 24 150
326 38 576
327 1 964
328 15 208
329 26 999
330 37 322
331 40 590
332 22 568
333 40 154
334 48 603
335 2 636
336 10 737
337 28 57
338 41 564
339 19 38
340 28 89
341 46 507
342 49 266
343 23 817
344 30 497
345 41 404
346 26 255
