101 50
1 32 470
2 28 966
3 37 113
4 31 474
5 45 381
6 27 432
7 36 874
8 30 474
9 10 734
10 29 883
11 12 25
12 6 53
13 10 532
14 41 866
15 23 306
16 13 684
17 13 607
18 9 438
19 25 739
20 22 448
21 39 581
22 47 745
23 49 702
24 44 486
25 7 325
26 28 554
27 25 49
28 23 672
29 28 633
30 20 834
31 27 637
32 29 241
33 37 865
34 8 842
35 4 520
36 16 43
37 3 577
38 2 946
39 13 389
40 10 125
41 14 621
42 30 886
43 25 456
44 2 371
45 28 969
46 39 154
47 42 682
48 37 519
49 6 772
50 44 267
51 5 54
52 35 336
53 36 255
54 1 500
55 37 952
56 47 186
57 31 244
58 9 306
59 40 309
60 35 363
61 9 104
62 36 335
63 35 283
64 2 105
65 15 733
66 11 448
67 35 670
68 31 547
69 3 414
70 16 889
71 48 473
72 41 223
73 5 255
74 48 38
75 34 596
76 25 211
77 7 258
78 15 143
79 6 991
80 32 765
81 48 140
82 19 347
83 25 297
84 43 463
85 3 662
86 19 896
87 43 694
88 22 293
89 24 741
90 31 683
91 4 403
92 40 224
93 20 518
94 7 67
95 35 734
96 41 826
97 48 524
98 1 698
99 40 678
100 14 136
101 37 86
1 171 89
2 309 60
3 113 57
4 463 58
5 101 98
6 318 21
7 274 30
8 322 13
9 246 100
10 262 32
11 198 10
12 402 56
13 158 38
14 246 20
15 269 85
16 283 19
17 313 67
18 140 87
19 251 59
20 368 27
21 276 35
22 178 34
23 320 83
24 120 71
25 495 92
26 471 72
27 423 37
28 283 71
29 426 95
30 334 91
31 482 90
32 161 98
33 334 13
34 450 90
35 379 65
36 273 43
37 355 90
38 247 52
39 492 14
40 115 70
41 155 48
42 124 43
43 415 19
44 393 81
45 305 15
46 288 66
47 480 38
48 398 70
49 329 92
50 364 39
1 13 50 59
2 5 18 87 39 73
3 9 86 8
4 26 29
5 9 16
6 13 92 37 32 54
7 34 35 28 53
8 32 56 45
9 41 51 84 97 38
10 25 53 97
11 35 48 52 78 64 3
12 29 93 41
13 23 99 86 26 1 13
14 17 66 100 50 7 58
15 2 66 6 44 97 60
16 23 98 64
17 2 42 14 96 47 40
18 41 77
19 39 70
20 23 83 29 89 52 10
21 23 19 86 73 94 32
22 42 79 33 17 89
23 36 93
24 9 59
25 15 61 28
26 49 38 74 3 54 10
27 16 70 27 87 98 84
28 36 21 44 101
29 19 9 69 65
30 24 29
31 43 97
32 14 89 30 66 19 42
33 11 4 48 59
34 7 56 37 93
35 47 79 2 34 20
36 24 4 76
37 47 4 84 70
38 50 21 66
39 36 51 43 71
40 26 75 40 43
41 2 68 85 16
42 26 77 26 50 44 20
43 49 81 58 1 42
44 8 6 92 100 32 43
45 20 57 77
46 46 57 8 36 28
47 24 11 31
48 2 90 37
49 49 24 67
50 23 15 86 62
51 37 57 32
52 7 21 58
53 2 14 30 7 28 84
54 25 53 4
55 19 26
56 4 4
57 4 64
58 6 82 101 46
59 16 52 21
60 21 82 32
61 10 34 3 85 78
62 24 18 61 7 34
63 39 8 90 36 100 63
64 2 87
65 1 40 60
66 22 57 14 33 39
67 38 35
68 15 4 61 89 73
69 32 17 41 74 69 30
70 44 66 25 45
71 45 45 30 37
72 17 87 72
73 2 17 66 99
74 7 20 79 47
75 47 76 51
76 6 65 82 22
77 37 100 57 24 53
78 15 21 84 12 99
79 14 35 61 11 60 68
80 47 73 79
81 21 74 49 68 101
82 6 12 10 20 74
83 29 40 1 42 46
84 7 73 74
85 46 47 46 87 57
86 22 44 8 46 19
87 28 25
88 22 32 60
89 44 57
90 33 74
91 33 24 71 66
92 30 10 53 37 89
93 11 19 10 45 92
94 2 7 16 56
95 28 23 89 59 57
96 45 44 26
97 7 60 4 23 51 20
98 23 19 35 40
99 46 21 74 51 96
100 19 88 6
101 43 1 29
102 49 52 51 69 72
103 45 77 5 11 98 31
104 47 21 16 26
105 41 47
106 49 94
107 10 56
108 13 51 53 12 86
109 7 53
110 16 55 30 23 14
111 11 34 97
112 5 52 44 62 57
113 16 41 82 24 47 11
114 34 36 9 43 2 21
115 12 72
116 9 1 48 55 14
117 9 19 48 11
118 38 68 22 25
119 44 58 100 82
120 44 61 18 83 46 94
121 30 57 4
122 3 70
123 14 11 45 39
124 50 31 11 45 96
125 41 94
126 13 22
127 20 97
128 9 35 54 83 89 77
129 28 20 72 51
130 8 14 24 61
131 48 92 5 33 9 26
132 7 82 37
133 31 59 4 84 15
134 42 42 17 85
135 41 91 15 23
136 11 35 76
137 48 38 3 41 60
138 21 10 60 76
139 15 60 90
140 17 48 22
141 24 39 52 96
142 40 25 30
143 6 87 27 51
144 18 92 59
145 26 97 67
146 44 40 49 8
147 8 7 91 51 59 2
148 18 100 44 98 24 21
149 36 69 91
150 10 85 3 34 16
151 42 37
152 32 95 26
153 36 21 97
154 23 7 18
155 16 83 82 89
156 34 4 25 73
157 2 11 96 93 24 64
158 45 72
159 36 10 6 98
160 50 92 36 86 62 24
161 4 79 99 101
162 15 23 5 87 31
163 40 92
164 30 93 35 97 17 89
165 30 72
166 42 24
167 23 73 63
168 6 11
169 30 78 61 68 37 9
170 35 1 46 63 53
171 25 65
172 1 3 80 68 48 60
173 27 24 100 64 11 73
174 39 1 15 75 16
175 25 5 55
176 40 79 74 65 86
177 36 62 9 1 70 56
178 34 101 57
179 36 33 26
180 43 31
181 18 69 76 12 51
182 10 47 43 99 1
183 34 17 16
184 26 95
185 29 45 40 18
186 47 35
187 4 48 24 8
188 45 20
189 19 72 36
190 23 87 100
191 2 7 62 46 15 63
192 45 19 1 75 31
193 43 11 78 92 65 50
194 43 94 93 91 68 18
195 35 14 90 84
196 40 24 11 85
197 47 45 63 40 86
198 23 95 27 98 77
199 28 36 87 34 54 78
200 45 46 84 74 13 91
