500 100
1 78 189
2 99 51
3 100 296
4 56 787
5 7 589
6 15 668
7 83 748
8 3 544
9 86 810
10 81 514
11 61 524
12 39 956
13 65 414
14 84 733
15 12 600
16 7 868
17 43 296
18 49 182
19 16 409
20 83 436
21 6 826
22 11 963
23 76 540
24 100 413
25 78 972
26 84 146
27 67 246
28 73 915
29 69 557
30 42 407
31 9 308
32 40 631
33 78 409
34 71 692
35 91 934
36 22 576
37 71 298
38 27 86
39 59 326
40 12 172
41 82 570
42 62 721
43 38 414
44 83 705
45 1 237
46 45 742
47 50 432
48 30 867
49 29 370
50 87 243
51 83 669
52 73 943
53 85 876
54 50 889
55 27 253
56 52 283
57 50 167
58 7 367
59 62 373
60 51 248
61 62 619
62 36 163
63 5 99
64 42 617
65 96 437
66 28 674
67 4 677
68 78 799
69 82 299
70 18 132
71 24 756
72 32 20
73 1 269
74 69 169
75 44 248
76 93 133
77 56 352
78 1 862
79 9 585
80 76 550
81 28 501
82 20 807
83 66 101
84 20 18
85 76 264
86 9 590
87 63 866
88 10 676
89 100 807
90 85 546
91 2 886
92 39 771
93 98 23
94 70 218
95 87 754
96 30 406
97 72 460
98 19 642
99 85 804
100 55 283
101 13 576
102 40 467
103 97 878
104 19 504
105 22 531
106 62 98
107 93 547
108 8 600
109 35 628
110 61 188
111 23 281
112 91 491
113 90 297
114 30 514
115 91 541
116 5 60
117 10 974
118 19 935
119 87 73
120 59 531
121 96 618
122 41 718
123 93 741
124 27 601
125 9 612
126 79 764
127 31 828
128 76 901
129 66 771
130 50 173
131 8 499
132 95 188
133 9 992
134 51 432
135 80 683
136 11 754
137 85 912
138 81 499
139 20 28
140 91 543
141 76 652
142 95 829
143 97 884
144 25 362
145 33 565
146 62 637
147 50 295
148 19 617
149 88 693
150 12 105
151 40 901
152 58 673
153 91 984
154 21 547
155 44 963
156 57 80
157 49 676
158 76 364
159 9 822
160 77 934
161 37 655
162 3 21
163 19 364
164 79 144
165 93 66
166 92 967
167 7 626
168 56 938
169 58 94
170 52 967
171 86 429
172 42 379
173 2 324
174 82 414
175 99 752
176 8 990
177 75 319
178 31 784
179 86 77
180 38 81
181 21 590
182 92 339
183 85 161
184 92 294
185 89 285
186 78 326
187 52 897
188 46 577
189 64 91
190 36 555
191 11 652
192 77 434
193 73 426
194 2 845
195 48 433
196 63 280
197 97 90
198 2 744
199 44 654
200 23 473
201 64 23
202 32 672
203 55 637
204 84 266
205 81 292
206 41 273
207 63 144
208 43 366
209 4 555
210 21 929
211 62 21
212 90 824
213 37 583
214 8 732
215 26 231
216 8 585
217 20 606
218 39 237
219 34 988
220 43 140
221 45 547
222 99 426
223 18 11
224 86 640
225 84 493
226 56 314
227 94 211
228 45 306
229 81 597
230 83 242
231 52 528
232 62 144
233 50 779
234 46 774
235 44 410
236 76 317
237 77 565
238 67 897
239 90 221
240 53 265
241 83 734
242 94 806
243 84 801
244 99 498
245 9 51
246 28 132
247 17 333
248 75 743
249 23 679
250 47 89
251 49 406
252 57 638
253 1 367
254 6 326
255 53 674
256 86 268
257 29 782
258 83 88
259 83 335
260 15 448
261 36 822
262 39 176
263 53 222
264 16 321
265 66 334
266 79 186
267 57 606
268 93 279
269 21 905
270 77 513
271 75 764
272 10 158
273 80 345
274 50 234
275 95 511
276 52 980
277 61 933
278 94 532
279 31 233
280 26 894
281 68 516
282 89 534
283 30 22
284 44 139
285 66 34
286 26 664
287 34 648
288 54 866
289 62 976
290 36 689
291 90 444
292 76 114
293 20 121
294 50 632
295 1 880
296 50 407
297 80 34
298 68 221
299 63 109
300 16 341
301 65 479
302 38 695
303 77 659
304 60 24
305 19 695
306 58 83
307 36 378
308 17 34
309 2 123
310 49 394
311 68 449
312 2 695
313 87 395
314 58 258
315 48 938
316 70 871
317 66 141
318 43 423
319 14 349
320 37 120
321 91 782
322 10 341
323 23 639
324 83 626
325 52 959
326 92 28
327 19 605
328 37 616
329 81 162
330 64 839
331 6 29
332 75 949
333 9 50
334 26 267
335 93 879
336 18 293
337 73 527
338 52 908
339 10 370
340 52 202
341 70 200
342 77 250
343 84 824
344 86 325
345 58 559
346 54 948
347 1 769
348 51 636
349 41 893
350 72 459
351 48 285
352 25 114
353 57 168
354 56 279
355 47 679
356 70 656
357 31 60
358 50 753
359 49 871
360 15 324
361 53 935
362 51 220
363 98 332
364 65 119
365 98 677
366 20 965
367 17 21
368 9 557
369 55 700
370 13 628
371 77 335
372 66 432
373 1 710
374 77 233
375 95 686
376 99 907
377 32 788
378 53 902
379 92 440
380 61 335
381 63 356
382 39 22
383 26 458
384 14 609
385 4 517
386 60 636
387 72 133
388 41 607
389 59 262
390 40 192
391 11 172
392 39 100
393 93 836
394 2 322
395 1 595
396 63 105
397 37 722
398 78 426
399 99 131
400 43 866
401 82 943
402 32 224
403 8 393
404 63 765
405 28 627
406 67 156
407 40 566
408 58 321
409 40 156
410 77 960
411 82 362
412 4 1000
413 34 122
414 59 304
415 75 747
416 86 483
417 81 825
418 77 808
419 45 306
420 79 549
421 11 386
422 60 335
423 8 184
424 50 257
425 88 220
426 44 682
427 45 361
428 86 487
429 93 587
430 19 643
431 24 268
432 71 690
433 100 818
434 99 140
435 53 530
436 95 835
437 42 829
438 67 485
439 49 514
440 98 248
441 34 563
442 86 267
443 58 769
444 42 464
445 70 534
446 12 596
447 65 992
448 23 992
449 99 532
450 92 546
451 26 443
452 40 960
453 38 106
454 86 172
455 28 127
456 19 604
457 89 838
458 52 639
459 31 717
460 99 77
461 50 490
462 16 289
463 50 275
464 67 966
465 54 124
466 75 819
467 73 717
468 16 62
469 43 535
470 84 184
471 6 518
472 78 607
473 45 224
474 70 949
475 32 272
476 76 406
477 55 225
478 21 824
479 89 464
480 53 687
481 93 886
482 8 838
483 96 802
484 37 470
485 74 359
486 13 890
487 32 880
488 32 466
489 100 858
490 20 538
491 42 178
492 33 707
493 58 772
494 40 872
