101 100
1 83 867
2 94 786
3 38 916
4 36 679
5 41 353
6 27 69
7 18 230
8 43 844
9 24 414
10 33 99
11 78 817
12 68 990
13 99 749
14 56 447
15 4 568
16 2 987
17 68 295
18 81 154
19 58 615
20 64 387
21 7 663
22 62 660
23 91 784
24 86 293
25 21 727
26 21 139
27 39 612
28 2 699
29 11 563
30 19 416
31 38 684
32 86 410
33 27 156
34 64 645
35 17 750
36 24 561
37 93 320
38 37 945
39 5 421
40 84 235
41 28 977
42 3 207
43 49 12
44 54 45
45 37 479
46 39 448
47 87 248
48 26 598
49 36 24
50 76 214
51 66 116
52 92 260
53 79 487
54 16 116
55 40 17
56 44 927
57 97 363
58 53 309
59 80 775
60 25 457
61 28 532
62 16 945
63 40 879
64 60 217
65 64 186
66 74 762
67 88 412
68 28 415
69 94 668
70 25 356
71 87 561
72 54 296
73 62 199
74 66 56
75 74 814
76 84 337
77 24 894
78 93 777
79 82 160
80 8 694
81 78 45
82 51 675
83 31 700
84 39 561
85 26 441
86 6 730
87 52 888
88 27 323
89 69 992
90 25 820
91 67 853
92 51 920
93 41 960
94 67 771
95 71 220
96 91 24
97 61 981
98 72 861
99 20 250
100 83 291
101 34 275
1 203 44
2 374 60
3 297 20
4 357 37
5 134 84
6 390 47
7 447 41
8 478 78
9 474 12
10 170 55
11 449 34
12 147 57
13 281 11
14 330 70
15 256 11
16 294 40
17 339 72
18 472 63
19 476 27
20 266 97
21 309 24
22 455 86
23 410 95
24 366 55
25 143 62
26 320 40
27 205 33
28 463 41
29 453 87
30 192 32
31 164 54
32 309 14
33 235 99
34 417 53
35 274 17
36 212 16
37 469 78
38 338 42
39 239 97
40 329 38
41 408 25
42 227 12
43 139 88
44 257 62
45 310 41
46 105 20
47 274 91
48 299 30
49 357 51
50 250 75
51 153 25
52 317 73
53 142 33
54 195 49
55 351 90
56 475 65
57 138 47
58 295 25
59 273 47
60 275 26
61 498 87
62 322 92
63 470 47
64 183 72
65 290 41
66 320 62
67 148 52
68 265 97
69 477 58
70 226 16
71 477 82
72 167 65
73 131 35
74 269 72
75 323 84
76 370 51
77 187 90
78 175 29
79 351 84
80 329 52
81 188 14
82 313 64
83 322 74
84 321 96
85 465 75
86 464 14
87 459 47
88 374 47
89 153 86
90 389 91
91 446 96
92 265 26
93 351 94
94 114 87
95 122 22
96 383 88
97 234 58
98 435 40
99 202 34
100 429 85
1 24 6
2 24 15 63 51 9
3 37 75 90 59
4 98 84 27 29 21
5 60 9 96
6 99 72 88 7
7 2 99 51 37 11
8 24 31 80 15 71
9 9 25 41 1 43
10 67 16 62 74
11 3 70
12 37 25 23
13 73 5
14 13 91 31 41
15 71 45 65 100 68
16 58 74
17 7 60
18 46 98 43 24
19 76 55 4
20 57 70 71 58 40 5
21 18 24 10 45 64 37
22 100 8 68
23 6 86 74 26 32 35
24 88 54
25 69 58 34 12 87
26 2 11 4 92 8 76
27 64 71
28 41 47 83
29 95 73 60
30 18 59 30 82 13
31 95 72 51 19 22
32 50 11
33 59 95 96 35
34 29 61
35 15 22 74 34
36 83 73
37 30 81 51 52
38 97 43 59
39 62 55
40 43 21 58 49
41 20 26 28 18 37 10
42 100 43
43 41 14 99 5 53
44 28 47 46 97 37 45
45 19 13 97 73 11 65
46 69 18 48 32 72
47 83 82 101 37 36
48 13 9
49 34 20
50 95 68 65
51 88 44 40 81 26 53
52 10 90 57
53 53 46 82 97 43
54 2 27 41 29 63
55 55 27 96
56 18 65
57 51 44 88 17
58 43 84
59 9 94 66
60 27 56 69
61 25 47 11 4
62 97 16
63 53 35 90 52 29
64 33 40 45 24
65 48 72
66 50 55 100 60 73 66
67 81 27
68 72 66 31
69 25 21 82 1
70 20 49 43 67
71 34 94 66
72 28 53 79
73 68 57 19 51 38
74 3 3 10
75 30 28 33 6 42
76 55 46 78
77 14 12 49 26
78 42 35
79 76 31
80 60 4 92 89 59 23
81 88 19
82 46 76 10 35
83 38 40 51 34
84 8 78 95 6
85 23 100
86 27 60 57 43 2
87 70 8
88 41 66 93 50 79
89 75 85
90 77 86 74
91 83 86 83 35 70 33
92 29 23
93 19 44 62 4 35 14
94 15 48
95 24 14 89 46 10 77
96 96 3 75 94 77
97 35 82
98 92 91 88 82 81
99 75 62 75 93 20
100 52 44 54 33
101 96 62 90 78 73
102 44 81
103 6 78 74 16 94 28
104 41 51 69 101
105 9 41 85 97 36 40
106 69 87 2 24
107 52 8 77
108 17 5
109 38 54 48 10
110 62 65 81
111 2 47 71 69
