101 50
1 50 59
2 24 429
3 25 200
4 48 915
5 48 324
6 17 466
7 46 160
8 6 230
9 40 174
10 23 650
11 20 188
12 31 882
13 43 958
14 13 996
15 30 309
16 26 317
17 40 467
18 18 916
19 45 90
20 18 570
21 29 563
22 27 64
23 37 958
24 22 59
25 10 506
26 13 793
27 43 602
28 41 250
29 43 60
30 35 997
31 33 529
32 49 998
33 33 61
34 24 896
35 19 360
36 3 911
37 30 208
38 4 401
39 48 710
40 44 325
41 4 33
42 9 781
43 37 757
44 9 240
45 41 324
46 19 693
47 21 235
48 33 979
49 15 478
50 5 470
51 10 652
52 3 986
53 47 474
54 6 380
55 36 541
56 9 175
57 39 495
58 46 496
59 47 354
60 49 26
61 30 523
62 25 798
63 50 843
64 16 265
65 25 806
66 8 101
67 30 289
68 6 866
69 8 187
70 26 976
71 37 241
72 9 186
73 35 709
74 26 868
75 10 375
76 18 498
77 30 590
78 31 511
79 39 459
80 50 903
81 14 302
82 33 78
83 9 588
84 33 780
85 29 600
86 2 277
87 23 529
88 32 265
89 35 880
90 47 812
91 34 273
92 5 206
93 42 425
94 26 676
95 2 347
96 41 360
97 23 580
98 6 143
99 2 575
100 24 37
101 44 684
1 348 85
2 127 45
3 371 75
4 138 45
5 360 94
6 137 28
7 411 76
8 198 38
9 239 49
10 236 73
11 404 58
12 203 60
13 326 23
14 198 19
15 232 56
16 394 97
17 358 58
18 399 74
19 229 50
20 134 38
21 421 21
22 465 48
23 481 69
24 237 40
25 192 37
26 142 56
27 125 48
28 315 37
29 316 71
30 397 26
31 236 43
32 396 87
33 291 80
34 404 68
35 293 58
36 125 85
37 357 27
38 344 99
39 384 89
40 356 76
41 424 36
42 319 42
43 371 61
44 158 68
45 280 37
46 260 70
47 363 82
48 336 89
49 486 53
50 407 53
1 18 73 78 14 55
2 48 2
3 33 56
4 24 9 76
5 9 24 23 56 97
6 41 40
7 45 84 76
8 45 52 81 75 51 9
9 24 83 92 48 58 67
10 41 49
