500 2
1 1 282
2 1 708
3 2 487
4 1 984
5 2 599
6 1 676
7 1 308
8 2 733
9 2 421
10 1 1000
11 2 155
12 1 739
13 2 658
14 1 862
15 2 471
16 1 288
17 2 252
18 1 249
19 1 971
20 2 995
21 1 790
22 2 173
23 1 587
24 1 677
25 1 734
26 2 817
27 2 562
28 1 63
29 1 291
30 2 248
31 2 272
32 1 805
33 2 344
34 2 314
35 1 723
36 2 501
37 2 424
38 2 910
39 2 13
40 1 330
41 1 640
42 2 410
43 1 436
44 1 700
45 2 982
46 2 838
47 1 744
48 2 831
49 2 785
50 2 715
51 1 457
52 2 817
53 1 873
54 2 670
55 2 92
56 2 672
57 2 909
58 1 453
59 1 433
60 2 374
61 1 866
62 1 353
63 2 505
64 1 172
65 2 214
66 2 374
67 2 222
68 1 349
69 2 166
70 2 420
71 1 853
72 2 93
73 1 504
74 2 546
75 2 491
76 2 972
77 1 895
78 2 394
79 2 262
80 2 181
81 2 807
82 2 122
83 2 511
84 2 681
85 1 221
86 1 494
87 1 700
88 1 765
89 2 915
90 2 623
91 2 255
92 1 912
93 2 395
94 2 325
95 1 304
96 1 683
97 1 88
98 2 885
99 2 310
100 1 474
101 2 986
102 1 778
103 2 815
104 2 490
105 1 530
106 2 493
107 2 22
108 2 314
109 1 759
110 2 931
111 2 284
112 1 859
113 2 263
114 1 711
115 2 519
116 1 704
117 2 996
118 1 145
119 1 499
120 2 708
121 1 249
122 1 918
123 2 143
124 1 751
125 1 774
126 2 79
127 2 200
128 1 708
129 1 843
130 1 461
131 1 936
132 1 810
133 1 471
134 1 249
135 2 289
136 2 926
137 2 397
138 1 905
139 2 582
140 2 98
141 1 416
142 2 959
143 1 618
144 1 267
145 1 422
146 2 79
147 2 279
148 2 74
149 2 882
150 2 938
151 1 621
152 2 912
153 1 646
154 1 515
155 1 99
156 1 737
157 2 886
158 2 349
159 1 742
160 1 13
161 2 676
162 2 958
163 1 200
164 2 704
165 1 190
166 1 49
167 1 636
168 2 621
169 1 937
170 1 518
171 1 873
172 2 521
173 1 471
174 1 964
175 1 618
176 1 116
177 2 876
178 1 237
179 2 900
180 2 265
181 2 256
182 2 59
183 2 924
184 1 101
185 2 57
186 1 53
187 2 63
188 2 900
189 1 951
190 1 125
191 2 652
192 2 862
193 2 945
194 2 153
195 2 784
196 2 409
197 1 757
198 1 482
199 2 705
200 1 863
201 1 716
202 2 155
203 2 417
204 1 831
205 2 355
206 2 583
207 2 61
208 1 516
209 1 463
210 1 534
211 2 475
212 1 880
213 1 539
214 2 82
215 2 249
216 1 451
217 1 70
218 1 932
219 2 825
220 1 409
221 1 859
222 1 57
223 1 721
224 2 237
225 1 399
226 2 927
227 1 493
228 2 752
229 1 362
230 1 957
231 1 859
232 1 489
233 1 790
234 2 657
235 1 853
236 2 118
237 2 380
238 1 199
239 2 810
240 2 767
241 1 575
242 2 216
243 1 498
244 1 424
245 2 193
246 1 463
247 2 171
248 1 460
249 1 316
250 2 51
251 2 66
252 1 636
253 1 542
254 1 955
255 2 37
256 2 284
257 1 916
258 2 364
259 2 966
260 2 975
261 2 368
262 2 156
263 1 971
264 1 494
265 1 325
266 1 999
267 2 78
268 1 118
269 2 286
270 2 834
271 1 78
272 1 73
273 1 561
274 2 705
275 1 457
276 2 792
277 2 663
278 1 211
279 2 61
280 2 17
281 2 465
282 2 643
283 1 181
284 1 591
285 1 861
286 1 354
287 1 268
288 2 391
289 1 419
290 2 562
291 2 323
292 1 995
293 1 717
294 2 184
295 2 673
296 1 132
297 1 155
298 2 581
299 1 426
300 1 143
301 1 537
302 1 240
303 2 459
304 2 664
305 1 904
306 1 271
307 1 51
308 2 675
309 1 280
310 2 844
311 2 142
312 2 800
313 1 983
314 1 723
315 1 336
316 1 833
317 1 837
318 1 681
319 1 385
320 1 413
321 2 828
322 1 807
323 2 864
324 2 986
325 1 321
326 2 399
327 1 997
328 2 209
329 1 934
330 2 400
331 1 942
332 1 741
333 1 865
334 1 605
335 1 211
336 1 681
337 2 334
338 2 590
339 2 672
340 2 114
341 2 790
342 2 892
343 2 276
344 2 463
345 1 479
346 2 218
347 1 338
348 1 132
349 2 130
350 2 608
351 1 79
352 2 491
353 2 832
354 2 540
355 1 214
356 2 571
357 2 63
358 2 685
359 1 979
360 1 311
361 2 95
362 2 57
363 1 571
364 1 199
365 2 486
366 2 752
367 2 901
368 2 317
369 2 262
370 1 990
371 1 348
372 1 421
373 1 553
374 2 208
375 1 851
376 1 520
377 1 670
378 1 130
379 2 716
380 1 565
381 2 24
382 1 949
383 2 415
384 2 185
385 2 719
386 2 167
387 2 473
388 2 860
389 2 414
390 1 608
391 2 963
392 2 621
393 1 781
394 1 295
395 2 362
396 2 760
397 1 497
398 2 147
399 2 232
400 2 78
401 1 642
402 2 360
403 2 41
404 1 906
405 2 616
406 1 582
407 2 172
408 1 602
409 1 874
410 1 468
411 1 263
412 2 334
413 2 623
414 1 732
415 1 83
416 1 410
417 1 516
418 2 228
419 1 607
420 2 777
421 1 428
422 1 711
423 1 181
424 1 273
425 1 552
426 1 349
427 2 507
428 2 18
429 2 806
430 2 611
431 1 527
432 1 654
433 2 18
434 1 753
435 1 690
436 2 483
437 1 276
438 2 558
439 1 139
440 1 736
441 2 34
442 2 623
443 2 266
444 1 62
445 2 426
446 2 626
447 1 810
448 2 384
449 1 122
450 2 121
451 1 171
452 2 158
453 2 658
454 2 306
455 1 318
456 1 355
457 2 302
458 1 701
459 1 414
460 1 500
461 2 944
462 1 780
463 1 738
464 2 898
465 2 39
466 2 240
467 1 660
468 1 395
469 2 173
470 1 656
471 2 934
472 2 914
473 2 264
474 1 916
475 2 589
476 1 975
477 2 213
478 2 491
479 1 806
480 1 540
481 1 978
482 2 238
483 1 491
484 2 383
485 1 374
486 1 345
487 1 755
488 2 820
489 1 463
