1000 2
1 1 326
2 1 644
3 1 16
4 1 987
5 1 571
6 2 504
7 2 71
8 1 361
9 1 774
10 2 844
11 2 757
12 2 388
13 1 123
14 2 375
15 2 402
16 1 584
17 1 256
18 1 761
19 2 859
20 1 343
21 1 743
22 2 764
23 1 590
24 2 589
25 1 302
26 2 368
27 2 344
28 2 957
29 2 959
30 1 13
31 2 287
32 1 205
33 2 682
34 2 955
35 2 590
36 2 985
37 2 146
38 1 91
39 2 775
40 1 538
41 2 72
42 1 222
43 2 259
44 1 298
45 1 713
46 1 788
47 2 376
48 2 504
49 2 781
50 1 278
51 1 481
52 2 366
53 1 233
54 1 642
55 1 177
56 1 125
57 2 516
58 2 560
59 2 474
60 2 608
61 2 993
62 2 120
63 2 106
64 2 257
65 1 126
66 2 251
67 1 568
68 1 696
69 1 904
70 1 119
71 2 336
72 1 660
73 2 983
74 2 775
75 1 809
76 2 281
77 2 505
78 2 912
79 1 832
80 1 24
81 1 336
82 2 965
83 1 437
84 1 877
85 1 492
86 2 36
87 2 703
88 1 346
89 1 147
90 2 277
91 2 995
92 1 800
93 2 405
94 1 676
95 2 886
96 2 813
97 2 223
98 1 513
99 2 793
100 1 409
101 2 195
102 2 941
103 1 223
104 1 712
105 1 174
106 2 507
107 2 394
108 1 647
109 1 917
110 2 290
111 1 866
112 1 241
113 2 17
114 2 972
115 1 822
116 1 351
117 1 845
118 2 60
119 1 21
120 1 499
121 1 371
122 1 542
123 2 512
124 1 73
125 2 846
126 1 796
127 1 640
128 2 85
129 1 54
130 1 761
131 2 471
132 2 223
133 1 598
134 2 203
135 2 421
136 1 768
137 2 879
138 2 636
139 1 932
140 2 839
141 2 611
142 1 275
143 2 882
144 2 62
145 2 363
146 1 593
147 2 107
148 1 336
149 1 928
150 1 770
151 1 212
152 1 669
153 1 696
154 2 961
155 1 958
156 1 574
157 1 958
158 1 748
159 2 404
160 2 330
161 2 832
162 1 511
163 2 375
164 2 171
165 2 540
166 1 710
167 2 106
168 1 745
169 2 534
170 2 927
171 1 195
172 1 837
173 1 30
174 1 879
175 1 582
176 2 458
177 2 730
178 2 266
179 1 77
180 2 483
181 2 642
182 1 138
183 2 152
184 2 50
185 1 372
186 1 929
187 2 899
188 1 46
189 2 815
190 2 863
191 1 447
192 2 380
193 2 58
194 2 586
195 1 945
196 2 861
197 1 733
198 2 233
199 2 698
200 2 552
201 2 215
202 2 509
203 1 288
204 2 413
205 2 666
206 2 465
207 2 519
208 2 790
209 2 923
210 2 36
211 2 580
212 1 376
213 1 988
214 2 723
215 1 316
216 2 861
217 1 59
218 1 899
219 1 180
220 2 581
221 2 746
222 2 393
223 2 546
224 1 189
225 1 851
226 1 20
227 2 953
228 2 191
229 1 173
230 1 526
231 1 847
232 1 690
233 1 442
234 1 788
235 2 242
236 1 510
237 2 918
238 2 626
239 2 436
240 2 204
241 2 336
242 2 393
243 1 585
244 2 951
245 2 789
246 2 25
247 2 311
248 2 88
249 1 226
250 2 799
251 1 599
252 2 269
253 1 354
254 1 441
255 1 198
256 2 962
257 2 846
258 1 569
259 2 106
260 1 58
261 2 918
262 2 190
263 2 178
264 2 574
265 2 704
266 2 739
267 2 660
268 1 923
269 1 43
270 2 830
271 2 745
272 1 867
273 1 675
274 2 303
275 2 553
276 1 405
277 2 731
278 2 105
279 2 783
280 1 553
281 1 424
282 1 754
