2000 50
1 33 627
2 22 85
3 36 211
4 19 693
5 46 465
6 45 716
7 24 479
8 32 399
9 5 99
10 35 223
11 47 912
12 12 817
13 44 651
14 34 87
15 44 495
16 28 238
17 5 341
18 37 746
19 33 865
20 1 766
21 5 663
22 3 399
23 47 180
24 13 42
25 50 800
26 1 856
27 28 565
28 47 450
29 34 130
30 33 522
31 16 461
32 1 87
33 18 941
34 2 527
35 50 586
36 17 591
37 21 42
38 30 649
39 18 385
40 38 670
41 25 572
42 31 207
43 5 616
44 35 490
45 37 641
46 31 881
47 23 382
48 2 605
49 48 894
50 32 79
51 15 93
52 21 375
53 12 914
54 16 236
55 21 655
56 17 876
57 20 371
58 17 960
59 17 370
60 2 50
61 20 89
62 36 866
63 49 896
64 46 46
65 37 406
66 13 167
67 30 677
68 45 281
69 33 184
70 8 671
71 20 572
72 48 857
73 15 21
74 3 916
75 23 506
76 16 139
77 42 965
78 25 998
79 26 569
80 10 395
81 24 178
82 34 139
83 31 853
84 13 263
85 39 123
86 29 917
87 41 601
88 40 407
89 6 656
90 48 571
91 37 35
92 33 251
93 11 832
94 28 457
95 47 128
96 3 646
97 19 316
98 10 89
99 16 396
100 28 448
101 17 335
102 6 581
103 20 332
104 16 388
105 14 892
106 41 474
107 6 781
108 1 705
109 15 738
110 30 120
111 22 251
112 22 649
113 25 350
114 37 58
115 33 996
116 30 895
117 8 757
118 7 360
119 36 153
120 46 18
121 34 411
122 10 416
123 14 250
124 11 52
125 45 670
126 5 941
127 5 62
128 44 992
129 23 719
130 3 713
131 19 998
132 37 114
133 26 251
134 22 232
135 23 929
136 19 922
137 6 697
138 47 508
139 30 950
140 7 327
141 26 612
142 22 955
143 43 446
144 33 570
145 30 863
146 18 740
147 25 451
148 28 589
149 30 78
150 6 646
151 29 289
152 41 390
153 8 519
154 43 411
155 24 612
156 36 826
157 29 92
158 46 150
159 34 573
160 11 696
161 30 573
162 2 22
163 8 742
164 47 322
165 42 938
166 42 187
167 36 595
168 36 304
169 14 959
170 26 759
171 12 255
172 44 984
173 22 42
174 41 566
175 4 160
176 46 501
177 18 617
178 14 110
179 41 89
180 20 212
181 15 922
182 22 743
183 27 466
184 34 411
185 35 987
186 8 270
187 8 936
188 41 25
189 33 36
190 25 27
191 32 834
192 27 257
193 29 484
194 41 58
195 13 935
196 22 760
197 29 512
198 46 374
199 2 347
200 16 276
201 49 345
202 5 940
203 18 499
204 4 855
205 21 149
206 41 207
207 30 373
208 21 904
209 45 229
210 34 851
211 48 566
212 22 341
213 49 709
214 37 70
215 20 561
216 44 990
217 12 120
218 45 261
219 27 696
220 21 753
221 17 846
222 50 760
223 37 601
224 33 916
225 29 933
226 5 104
227 39 652
228 21 317
229 17 508
230 6 918
231 1 164
232 1 239
233 49 738
234 21 1000
235 8 960
236 41 754
237 30 652
238 20 678
239 33 804
240 8 679
241 10 297
242 20 939
243 31 124
244 20 459
245 6 465
246 23 153
247 43 103
248 9 430
249 21 923
250 1 961
251 20 853
252 5 953
253 48 189
254 40 670
255 50 986
256 38 704
257 9 438
258 31 346
259 31 534
260 41 547
261 10 393
262 38 140
263 33 921
264 44 881
265 11 340
266 15 90
267 24 427
268 9 475
269 49 415
270 1 763
271 37 306
272 12 987
273 22 754
274 41 223
275 24 17
276 36 581
277 32 93
278 3 926
279 23 164
280 31 971
281 18 731
282 7 204
283 14 42
284 15 658
285 28 249
286 6 966
287 50 664
288 8 63
289 16 337
290 13 401
291 38 450
292 3 946
293 41 654
294 5 34
295 50 895
296 17 672
297 34 406
298 34 995
299 36 953
300 10 506
301 3 351
302 42 92
303 29 521
304 30 235
305 1 188
306 10 997
307 9 837
308 49 88
309 45 437
310 8 988
311 32 590
312 13 971
313 4 388
314 43 148
315 7 888
316 34 627
317 40 470
318 40 459
319 38 793
320 47 394
321 28 330
322 7 173
323 32 373
324 39 377
325 11 618
326 31 713
327 26 340
328 50 190
329 11 792
330 18 466
331 22 686
332 18 687
333 29 850
334 33 889
335 20 898
336 39 565
337 18 18
338 31 157
339 12 856
340 29 888
341 4 809
342 19 336
343 25 701
344 1 856
345 20 693
346 44 141
347 8 514
348 2 334
349 20 626
350 30 347
351 8 389
352 9 360
353 33 646
354 18 950
355 42 403
356 50 16
357 50 341
358 15 964
359 15 484
360 26 398
361 14 448
362 46 888
363 38 950
364 2 418
365 12 933
366 8 219
367 36 334
368 8 668
369 16 676
370 41 874
371 44 964
372 18 134
373 22 247
374 12 516
375 40 422
376 27 113
377 23 81
378 11 651
379 27 147
380 10 67
381 10 156
382 10 993
383 29 84
384 26 911
385 30 165
386 30 355
387 1 60
388 21 648
389 26 649
390 31 633
391 20 170
392 21 550
393 4 861
394 43 361
395 13 586
396 13 540
397 45 993
398 6 325
399 14 86
400 41 796
401 32 16
402 13 258
403 47 322
404 32 593
405 31 274
406 11 984
407 46 931
408 46 25
409 3 466
410 37 662
411 27 208
412 40 238
413 22 910
414 18 328
415 16 744
416 34 233
417 31 858
418 1 813
419 41 79
420 32 266
421 22 464
422 8 964
423 26 796
424 14 686
425 19 736
426 23 486
427 10 639
428 47 850
429 9 230
430 11 301
431 49 450
432 4 215
433 17 396
434 32 180
435 49 793
436 20 514
437 28 878
438 46 224
439 9 848
440 33 121
441 19 68
442 33 883
443 22 930
444 19 964
445 10 277
446 29 112
447 4 759
448 16 940
449 2 554
450 17 502
451 44 784
452 1 19
453 35 96
454 6 386
455 39 56
456 5 199
457 46 752
458 17 454
459 46 682
460 42 339
461 9 317
462 38 475
463 8 619
464 15 347
465 11 245
466 27 648
467 21 760
468 41 953
469 2 88
470 9 971
471 42 669
472 32 88
473 50 431
474 11 589
475 12 159
476 27 113
477 10 286
478 29 882
479 41 142
480 1 982
481 35 651
482 22 914
483 10 520
484 27 624
485 23 560
486 45 71
487 28 923
488 44 23
489 3 793
490 5 650
491 30 102
492 39 814
493 44 796
494 45 764
495 46 209
496 34 874
497 9 381
498 15 649
499 17 245
500 37 295
501 33 498
502 19 671
503 26 373
504 27 504
505 2 342
506 12 371
507 7 675
508 5 969
509 36 784
510 45 766
511 37 27
512 36 566
513 12 316
514 45 548
515 8 23
516 27 448
517 11 61
518 31 315
519 29 586
520 13 635
521 2 210
522 32 625
523 36 84
524 13 213
525 45 444
526 8 829
527 11 554
528 6 668
529 45 736
530 48 796
531 41 372
532 47 355
533 32 618
534 16 388
535 32 650
536 38 290
537 2 200
538 32 808
539 7 327
540 12 426
541 40 533
542 8 288
543 25 558
544 41 980
545 18 696
546 15 134
547 31 338
548 32 650
549 12 260
550 32 106
551 46 441
552 38 493
553 48 966
554 45 528
555 14 291
556 17 704
557 39 274
558 24 108
559 21 742
560 34 581
561 32 931
562 30 485
563 7 318
564 35 753
565 6 191
566 17 180
567 49 197
568 22 546
569 3 425
570 42 488
571 30 151
572 8 55
573 39 790
574 25 492
575 37 727
576 36 549
577 27 256
578 42 112
579 39 990
580 43 882
581 1 920
582 18 284
583 48 704
584 25 147
585 9 74
586 25 947
587 28 415
588 11 475
589 47 710
590 22 552
591 20 863
592 4 888
593 44 161
594 41 349
595 14 967
596 41 270
597 43 53
598 35 438
599 33 469
600 30 490
601 22 123
602 48 422
603 12 833
604 23 140
605 14 728
606 49 378
607 27 823
608 45 709
609 35 917
610 4 958
611 6 796
612 50 882
613 1 143
614 28 437
615 4 206
616 35 954
617 27 456
618 12 675
619 33 904
620 29 298
621 14 88
622 1 803
623 13 607
624 45 77
625 22 397
626 23 27
627 24 33
628 29 973
629 37 952
630 44 763
631 7 1000
632 47 69
633 24 796
634 25 78
635 3 996
636 4 360
637 4 680
638 36 55
639 18 562
640 17 399
641 22 860
642 4 28
643 6 963
644 41 52
645 23 815
646 39 407
647 23 247
648 21 626
649 36 592
650 10 570
651 38 899
652 41 178
653 49 861
654 8 569
655 49 925
656 33 98
657 16 857
658 37 696
659 50 799
660 33 239
661 39 670
662 18 321
663 28 775
664 16 449
665 16 245
666 44 754
667 27 681
668 37 881
669 41 397
670 25 227
671 20 674
672 34 812
673 8 848
674 11 227
675 28 997
676 21 366
677 9 948
678 50 607
679 17 432
680 20 655
681 40 201
682 35 50
683 39 718
684 35 116
685 11 278
686 50 266
687 15 321
688 6 897
689 21 962
690 3 472
691 35 120
692 26 381
693 45 682
694 16 65
695 23 496
696 42 880
697 34 975
698 5 970
699 33 93
700 20 314
701 27 189
702 18 451
703 44 579
704 29 983
705 10 780
706 21 583
707 33 309
708 10 571
709 31 380
710 23 241
711 11 73
712 38 726
713 47 128
714 11 456
715 42 437
716 11 932
717 40 258
718 14 336
719 30 907
720 14 63
721 17 773
722 2 319
723 10 743
724 4 989
725 28 442
726 49 760
727 39 285
728 7 908
729 34 238
730 15 758
731 37 847
732 23 322
733 2 916
734 46 110
735 10 313
736 34 870
737 26 530
738 17 722
739 46 688
740 32 11
741 34 580
742 42 478
743 23 699
744 16 259
745 44 558
746 3 216
747 6 97
748 24 552
749 16 201
750 42 273
751 46 839
752 33 959
753 41 409
754 2 772
755 30 87
756 46 129
757 22 544
758 28 766
759 8 594
760 28 176
761 21 813
762 28 523
763 33 407
764 22 135
765 42 565
766 1 401
767 16 567
768 40 591
769 34 779
770 29 903
771 38 830
772 24 942
773 18 973
774 14 889
775 28 328
776 19 723
777 25 55
778 31 872
779 40 526
780 9 147
781 21 555
782 50 290
783 50 35
784 22 842
785 10 611
786 38 234
787 32 489
788 6 297
789 30 738
790 11 678
791 27 187
792 27 224
793 48 644
794 42 333
795 45 611
796 46 724
797 27 968
798 11 356
799 6 113
800 40 191
801 42 978
802 24 134
803 47 618
804 21 515
805 14 301
806 16 947
807 50 823
808 44 133
809 14 772
810 21 889
811 15 148
812 11 839
813 39 594
814 45 457
815 15 764
816 21 863
817 35 701
818 33 607
819 2 761
820 11 253
821 5 811
822 47 17
823 47 459
824 29 486
825 28 566
826 36 887
827 43 671
828 41 632
829 2 439
830 41 95
831 35 387
832 15 674
833 39 525
834 25 568
835 25 18
836 37 203
837 26 885
838 46 109
839 26 932
840 35 668
841 9 431
842 32 644
843 9 106
844 8 95
845 37 739
846 46 132
847 14 156
848 2 84
849 2 266
850 49 119
851 24 504
852 44 772
853 36 530
854 50 800
855 36 86
856 14 209
857 30 838
858 49 813
859 26 786
860 10 112
861 29 106
862 38 408
863 6 258
864 6 989
865 20 159
866 5 232
867 13 644
868 23 485
869 7 801
870 44 274
871 26 37
872 12 974
873 48 686
874 18 994
875 18 968
876 18 192
877 36 727
878 48 314
879 44 545
880 12 865
881 37 145
882 41 107
883 35 411
884 50 203
885 9 831
886 2 442
887 17 37
888 1 604
889 10 334
890 21 861
891 27 752
892 11 874
893 33 990
894 45 878
895 39 941
896 42 113
897 32 193
898 30 599
899 23 685
900 44 758
901 42 858
902 10 601
903 33 954
904 9 302
905 7 311
906 2 734
907 37 28
908 2 268
909 49 813
910 49 384
911 13 796
912 38 576
913 33 862
914 4 260
915 46 639
916 17 801
917 23 400
918 27 406
919 48 755
920 33 212
921 35 119
922 8 266
923 2 372
924 32 946
925 39 841
926 13 518
927 38 324
928 32 86
929 49 394
930 1 199
931 49 224
932 46 58
933 15 587
934 28 543
935 1 378
936 12 79
937 22 251
938 17 878
939 3 697
940 24 925
941 8 734
942 10 13
943 31 277
944 8 435
945 3 225
946 42 104
947 25 132
948 17 257
949 40 543
950 49 164
951 28 959
952 8 920
953 7 254
954 35 574
955 43 74
956 49 574
957 30 293
958 14 616
959 9 822
960 6 980
961 24 583
962 42 648
963 12 297
964 7 691
965 1 817
966 35 816
967 1 517
968 44 655
969 49 916
970 12 869
971 9 294
972 1 262
973 41 676
974 6 89
975 17 551
976 6 386
977 47 56
978 9 679
979 20 166
980 45 486
981 47 260
982 37 730
983 22 856
984 34 381
985 42 439
986 1 219
987 40 916
988 11 735
989 21 550
990 15 723
991 19 998
992 24 24
993 16 161
994 21 281
995 11 234
996 2 624
997 40 215
998 22 707
999 1 425
1000 13 879
1001 9 203
1002 40 92
1003 29 28
1004 33 94
1005 1 905
1006 44 985
1007 13 275
1008 11 739
1009 10 857
1010 17 934
1011 39 347
1012 41 223
1013 2 34
1014 36 593
1015 44 947
1016 9 26
1017 3 437
1018 24 50
1019 22 968
1020 41 512
1021 11 460
1022 46 55
1023 1 593
1024 45 258
1025 9 252
1026 23 551
1027 18 579
1028 12 613
1029 14 172
1030 12 841
1031 17 490
1032 34 90
1033 30 405
1034 3 585
1035 2 54
1036 40 91
1037 13 884
1038 18 920
1039 44 816
1040 11 37
1041 34 646
1042 40 851
1043 46 30
1044 16 727
1045 2 195
1046 9 113
1047 1 740
1048 47 26
1049 9 902
1050 5 51
1051 46 627
1052 18 824
1053 46 356
1054 8 585
1055 23 463
1056 15 817
1057 33 887
1058 23 68
1059 5 470
1060 44 447
1061 35 145
1062 41 92
1063 40 56
1064 17 722
1065 24 516
1066 47 521
1067 48 64
1068 29 751
1069 46 522
1070 38 931
1071 43 928
1072 32 564
1073 13 71
1074 21 580
1075 45 406
1076 24 373
1077 14 340
1078 1 223
1079 39 600
1080 15 296
1081 21 525
1082 15 502
1083 9 950
1084 50 429
1085 23 467
1086 41 175
1087 41 32
1088 23 75
1089 15 242
1090 31 530
1091 29 934
1092 43 354
1093 8 726
1094 36 363
1095 8 904
1096 37 348
1097 17 812
1098 41 621
1099 13 559
1100 9 890
1101 43 767
1102 40 645
1103 50 698
1104 36 162
1105 40 445
1106 19 328
1107 38 368
1108 48 392
1109 11 720
1110 21 969
1111 31 649
1112 19 115
1113 39 766
1114 31 70
1115 30 215
1116 35 948
1117 36 98
1118 45 518
1119 38 237
1120 14 623
1121 42 286
1122 20 950
1123 23 533
1124 44 511
1125 28 669
1126 35 530
1127 9 251
1128 1 272
1129 49 123
1130 27 733
1131 17 254
1132 19 928
1133 12 572
1134 40 185
1135 9 328
1136 50 567
1137 23 471
1138 30 784
1139 32 501
1140 24 285
1141 22 992
1142 25 191
1143 5 295
1144 50 206
1145 14 23
1146 16 712
1147 30 948
1148 42 287
1149 38 761
1150 6 57
1151 28 547
1152 12 333
1153 35 895
1154 32 913
1155 49 811
1156 34 422
1157 30 310
1158 11 418
1159 39 880
1160 19 962
1161 37 835
1162 21 192
1163 15 858
1164 37 114
1165 38 17
1166 8 266
1167 36 41
1168 19 955
1169 14 752
1170 6 400
1171 10 444
1172 37 621
1173 41 479
1174 36 145
1175 5 704
1176 19 782
1177 22 516
1178 11 807
1179 38 324
1180 32 776
1181 4 31
1182 50 777
1183 4 442
1184 48 393
1185 6 936
1186 7 435
1187 19 746
1188 46 325
1189 41 837
1190 33 983
1191 8 119
1192 29 636
1193 9 356
1194 34 968
1195 15 889
1196 25 960
1197 18 455
1198 12 414
1199 13 157
1200 38 180
1201 46 595
1202 1 429
1203 10 766
1204 32 356
1205 15 790
1206 37 300
1207 40 189
1208 44 418
1209 24 78
1210 14 792
1211 33 268
1212 13 342
1213 42 251
1214 24 436
1215 38 82
1216 31 969
